구분,항목,자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),당좌자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),비유동자산(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),유동부채(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),장기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),단기차입금(*)(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),사채(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),현금 및 현금성자산(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),단기예금(단기금융상품)(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),자본(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출채권(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),매출원가(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),재고자산(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),판매비와관리비(영업비용)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),매출총이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),당기순이익(순손실)(연결)(천원),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
제이씨현시스템(주),033320,,,92263961,83546249,,,21475197,22225934,,,34831069,36116841,,,57432892,47429408,,,35607330,40377235,,,32376915,38286145,,,0,0,,,13890000,13597744,,,0,0,,,3138343,2418975,,,0,1273142,,,56656631,43169013,,,14611039,19811183,,,164476584,156858703,,,13355872,13890907,,,12428794,14528612,,,175765661,167690066,,,11289078,10831363,,,-1139717,-3697248,,,-3260090,-9998292,22460320,-23944565,255924,-55509,358333,538356,883856,964917,3.12,3.71,11.49,11.04,8751391,28535038,29090925,28476086
제이엔케이히터(주),126880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56584,,,,1724,,,,,,,,39296
제이엠아이(주),033050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953086,-43710,1588968,7052614,595038,540856,1107003,1779594,7.02,3.85,4.42,5.18,21637373,34190046,30487243,27948716
제이준코스메틱(주),025620,355594545,318790021,247088258,55902173,64906768,50752071,23822871,18095595,113074106,96361373,63070208,40202286,242520439,222428649,184018050,15699887,323415803,295336202,229238955,50941188,178999040,239984222,144447429,25899540,101073990,40342980,35448565,1935000,86965693,159198583,85380395,14320309,0,0,0,0,3364923,4109409,4510062,2804087,9723369,5552175,4221093,3983467,32178742,23453820,17849303,4960985,27027222,30097984,4983324,6190125,298586742,317011421,234400206,94839954,48167338,45609302,39247337,22106691,35927602,40674725,84784240,7515482,331779006,354244163,272159078,104259202,33192264,37232742,37758872,9419248,-2735338,-3441983,-47025368,1903766,-19006703,-56766458,-67667336,81069572,-12800009,917901,-3670302,2409949,22201207,22003210,10293491,4582543,11.41,9.12,7.84,11.64,171018564,169974373,23327847,13602571
제일연마공업(주),001560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1772500,-208451,1263228,358521,574813,500314,634806,519214,,6.05,7.42,5.29,13728160,13539193,13110588,13660868
제일전기공업(주),199820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217310,-131899,-68507,553633,1074511,1068398,1093119,992306,,11.1,11.45,9.25,9271565,10527117,10828205,10899173
제일파마홀딩스(주),002620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1158933,4515394,-2283013,3206222,4235432,3758910,2689206,1642814,11.15,10.21,8.97,7.46,30226700,29776363,33133045,36615268
조광아이엘아이(주),044060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789537,1951379,-2525262,803236,20765,42637,58007,36092,,2.43,3.71,5.27,1754077,5634613,4498600,4333724
조광페인트(주),004910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590471,-159546,332087,-48956,4149075,2395139,2126187,1534758,13.12,10.46,10.29,7.06,35710984,35444604,34617473,34654826
조광피혁(주),004700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-537779,16674374,9719502,-20387827,7850553,7781742,7252654,3709098,11.54,10.93,9.07,5.64,51957256,51187092,50649662,43990433
조선내화(주),000480,364817478,335579561,326561179,330278931,48043197,50877839,48970189,63532409,99165845,100657240,92891881,112282541,265651633,234922320,233669298,217996390,227756366,198986883,164788427,146089471,146486639,142251145,89931911,76970087,28942162,13012518,22747232,7493841,94239322,86267367,50367601,21278426,0,0,0,0,654793,1146793,4693559,9871142,15913850,15339329,4565500,4177500,137061112,136592678,161772752,184189459,30351401,31279284,38978973,44071478,205414540,211102234,211673147,215558038,51122648,49779401,43921691,48750133,18226869,19274615,23182079,25986255,250672659,266242683,267102823,285168797,45258119,55140449,55429676,69610759,27031250,35865834,32247597,43624503,8885022,17086173,18460434,25230942,113684,171927,3981689,3709957,10752917,7995714,5518094,2034946,9.9,8.42,7.89,5.58,111845209,104578041,91187167,79348953
조아제약(주),034940,,,73536013,60603469,,,36640195,32179209,,,48856720,41905698,,,24679293,18697771,,,44560706,37121865,,,31516299,23565682,,,915656,1268640,,,23697540,18762121,,,0,0,,,2223989,1496542,,,8352729,8749839,,,28975306,23481604,,,19443427,18945746,,,16860782,27064919,,,12216524,9726489,,,13813782,12002272,,,27618025,38300183,,,10757243,11235264,,,-3056540,-767008,,,-4090432,-6607581,1780456,5992619,-6547443,-1184591,1112089,1117473,2167350,2366348,9.49,5.2,7.25,8.59,7496342,7581174,6856169,6037474
조일알미늄(주),018470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1336772,3251647,822535,3167249,7355137,7449080,6355938,3863622,8.37,7.75,6.4,4.36,61450839,93802534,90236336,89342813
주성엔지니어링(주),036930,,,213811254,140145128,,,70566760,57185159,,,114976719,94387844,,,98834535,45757284,,,44599045,46382728,,,43741675,46382728,,,113000,0,,,28352425,31873447,,,0,0,,,10926567,10971775,,,0,5058520,,,169212209,93762400,,,42211129,29317653,,,33309451,15642495,,,44409960,37202685,,,25769992,63848031,,,49513288,22673957,,,16203837,7031462,,,-9566156,-56816569,,,-5669601,-85137130,15516879,-1251894,-6468894,832460,321028,41683,551477,1912420,19.81,6.71,3.82,6.35,15543351,18574661,25962972,32132599
지더블유바이텍(주),036180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479182,2161703,-4114298,-1118225,383946,1228407,1528103,1682537,20.02,13.32,8.6,11.31,491249,1035815,1392450,1064593
지에스건설(주),006360,3141876218,3069933754,3357440019,3250480355,1057987613,730598199,1104305483,1152281575,1582946171,1269998045,1513764331,1330545962,1558930047,1799935708,1843675688,1919934393,2319784881,2207692727,2347666278,2081814823,1855213626,1503277743,1592733701,1290569056,50902190,105273882,162075575,177274675,327340309,342893054,262592402,146646706,0,0,0,0,38717619,26338307,184469286,136583956,44338805,43918261,25284577,18312737,822091337,862241027,1009773741,1168665532,673161393,533675405,751856924,870011908,1830885041,2428086520,2855669993,2816630173,524958558,539399846,409458849,178264387,161052597,188470968,178227860,229979459,2122648177,2872926034,3329495962,3354128039,291763136,444839514,473825969,537497867,130710539,256368546,295598109,307518408,87131041,104804474,141650734,157112013,7992368,-10249880,139094583,-20441763,86573571,54304409,29950654,14658143,10.11,8.08,5.3,3.4,361990303,596988539,592168172,651644187
지엠비코리아(주),013870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5394906,136222,122524,3998536,3686815,1967164,1201011,794415,,12,7.88,6.03,20581609,38862397,36911766,37483228
진양산업(주),003780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8690663,1156543,-3081716,3816976,491360,684406,197604,95653,3.45,6.17,3.62,3.38,91360587,89823160,64087435,62674026
진양제약(주),007370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1885784,76557,-585177,3450,591478,285916,76749,39267,11.27,9.48,7.07,6.97,1335943,4113709,4255203,8179444
진양폴리우레탄(주),010640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724819,2106540,738343,734417,434615,227421,122147,98436,8.45,7.71,6.06,3.82,10208130,16093013,15335523,13624089
진양화학(주),051630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-642407,821379,,,225249,87415,,,,7.53,,,25776664,25380907
진원생명과학(주),011000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121644,968867,627533,989314,1092245,587649,447152,179315,12.2,8.18,8.12,6.11,10697402,11223537,10308670,9346540
진흥기업(주),002780,,,,273896812,,,,140381429,,,,178078823,,,,95817990,,,,187845171,,,,120434628,,,,7360000,,,,27495020,,,,0,,,,11022093,,,,11427746,,,,86051641,,,,85965348,,,,150015160,,,,37697393,,,,10820555,,,,172793220,,,,22778060,,,,11957505,,,,-52801993,-169196,-204042,-14186578,-7471224,5897354,6182403,1690604,4176925,7.26,8.08,1.92,7.31,84111012,87745159,83295669,3460068
참엔지니어링(주),009310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-224714,-138902,15031527,-13987117,5770251,5387493,3517351,572085,24.47,21.19,22.8,8.67,14316253,11094995,10070169,11747842
카페24(주),042000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88248,486418,438405,-330134,0,42411,123879,84659,,4.07,11.22,9.22,226455,170598,153549,202524
케이디켐(주),221980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17213,-423931,,,311318,298353,,,,8.54,,,2629578,2762526
케이비아이동국실업(주),001620,,120406452,98693815,113180847,,36369686,22134625,25348838,,41944997,24252253,31488830,,78461456,74441563,81692017,,51757307,34759702,44363365,,37882171,27386909,39528226,,6126032,5183011,2372328,,8885756,5000000,11607864,,0,0,0,,768987,7404037,492000,,16299536,3348240,7929494,,68649145,63934114,68817482,,11862569,8429500,14485421,,61368260,59038756,84398172,,5575310,2117628,6139992,,5771096,4346839,7077688,,68609196,66404590,89243644,,7240936,7365834,4845472,,1469840,3018995,-2232216,,-1155507,1609291,-4799337,7136,51526,7129296,-6972844,3249138,1567263,1583591,865975,14.45,8.65,12.56,8.68,36120551,38405315,37705760,38565114
케이비아이메탈(주),024840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317704,-176735,46400,3659080,272734,309692,467932,341406,7.28,5.52,5.39,3.53,4005694,5732672,6869793,9703381
케이씨그린홀딩스(주),009440,,,,60965315,,,,25450861,,,,27997713,,,,32967602,,,,33841074,,,,25365826,,,,5910799,,,,4297295,,,,0,,,,13224593,,,,5865289,,,,27124242,,,,6057708,,,,34007459,,,,2546852,,,,4295857,,,,39130521,,,,5123062,,,,827206,,,,1257341,2022698,2111904,570818,8251300,1383835,785127,615845,284919,8.58,7.68,7.16,4.62,24450041,23380404,20907610,19078154
케이알모터스(주),000040,,,,128335757,,,,49529887,,,,62610894,,,,65724863,,,,115559304,,,,48117013,,,,79791731,,,,800000,,,,0,,,,8520229,,,,3127342,,,,12776452,,,,47032751,,,,97223664,,,,13081006,,,,12610332,,,,111848705,,,,14625042,,,,2014709,,,,71417559,-1908394,41891,2713154,3329411,19514399,19052174,20105712,8421805,11.88,13.97,15.24,7.85,69776187,65989452,42262236,40720174
케이에이치전자(주),111870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68479,455901,,,48048,104,,,,0,,,604318,555341
케이지이티에스(주),151860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9484,7889,,,1535197,1786906,,,,6.88,,,37637809,35136303
케이지케미칼(주),001390,112325138,121133381,123515111,118690610,31549665,42955325,50511733,46927859,48093053,61152517,70485493,69572507,64232085,59980864,53029618,49118103,137403746,116474382,121796449,125630855,110552758,14485742,12756548,15951022,17266052,107733083,107654947,107479733,80711789,490524,1478029,1807147,0,0,0,0,885566,4942894,3268691,2552669,1669,80000,1215098,500000,-25078608,4658999,1718662,-6940244,18434789,24530728,35719820,32274044,73176015,94353346,102533167,110499169,16543388,18197193,19973760,22644649,16684480,19672826,21341857,22057398,87937216,121917056,134053233,136754375,14761201,27563710,31520066,26255206,-1923279,7890884,10178209,4197808,-13898869,16896390,-2940337,-8658906,-833909,3739887,-1819898,-364814,16486587,7840863,10996182,11634235,15.45,7.88,11.46,11.63,51846711,48385888,42643374,40304064
케이피엑스케미칼(주),025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2287818,-157998,-1593707,1091340,1749487,1409481,294834,59458,8.21,6.73,3.1,11.39,38526026,36333074,35956791,36844486
코나아이(주),052400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953043,813663,3682100,,50620,89464,119216,,,14.56,7.42,,605046,1779107,6064061
코스맥스비티아이(주),044820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-386512,480689,-364782,61540,722285,503936,492614,396330,14.63,11.2,8.55,4.71,4344241,7116411,7830950,8414431
코스모신소재(주),005070,867788966,617079544,508789879,420798960,156489053,137694569,99276443,68718252,283980649,211546452,159366224,119168744,583808317,405533093,349423655,301630216,631349204,604541668,504630407,399395617,408696141,353545407,215402632,143144502,82331006,119345409,199153399,175479181,209967274,186764944,117811610,39974967,0,0,0,0,1345643,5149147,26567814,42147482,18721236,4486320,6780375,10459131,236439762,12537876,4159472,21403342,93968826,88495513,64100792,17834325,378159039,435746926,386760349,356304699,127491596,73851883,60089781,50450492,56413076,108019979,42637415,42916356,480249420,489267335,481008237,455480867,102090381,53520409,94247888,99176169,45677305,-54499569,51610473,56259812,-34137197,-301744714,-10543892,15150407,234855,137737,19197518,9516028,57942070,46206418,35092460,27639203,11.97,30.52,12,10.7,435751386,306583424,282574866,236164307
코스모화학(주),005420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666862,-5126363,-963395,3379502,57483286,21581838,14429108,15291127,20.06,10.6,11.97,12.41,202790078,187403835,168431025,151203313
코오롱글로벌(주),003070,852976154,1007687847,919369094,818696121,258791362,227123039,295861001,237045419,454761343,560598646,536554177,436197861,398214811,447089201,382814918,382498261,632394634,785631541,686340870,540964178,467954472,590653651,498560759,351024880,0,7090000,38100000,9440000,38029400,65691749,401041,4932519,0,0,0,0,5058159,6824666,18071695,5717556,11356265,1890000,1291600,21578290,220581520,222056306,233028224,277731944,178929654,125295192,171218431,139920318,541387464,628856980,884763483,732928058,195969981,333475607,240693175,199152442,37225197,58119415,85317782,83448235,596558589,710271222,1011915683,863896225,55171125,81414242,127152200,130968166,17945928,23294826,41834418,47519931,37194025,-3316854,12994202,10880315,-13721830,-2020681,6159115,-3427909,37599648,23688639,21397157,20542423,14.85,8.1,7.61,13.06,15864948,33861032,35131781,34563385
코오롱플라스틱(주),138490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301862,-294026,-42795,552014,2881890,2481646,2184587,1138582,,6.88,6.2,3.68,52864338,47806410,43994783,40012819
코웨이(주),021240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1668707,-814269,1229784,8420600,503641,953683,2042329,2170353,9.41,11.73,6.16,4.68,11755849,18580746,20727820,24367789
코웰패션(주),033290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2562267,1685277,2704713,-2296275,2338442,2822337,2336470,1643589,10.95,12.1,7.97,6.79,42691349,54412842,47966139,38889784
코위버(주),056360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194802,3131117,-4218930,,224,0,0,,,0,0,,1440411,3060900,3210903
쿠쿠홀딩스(주),192400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647544,1083104,,,81709,27054,,,,0,,,11297257,10921018
큐렉소(주),060280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1922891,-101938,-46360,931588,1991,5375,2521,21397,,0,0,0,236321,314917,257042,240920
크로바하이텍(주),043590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328416,-461585,1499818,-1493148,401882,403776,374496,306848,,9.64,9.62,5.44,2441918,2302838,2202122,4058689
크리스탈지노믹스(주),083790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556073,,,,68886,,,,,,,,695660
태경산업(주),015890,78326578,92844234,192031459,240506408,18509433,17922889,43823493,61106237,26431143,24608965,52608110,71681701,51895435,68235269,139423348,168824707,40981759,39638529,90311551,125089238,26206744,28902245,59469459,83322950,4605329,1565245,13930519,22936676,8589385,8618290,16463597,29416257,0,0,0,0,3642924,2881437,5275716,17761213,0,1197752,1711259,3344611,37344819,53205705,101719907,115417170,11843375,12294662,33923718,37010348,46378635,55257780,98651510,130874613,7921710,6686076,8784618,10575464,9435272,10439215,28773360,38308733,63864672,71572686,144593824,193315963,17486037,16314906,45942314,62441350,8050765,5875691,17168954,24132618,5364001,5182600,12204567,17386905,-2545369,207533,-7935,8267417,1392703,457311,588663,558264,21.02,9.03,7.65,5.26,11553477,25812280,27778991,27464230
태경케미컬(주),006890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2546810,141120,1448846,-1591775,932128,286363,122471,152371,10.56,11.11,15.75,10.16,10745744,13281379,12397919,18811897
태광산업(주),003240,1273529743,1947167479,1749193978,1659987780,553114553,410293037,323564830,325815512,700999031,599878707,493473609,487755790,572530712,1347288772,1255720368,1172231990,449401141,478125185,405219628,309793514,346342516,305620524,259409246,186555358,3146188,4965548,18772784,8000000,96000000,96000000,76000000,18684043,0,0,0,0,47864173,29014193,22251423,60980135,48151862,77670257,35887620,50226644,824128602,1469042294,1343974350,1350194265,182517053,203593795,150863342,143316543,1072273179,1297544663,1187717870,1101315571,147884478,189585670,169908780,161940278,76220853,80633068,99964934,82826108,1340149624,1390319744,1097264834,1205460301,267876445,92775081,-90453036,104144730,191655592,12142013,-190417971,21318622,138609238,31696568,-166336472,42914365,-222003719,-23290190,-2778049,47327145,13290444,10314617,9851166,3555307,7.43,7.22,6.93,4.42,456598463,1154156299,1026972336,920729026
태림포장(주),011280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202929,2496336,-978940,51086840,1923770,1000552,1909441,1647256,8.76,3.6,5.57,2.81,75806171,88941907,83177152,85560095
태양금속공업(주),004100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3376968,-5535,1234,-1303,8629707,8422328,7676485,7390090,13.08,12.73,11.73,11.35,77119718,75794597,76696552,65465184
태원물산(주),001420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614307,974415,-901940,-111344,1355398,988458,697768,219464,13.13,9.41,10.29,6.02,22653204,22096378,17905744,17711631
태평양물산(주),007980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60852,-9298608,1448991,-2796519,1249971,1375698,1174926,1071060,26.86,53.57,30.53,11.63,23489206,27392320,29422620,30876956
테라사이언스(주),073640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29837,-34788,14090,,196503,280247,292936,,,4.96,5.09,,5016342,8458358,7907718
텔코웨어(주),078000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1376512,3312786,,,35866,10108,,,,0,,,2514770,3063497
티와이엠(주),002900,223586401,221745712,215094761,211163322,77979869,69275560,76182897,76473008,129113447,124949736,115242949,108830218,94472954,96795977,99851812,102333104,116761950,106640549,109150202,107577594,78868256,93649283,85012450,95917954,7031402,6796417,17931185,4880137,23871159,29483416,55445701,47644426,0,0,0,0,1923827,717299,5904988,1303507,12551469,3152029,2507400,4985000,106824451,115105163,105944559,103585729,57901956,57768270,59204855,69350001,201391441,218259232,180377772,155995204,51133578,55674176,39060052,32357210,50527503,46062119,44883644,34939133,268570604,273420291,219625943,198127045,67179163,55161059,39248172,42131841,16651660,9098940,-5635472,7192708,11882040,6252784,-9494544,-878254,2389228,-10606541,5476901,-5463541,8535882,4951740,5501913,5118083,13.55,10.5,9.84,7.77,81182851,81407341,81266866,79897774
티제이미디어(주),032540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65309,10601131,-3435136,18290909,2260,0,0,0,0,0,0,0,5784715,5839387,5848974,5919469
티케이지애강(주),022220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4237410,-4610665,464176,,681900,530455,137648,,12.87,9.74,3.84,,4396079,5079866,6040737,
티케이지휴켐스(주),069260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1140034,,,,64822,,,,,,,,123451166
팅크웨어(주),084730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528932,,,,105279,,,,,,,,676281
파나케이아(주),058530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193263,-1084615,1097846,,59450,2,0,,,0,0,,1107256,1350774,1440689
파미셀(주),005690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-236095,15090,-14474,21361,3520670,2889957,984685,787451,24.1,9.28,2.98,2.45,49350891,49301959,48932943,45074056
팜젠사이언스(주),004720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897717,-962403,1125090,-322758,930446,736403,503413,338615,12.78,11.39,9.43,6.94,2773688,3230984,4215875,3896107
팬오션(주),028670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10715114,,,,24724115,,,,,,,,511791986
퍼스텍(주),010820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1683355,-199175,-736942,4511268,4545812,6268075,2975623,598856,7.03,12.18,11.03,12.99,18650958,17132742,14484644,14679883
