구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
(주)성광에스엠,039813,-2.4,1.68,-70358,37958,613000,613000,3.95,4.05
(주)성국,020915,-2.85,,-622991,,3253550,,36.9,
(주)성남팜,043182,3.87,2.19,176112,1003374,1100000,1820000,18.58,41.27
(주)성담,010539,220.93,,2790999,,3285500,,0,
(주)성담,020467,999999999,1095.8,9601229,84333935,365000,365000,0,3.83
(주)성덕이엔지,056903,,3.13,,1053353,,900000,,44.91
(주)성도,015472,26.37,-1.12,3275990,-145389,800000,800000,7.23,7.68
(주)성도그린,052076,1.22,1.3,240593,679854,800000,1300000,64.12,74.23
(주)성도섬유,015470,-1.5,-2.77,-108406,-160813,5000000,5000000,13.44,8.18
(주)성동레저산업,040754,2.14,-0.21,400611,-162622,3000000,2000000,46.54,98.18
(주)성동카스텍,038776,0.03,,22257,,6000000,,48.86,
(주)성림,018046,1.25,9.23,504429,4917782,200000,200000,39.97,42.18
(주)성림섬유,024528,1.33,0.1,358155,22988,2614730,2614730,29.68,21.64
(주)성림스포렉스,015476,-1.14,0.32,-177845,-223938,100000,100000,86.85,74.45
(주)성림이루넬,018047,-23.65,0.7,-2526556,91924,2100000,2100000,9.83,16.15
(주)성림티앤티,047092,3.66,,454737,,400000,,37.86,
(주)성림피에스,048707,3,1.83,984797,1007990,1200000,1300000,32.1,27.94
(주)성벽종합건설,052813,2.25,2.22,466742,571562,1300000,1300000,31.37,29.79
(주)성보산업,040954,1.04,1.57,332069,580655,400000,400000,66.38,66.21
(주)성보산업,048626,2.85,1.14,1695893,912612,1050000,1050000,66.07,72.89
(주)성보씨엔이,015484,47.1,326.07,2418397,16318172,3300000,3300000,0,0
(주)성보알맥,044130,-5.01,,-9158081,,3500000,,176.29,
(주)성보잉크,010869,13.84,9.56,2114522,1736438,100000,100000,18.07,26.55
(주)성부,041398,999999999,999999999,183861,127610,500000,500000,56.79,55.04
(주)성부그린발전,051556,-1.67,1.04,-149081,778673,3270000,3270000,68,86.08
(주)성산레저,046777,0.39,0.29,607860,501776,500000,500000,110.8,56.93
(주)성산암데코,042150,-6.73,-7.32,-2244290,-1799818,1160000,1160000,29.48,35.19
(주)성산프라이얼,044268,-1.13,0.06,-5646827,259105,2000000,2000000,98.7,74.94
(주)성신,015492,0.48,1.13,562703,1539535,6900000,6900000,26.75,25.44
(주)성신인스트루먼트,048369,61.03,82.61,1608169,1991929,600000,600000,3.75,2.92
(주)성아아이엠,053455,0.02,1.97,5330,707841,1000000,1000000,49.79,37.48
(주)성아테크,044452,547.22,64.06,757900,178975,1000000,1000000,0.92,0
(주)성암,045628,8.63,10.94,3731949,4018916,1000000,1000000,47.78,25.99
(주)성영종합건설,039879,-0.84,0.1,-499649,46543,3000000,3000000,79.79,84.98
(주)성우,015507,9.14,-0.3,1108306,-44839,400000,400000,14.31,19.94
(주)성우,052750,2.32,2.34,1044696,974011,2359110,2359110,72.73,62.14
(주)성우미크론,044797,1.41,-0.07,391888,-19632,870000,870000,70.38,70.71
(주)성우시앤시,024569,1.94,2.57,7806811,12376810,5200000,5200000,50.51,48.46
(주)성우엠아이피,056400,,2.21,,749402,,550000,,52.23
(주)성욱,057311,,2.6,,1261212,,500000,,42.29
(주)성원디엔텍,030340,,,,,,,,
(주)성원인터내셔날,053763,1.27,2.65,285916,946860,500000,500000,67.56,80.8
(주)성은,039032,3.43,5.61,1242609,1695857,2500000,2500000,43.61,35.11
(주)성일아이엔티,051835,-4.16,-1.56,-3155315,-2619313,300000,300000,87.38,186.7
(주)성일엔지컴,052091,2.11,0.05,743009,27534,500000,500000,58.43,50.53
(주)성전건설,054012,48.41,36,1627723,2494125,1230000,1230000,0,10.98
(주)성주디앤디,042068,28.39,17.88,19340959,16850246,300000,300000,24.89,33.75
(주)성주머천다이징,052358,-0.64,-7.35,-119332,-2959463,50000,50000,57.61,121.06
(주)성지정보기술,049331,-5.45,,-820168,,2400000,,27.2,
(주)성지피앤디,045626,-0.33,-0.46,-1326420,-968305,300000,300000,2.6,359.81
(주)성지홀딩스,050413,-0.06,-0.04,-406634,-567349,50000,50000,122.4,122.56
(주)성진,045656,999999999,999999999,-60212,165168,50000,50000,97.32,85.43
(주)성진글로벌,047457,71.64,4106.1,2194190,2849630,250000,250000,9.59,8.39
(주)성진상사,024617,999999999,999999999,-65289,47858,7320475,7320475,25.17,33.71
(주)성진철강,044219,2.29,2.27,1273276,2610725,1050000,1050000,38.14,50.19
(주)성진하이메크,039518,1.24,8.43,427937,2570859,1000000,1000000,39.73,20.91
(주)성창에프엔디,015573,1.46,-0.73,16107020,-4826868,300000,300000,31.3,19.56
(주)성철개발,051523,7.25,1.94,1053518,372686,774920,774920,16.79,19.48
(주)성철사,015575,190.44,148.31,9902626,7711989,400000,400000,1.37,1.22
(주)성현케미칼,048103,8.75,4.36,1687402,1381965,700000,700000,18.39,38.75
(주)성현퍼라이트,030820,,-0.8,,-307615,,800000,,79.66
(주)성호금속,044447,-2.02,-1.81,-1489817,-1333836,380000,380000,57.16,71.85
(주)성호기업,050573,3.26,6.11,3125398,8576166,1000000,1300000,37.27,53.98
(주)성호철강,029305,7.89,2.6,3569173,2143730,1700000,1700000,36.56,46.06
(주)성홍,049532,1.1,0.09,1163074,198664,500000,500000,66.98,84.75
(주)성화,015582,156.67,104.66,6076011,5851624,4465575,4465575,9.14,0.15
(주)성화기계,050071,0.61,0.49,464903,455255,400000,400000,64.13,65.87
(주)성훈,043422,2.16,-1.4,1796754,-1963698,1800000,1800000,54.41,69.74
(주)세강무역,029310,-2.29,,-1044968,,850000,,37.54,
(주)세건주택,042133,999999999,999999999,24635,-490966,300000,300000,24.92,22
(주)세경,048152,2.05,19.79,664644,7107130,300000,300000,11.54,5.63
(주)세경산업개발,048150,999999999,999999999,-458379,-307644,300000,300000,100.72,96.17
(주)세경선박,042189,1.92,-2.07,913017,-555642,500000,500000,69.14,57.47
(주)세계일보제작단,052778,80.43,-2.51,298881,-680329,10050000,10050000,0.06,45.76
(주)세계토건,043866,-4.24,-0.95,-2575488,-649648,1230000,1230000,39.83,45.44
(주)세고스,051456,-2.73,-0.36,-140112,-403523,3946500,3946500,62.05,80.41
(주)세광스틸,052714,2.54,3.23,1346997,835562,150000,150000,25.31,52.03
(주)세광엠텍,051460,-25.59,0.68,-1530142,787934,2500000,5000000,49.75,59.73
(주)세광정밀,049320,0.55,,99939,,500000,,36.4,
(주)세광조선,013080,-6.01,19.21,-3838772,27847361,12109880,12109880,10.94,7.6
(주)세광화스너,051301,4.28,9.59,1855054,3613849,150000,150000,48.52,60.29
(주)세기,048346,2.26,1.43,465384,455746,1802195,1802195,49.41,44.24
(주)세다,015605,31.19,27.24,1599457,1596841,1000000,1000000,4.98,4.83
(주)세다테크,050428,-5.84,,-8508163,,50000,,616.9,
(주)세대에셋,043151,2.01,2.08,2738215,5663310,8000000,8000000,45.55,56.61
(주)세동개발,043564,1.08,1.12,1502271,1479597,1000000,1000000,84.97,81.74
(주)세동알앤디,040770,1.7,1.26,793309,1001631,5000000,2000000,81.76,49.2
(주)세동에너탱크,052723,,0.78,,927988,,5000000,,98.52
(주)세라젬,015608,40.17,235.93,11976957,29873535,1000000,2897490,3.29,0.59
(주)세라컴,049160,8.11,-1.48,2150041,-601239,1282500,1282500,34.83,53.41
(주)세륭화학,039198,1.09,0.68,307955,288948,1200000,1200000,57.92,30.09
(주)세림섬유,015613,1.84,2.73,725590,1097036,1750000,1750000,45.21,46.48
(주)세림씨에이엠,042200,-1.4,,-342553,,300000,,65.01,
(주)세림엘.엔.디,015614,-0.45,-0.19,-1949433,-1310244,600000,600000,131.91,146.37
(주)세림오션쉬핑,051668,-0.14,1.82,-32710,1740840,500000,500000,65.25,83.78
(주)세마ENG,047212,-7.6,,-4174330,,2050000,,36.86,
(주)세명종합개발,051708,-0.6,-0.44,-234858,-628991,50000,50000,43.83,125.73
(주)세명테크,015617,7.04,5.6,987239,799041,1215000,1215000,12.11,14.67
(주)세모,010343,0.04,2.37,1278190,2731304,4618790,16944580,0,52.79
(주)세모엔지니어링,053740,25.31,18.3,3687854,14309985,430000,430000,31.22,38.33
(주)세미랑,050701,-2.05,-0.2,-5705474,-2869960,300000,300000,112.87,121.15
(주)세미머티리얼즈,049393,16.73,15.56,4990008,14915680,2150000,2150000,20.36,22.49
(주)세미전자,041379,-7.48,-5.75,-7603592,-7233079,7350910,7350910,71.82,330.45
(주)세민수산,049770,1.98,1.93,802994,806713,800000,800000,67.97,68.48
(주)세바로지스틱스코리아,030152,999999999,383.25,46580,1741869,1020000,1020000,0,0
(주)세바토이,044483,21.12,5.84,1570006,635417,50000,50000,8.04,15.14
(주)세방여행,015622,0.35,1.73,114724,567129,1367905,1367905,45.71,48.59
(주)세방익스프레스,030067,999999999,999999999,758326,2702507,1000000,1000000,0,0
(주)세방테크,050081,4.66,2.93,1492683,956630,1445000,1445000,0,0
(주)세배로아이,057341,,0.82,,1573305,,50000,,97.87
(주)세븐리더,041865,999999999,999999999,-5310887,1072182,1500000,1500000,121.09,24.36
(주)세븐밸리제이씨,049526,-0.99,-0.51,-2373454,-1639260,100000,100000,109.71,81.63
(주)세븐스타,029744,-0.29,-3.77,-319121,-5213651,4100000,4300000,64.67,75.04
(주)세븐스프링스디엔씨,053440,999999999,-0.69,-17389,-2386877,300000,300000,99.5,98.14
(주)세븐인베스트먼트,050993,999999999,999999999,88661,-413744,50000,300000,41.83,88.58
(주)세송,045950,2.65,0.78,1134245,496706,1000000,2000000,86.61,64.26
(주)세스영어,028787,-5.1,,-358046,,879490,,0.24,
(주)세신이엠씨,011950,-0.25,2.1,-74333,556595,1330000,1330000,56.52,53.9
(주)세실,038689,,,,,,,,
(주)세아그린텍,052576,3.97,1.7,411666,310809,300000,300000,34.24,40.63
(주)세아메카닉스,043718,-0.63,1.38,-57045,146160,500000,500000,9.93,15.83
(주)세아메탈,040532,1.87,1.94,2538104,3087008,7430000,7430000,51.39,58.52
(주)세아물류,049304,-0.17,0.26,-59679,94674,1000000,1000000,60.67,79.14
(주)세아에삽,026374,999999999,999999999,7450882,12737403,3840000,3840000,0,0
(주)세아에스에이,057199,,12.83,,918038,,1000000,,12.17
(주)세아엘앤에스,014471,999999999,4022.36,2144813,2349056,3000000,3000000,0,4.92
(주)세아엠앤에스,048698,0.59,1.37,1191460,5258645,25000000,25000000,50.46,82.06
(주)세아이앤티,015635,-5.26,1.13,-2703754,980287,15000000,15000000,18.19,22.84
(주)세아정보시스템,020926,999999999,999999999,3317918,2263874,3000000,3000000,0,0
(주)세아주택,015637,,-18.86,,-889146,,400000,,94.08
(주)세아캐스텍,049060,-9.26,-11.04,-1349371,-2336110,500000,500000,39.55,75.61
(주)세아투자개발,015638,999999999,999999999,49827,92206,2000000,2000000,0,0
(주)세아특수강,015639,3.36,7.41,14786089,38732333,34240600,34240600,31.88,40.34
(주)세안,015641,225.66,53.38,1342701,412664,200000,200000,0,0
(주)세안산업개발,043776,1.9,2.08,811801,965121,3122360,3122360,57.83,62.87
(주)세안정기,049529,3.52,0.57,2463360,829763,600000,600000,65.54,53.61
(주)세양,015644,-8.31,-1.62,-1479029,-538106,300000,300000,29.53,47.38
(주)세양21세기,046642,-0.76,-0.52,-824066,-1088072,50000,500000,107.5,127.2
(주)세양메디칼,048924,2.67,-2.23,889273,-973281,500000,500000,52.62,76.38
(주)세양정공,047459,2.36,1.74,980203,1050439,1100000,1100000,39.6,39.48
(주)세양철강,053818,3.74,2.2,2254727,2586583,800000,800000,65.65,61.72
(주)세영,049681,4.29,-3,1592089,-1598891,3500000,3500000,21.39,18.09
(주)세왕,049479,19.13,8.41,2188620,2672048,2000000,2000000,18.1,30.44
(주)세우엔지니어링,051494,1.9,3.72,286809,671010,700000,700000,17.79,24.88
(주)세우테크,049200,527.67,1404.12,4820808,4847033,1240000,1750000,0.9,10.94
(주)세운건설,043417,8.07,7.88,579515,1256387,3140000,3140000,5.18,0.26
(주)세운메디칼,015654,9.97,,4400838,,1664861,,21.02,
(주)세운티.엔.에스,052495,5.51,5.82,1434422,1414341,400000,400000,29.16,53.83
(주)세움,051882,-1.35,-0.73,-180726,-151143,3000000,3000000,48.34,47.02
(주)세움하우징,050129,8.54,2.44,3549925,3513589,300000,300000,15.19,0
(주)세원,043159,23.92,19.53,4320277,3158807,1400000,1400000,16.41,26.63
(주)세원,047010,-0.93,0.21,-545335,138969,1050000,1050000,60.09,66.15
(주)세원,049053,16.65,86.58,1067223,271963,350000,350000,0.67,1.65
(주)세원,053652,0.17,-12.33,30246,-3107998,500000,500000,68.33,125.61
(주)세원엘씨디,047180,-2.14,,-2406152,,4097863,,41.16,
(주)세원이엔아이,015728,40.12,69.62,4250385,2664967,3500000,3500000,7.71,0.25
(주)세원전자,038705,33.22,45.38,3077985,2967257,1000000,1000000,4.64,3.37
(주)세원정밀,015665,106.28,13.91,849032,1414285,2000000,2000000,0,17.5
(주)세원큐빅,029977,4.8,3.57,2095497,1613816,600000,600000,65,62.15
(주)세원특수금속,048379,1.06,0.97,795812,830290,1800000,1800000,77.87,78.99
(주)세원하드페이싱,051635,5.33,6.07,822840,1758425,800000,800000,56.6,51.44
(주)세이브존리베라,023468,0.67,0.14,973149,189957,12000000,12000000,22.95,20.7
(주)세인금속,043621,,8.32,,1494778,,250000,,20.15
(주)세인상사,042898,66.22,26.3,3305456,3762163,100000,100000,0,4.72
(주)세인시스템,041795,,9.55,,1722313,,1455530,,9.15
(주)세인트힐,046741,-0.29,-0.34,-585344,-995477,300000,300000,103.2,105.38
(주)세인티앤티,057190,,5.57,,1115649,,300000,,33.34
(주)세일세레스,039686,4.81,12.88,1700671,5180746,1300000,1300000,33.2,26.69
(주)세일스타,052824,3.97,2.76,1325919,2508293,1000000,1500000,39.92,61.77
(주)세일씨앤씨,041818,-0.68,0.93,-222971,378543,120000,120000,91.51,83.21
(주)세일에스피,048091,0.97,,117703,,100000,,24.76,
(주)세일콘,040807,,,,,,,,
(주)세잔건설,053203,-0.53,-2.09,-80705,-473866,2400000,1000000,41.24,77.71
(주)세정,015682,26.58,17.92,67169508,70368365,5544000,5544000,4.36,8.74
(주)세정건설,025819,3.11,1.31,1387196,1122112,1800000,1800000,19.6,48.43
(주)세정과미래,015683,-8.53,-3.27,-2128633,-3038053,2500000,2500000,19.01,32.44
(주)세정씨엔씨,039201,3.09,2.9,1607305,117958,500000,500000,12.84,0
(주)세정악기,029920,19.42,4.43,1997102,1514975,3800000,5808500,12.03,7.92
(주)세종씨앤디,043129,-0.01,-0.4,-43001,-1927314,1000000,1000000,58.18,83.92
(주)세종에스엠에스,054073,1.22,-6,95467,-725465,100000,100000,11.93,22.36
(주)세종월드,039339,-0.45,1.25,-243791,843674,300000,700000,74.39,61.58
(주)세종이솔리,048062,1.14,0.39,337059,123333,2666670,2666670,49.17,46.53
(주)세종파마텍,047070,9.4,5.37,1993090,4541845,400000,400000,19.24,58.36
(주)세중게임박스,038759,999999999,999999999,2315598,-3086765,6700000,6700000,0,0
(주)세중아이앤디,010336,0.18,-2.42,187615,-3908634,2000000,2000000,42.2,39.13
(주)세중정보기술,029809,27.43,116.84,1999062,3463777,1850000,1850000,0,0
(주)세지솔로텍,041246,4.82,2.28,741824,536792,1200000,1200000,49.24,61.25
(주)세진,015692,1.7,1.79,3130828,2961889,6900000,6900000,36.65,39.94
(주)세진공업,050519,1.13,1.15,319705,463788,1200000,1200000,73.1,73.83
(주)세진공영사,048534,-0.2,0.21,-234752,339573,3000000,3000000,72.71,69.63
(주)세진도시건설,049007,4.17,,4946441,,500000,,100.76,
(주)세진디엔씨,041340,-0.11,-0.12,-381628,-479986,300000,300000,150.24,139.59
(주)세진메이저,041575,2.22,3.03,15402544,24511351,500000,500000,82.2,82.11
(주)세진메탈,038869,1.17,0.72,3301864,2574834,700000,700000,79.27,93.65
(주)세진에스엠씨,044648,2.74,3.02,874692,967616,1400000,1400000,34.77,35.75
(주)세진이앤드티,049586,5.81,4.79,1622162,1290856,900000,900000,48.32,46.52
(주)세진중공업,030163,4.45,4.48,20316638,43145201,13400000,13400000,57.85,62.7
(주)세진크랭크,053025,1.04,1.61,268936,663190,100000,100000,67.9,66.12
(주)세진특수강,051603,5.53,3.58,877832,1399105,150000,150000,59.46,50.07
(주)세진푸드시스템,017412,-0.09,0.28,-175923,570867,4500000,4500000,68.95,66.31
(주)세진화학,050457,1.3,,423609,,1050000,,66.19,
(주)세창,015700,-167.46,-2.17,-20461137,-13191369,11316455,11608390,0,0
(주)세창스틸,049512,1.45,1.85,1096536,1452889,2500000,2500000,66.2,59.6
(주)세창양주,048072,-0.86,-0.53,-1638118,-1157411,100000,100000,0,15.17
(주)세창이엔텍,051776,4.85,2.94,844058,787010,1000000,1000000,27.26,30.97
(주)세창토건,052631,6.32,1.62,640086,235105,500000,500000,13.25,26.59
(주)세코중공업,056915,,0.19,,190611,,9610000,,38.27
(주)세현씨앤디,049298,999999999,0.28,-3985328,94806,300000,300000,97.02,62.34
(주)세현정공,030123,5.44,3.59,1338216,896853,1100000,1100000,23.33,28.46
(주)세화,044070,1.28,0.74,248650,161096,50000,500000,69.7,54.04
(주)세화개발,041151,11.66,0.67,150490,137220,650000,650000,7.64,33.42
(주)세화아이엠씨,038928,3.09,8.45,2466368,5933662,1478450,1478450,45.21,36.35
(주)세화엔스텍,043059,38.52,19.65,1947893,595469,1200000,1200000,13.6,12.8
(주)세화엠텍,057307,,1.8,,703296,,1450000,,51.3
(주)세화전자,024778,7.27,7.68,2850061,3163662,1000000,1000000,32.02,26.56
(주)세화전자,052452,,0.83,,2386781,,100000,,48.51
(주)세화피앤씨,039848,0.8,3.75,423963,1988078,750000,750000,57.06,49.09
(주)센텀디앤씨,041546,1.68,1.7,8408375,8459583,450000,450000,97.6,79.98
(주)센텀디앤아이,053484,1.23,1.61,652297,1237350,700000,700000,96.99,83.47
(주)센텀큐,048524,11.45,-1.34,8179356,-863508,50000,50000,42.72,56.7
(주)센텍,019118,2.09,1.92,1389021,1581534,6900000,6900000,51.12,60.55
(주)센트랄디티에스,051983,0.77,0.79,304628,1016981,3000000,3000000,27.04,31.37
(주)센트럴타워,053710,-20.7,-0.51,-728876,-481159,500000,500000,102.07,113.35
(주)센트럴프라자,049415,0.25,0.43,149288,276880,50000,150000,103.97,105.96
(주)센트로,015727,0.83,0.64,185383,186365,550000,550000,73.53,74.64
(주)셀가드코리아,054010,-3.43,-8.39,-2885055,-4980352,500000,2000000,122.62,34.6
(주)셀리버리리빙앤헬스,047912,21.37,7.13,1486713,1008720,500000,500000,21.77,17.85
(주)셀트리온스킨큐어,028934,0.02,0.3,43366,881423,8661900,8661900,91.14,36.95
(주)셀트리온스킨큐어,052201,74.66,27.18,7727161,7878155,450000,450000,25.88,19.06
(주)셀트리온헬스케어,044674,-0.23,-0.1,-791784,-519795,3000000,3000000,100.19,91.01
(주)셰프라인,042661,-1.49,-0.73,-2257761,-3353884,13227827,4613119,78.23,35.34
(주)소노인터내셔널,043689,0.14,0.64,1425971,7719539,6110000,6110000,28.54,19.21
(주)소모농산,025278,-94.24,999999999,-429285,-307670,14100000,14100000,5.98,6.02
(주)소모에너지,010271,0.42,0.21,1549469,1247892,7200000,7200000,36.59,37.06
(주)소모페트로,041570,-8.45,-1.72,-961286,-763695,5300000,6000000,29.45,38.59
(주)소모홀딩스엔테크놀러지,015506,0.6,0.52,779141,888447,1150000,1150000,41.35,47.11
(주)소보비젼,038639,-2.43,-1.21,-1373795,-863394,1500000,1500000,51.43,59.48
(주)소비코,019404,19.11,5.33,4649558,1860910,1800000,1800000,13.13,23.07
(주)소슬,043477,1.99,3.45,2061664,4064456,1817715,1817715,39.37,52.37
(주)소슬씨앤디,045307,3.41,,2645037,,300000,,17.78,
(주)소신홀딩스,015733,0.65,1.79,289592,882836,2000000,2000000,28.51,23.74
(주)소앰,040662,11.77,,1353401,,550000,,0,
(주)소원기건,048504,1,1.58,236314,700599,1200000,1200000,47.16,27.27
(주)소이전자,046444,12.57,10.11,1138768,1206655,1185590,1185590,19.61,32.25
(주)소자건설,048510,-0.32,0.59,-1043791,971807,50000,50000,97.74,83.73
(주)손정완,041654,999999999,407.84,2080107,1905443,50000,50000,0,0
(주)손정이앤씨,054153,-1.21,-0.81,-2135595,-5334095,300000,500000,104.01,117.66
(주)솔라시아,052010,14.24,232.64,659235,2477393,2416117,2416117,6.21,10.45
(주)솔라파크코리아,056407,,-1.49,,-2147374,,21845000,,37.58
(주)솔라파크코리아,057039,,6.29,,1073061,,300000,,82.74
(주)솔레일,044288,-4.47,-4.42,-1382765,-1183158,1400000,1400000,61.5,74.18
(주)솔렉스플랜닝,030193,6.4,-1.41,17261596,-4317485,500000,500000,19.72,63.28
(주)솔로몬그룹,041269,0.42,-0.76,5764657,-12634791,100000,500000,76.63,128.85
(주)솔루에타,048431,2.14,-1.99,591298,-904189,400000,483330,44.95,52.3
(주)솔리더스,044647,999999999,,-35865,,50000,,99.69,
(주)솔보텍,057411,,999999999,,48160,,200000,,21.43
