구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
(주)동방생활산업,014068,0.55,0.16,9993065,2747387,21931005,21931005,80.19,89.83
(주)동방플랜텍,014061,-1.26,1.77,-586731,806477,560000,700000,38.38,30.19
(주)동보약품,017724,999999999,63.73,482111,809257,540000,540000,0,0.76
(주)동보주택건설,014073,39.24,68.52,722653,565818,4032000,5032000,57.11,37.95
(주)동서기공,017728,0.53,0.71,641035,630841,3282910,3282910,28.13,26.74
(주)동서기전,014089,,-0.63,,-105595,,950000,,12.49
(주)동서여행사,014092,-0.97,0.15,-270835,62444,370000,370000,31.61,27.71
(주)동서주택,017730,3.21,23.97,4661780,6909800,600000,1200000,13.71,20.61
(주)동서중공업,028568,,1.21,,725958,,1500000,,63.28
(주)동성,014107,-6.89,-3.58,-518244,-424974,500000,500000,37.95,39.45
(주)동성에이엠,017732,-2.2,-0.45,-5212943,-885076,11000000,5055000,52.36,43.83
(주)동성엔에스씨,023123,7111.58,87425,1024067,3147300,10050000,7000000,0,0
(주)동성종합건설,023126,0.31,-0.03,16922150,-1732267,17630000,17630000,120.22,115.57
(주)동신,014124,-39.41,,-1543317,,1313000,,0,
(주)동신유압,014132,1.42,2.26,1832718,3164631,10000000,10000000,41.75,45.32
(주)동신툴피아,014136,,4.76,,1506579,,500000,,35.47
(주)동아엘피씨,014164,-0.6,-4.27,-265870,-1803347,3000000,9000000,51.1,61.06
(주)동아종합인쇄,023162,1.08,764.92,1786682,78787,2000000,2000000,82.22,0
(주)동아지질,026305,28.75,20.99,7619324,3666186,4860000,4860000,2.35,2.03
(주)동양강철,028826,,-0.42,,-7099787,,5112500,,92.35
(주)동양산업,014183,,5.13,,346778,,1000000,,5.96
(주)동양에이치앤알,023196,0,,0,,800000,,105.95,
(주)동양잉크,010259,16.92,21.54,5444373,5789476,3327000,3327000,9.3,7.32
(주)동양환경,014210,1.64,1.33,889161,557764,3000000,3000000,41.81,35.51
(주)동영콜드프라자,014216,-0.09,0.35,-234912,893726,6935000,6935000,73.71,76.17
(주)동오,014218,,999999999,,-67052,,180000,,0
(주)동우,017753,1.12,1.16,2018193,2312012,7000000,7000000,55.39,60.59
(주)동우물류,014228,17.82,30.52,506626,314727,900000,900000,3.97,0.13
(주)동원도시개발,023239,-2.75,-16.86,-158266,-908915,200000,1500000,90.52,82.05
(주)동원리소스,014236,4.04,6.26,1669360,2096498,450000,450000,19,5.09
(주)동원이엔씨,010304,1.98,,9480878,,20000000,,43.8,
(주)동원이엔씨,014245,6.52,6.52,5998413,5998413,9193000,9193000,12.09,12.09
(주)동원종합건설,017756,0.76,0.99,1276463,1811272,7370000,7370000,61.49,29.55
(주)동원테크,014246,,2.23,,1016938,,3931930,,41.1
(주)동원통영수산,018634,5.29,6.17,2154071,1194987,4518105,4518105,67.47,65.19
(주)동원파이프,014247,,1.04,,995713,,4000000,,52.38
(주)동원프라스틱,010264,1.31,0.99,920691,661371,2700000,2700000,44.51,46.23
(주)동원홈푸드,015170,8.36,0.85,1867186,216304,1350000,2800000,42.57,46.17
(주)동인기업,017758,1.35,1.1,444326,461390,1000000,1000000,43.72,44.97
(주)동인기연,014254,,273.27,,5939153,,100000,,9.85
(주)동일드방레,014261,,17.92,,12262848,,7000000,,6.05
(주)동일리조트,020236,7.5,13.53,4901924,6208153,11400000,11400000,0,0
(주)동일상사,014266,2.17,1.9,470340,411202,600000,600000,40.93,40.55
(주)동일섬유,017764,1.89,0.31,774979,116754,1222075,1222075,47.52,54.31
(주)동일씨앤이,012647,,-9.08,,-888731,,1300000,,17.85
(주)동일와이앤드케이,023276,-0.97,-0.49,-508266,-256435,5250000,5250000,43.75,46.77
(주)동재,014277,,-1.58,,-489710,,1628930,,65.3
(주)동진주공,017776,2.59,2.56,413590,810666,941690,941690,23.08,36.52
(주)동진판지,014298,0.99,2.85,460261,994633,2500000,2500000,28.9,36.33
(주)동촌,017483,0.78,1.12,318522,242177,1000000,1000000,22.21,9.83
(주)동하개발,026308,5.36,12.03,308064,583281,2000000,2000000,55.61,23.8
(주)동환물산,014333,2.04,0.62,1240153,383197,3220000,2830000,26.58,37.12
(주)동훈아이텍,017079,,-66.8,,-1250638,,4000000,,0
(주)동희,014337,1.45,6.84,1523881,4532423,6720000,6720000,32.96,9.95
(주)동희,017782,1.45,0.67,890593,255076,750000,750000,19.64,13.7
(주)동희에이시에스,014338,,-4.27,,-2162900,,3100000,,29.28
(주)동희오토모티브,014123,0.47,0.51,297905,293636,320000,320000,18.06,16.43
(주)동희홀딩스,017783,3.82,2.7,4391216,2878180,3003000,3003000,17.8,19.9
(주)두루넷,010081,-3.25,-0.82,-153460067,-78720465,179894645,256601918,62.58,59.96
(주)두루넷쇼핑,011892,-389.47,-434.94,-4923698,-2826652,18190000,18190000,0.44,0
(주)두루두루,017784,0,-0.17,1606,-65882,500000,500000,11.67,29.18
(주)두성홀딩스,017788,1.22,-0.66,1802400,-1026654,6900000,6900000,29.57,30.39
(주)두양산업,014362,,21,,2883420,,200000,,6.83
(주)두올,010275,1.62,2.4,1298649,2097200,1350000,2430000,20.58,38.34
(주)두원정공,014369,4.49,20.75,9330119,8049232,7909200,7909200,6.75,4.14
(주)두원테크,012685,,2.36,,2067217,,2481600,,45.19
(주)두하,026315,1.41,1.64,338243,364300,2000000,3000000,61.03,50.75
(주)듀링,014374,,5.02,,713971,,1520000,,21.94
(주)드레코,013591,-0.6,0.33,-574605,377125,4409690,4409690,49.18,48.4
(주)드림텍,011548,1.23,2,141463,161559,1942500,1942500,25.85,47.53
(주)득영,014386,,1.13,,448803,,1300000,,49.3
(주)디디비코리아,017813,24.81,5.44,1495859,285006,333330,333330,0,8.97
(주)디딤돌교육,017711,9.3,7.87,2997976,7349839,1250000,1250000,22.27,19.68
(주)디미디어,029182,,7.06,,127344,,500000,,22.17
(주)디비엔지니어링,014390,,0.04,,17724,,1100000,,58.31
(주)디스플레이테크,014391,,8.72,,3600739,,3300000,,36.19
(주)디아이디,020753,9.31,-120.85,85649,-1358985,13175000,13175000,5.37,4.13
(주)디알액시온,022536,1.38,0.8,1710992,1494417,8222450,8222450,30.61,37.37
(주)디앤씨테크,012114,-563.27,-691.74,-1658835,-2720600,4353435,4353435,0.31,4.01
(주)디앤액트,026510,0.49,0.38,12095137,9112600,8366340,8366340,18.91,35.25
(주)디어스아이,022849,2.09,4.11,2680277,2887334,2000000,2500000,28.33,26.35
(주)디어포스,013016,4.85,9.81,4905635,6501744,6000000,6000000,25.41,24.14
(주)디에스,012087,21.6,999999999,3499735,5813680,4800000,5714286,7.22,2.84
(주)디에스시,013822,9.71,6.57,1651527,2598774,3561955,3561955,5.34,25.6
(주)디에스아이씨,010253,0.37,1.42,94931,397414,2900000,2900000,20.18,28.58
(주)디에스종합건설,014076,1.44,1.78,732071,2525212,2100000,2100000,65.93,56.16
(주)디에스콤,011973,-7.28,,-3434574,,1582500,,76.51,
(주)디에이치에스앤이,014038,123.55,999999999,922826,807162,7000000,7000000,0,0
(주)디에이피,014400,1.3,2.03,1909514,3127180,3000000,3000000,62.72,53.13
(주)디엔에스,014403,,-6.18,,-1698650,,3188335,,60.13
(주)디엔피,023406,0.24,0.79,203652,676032,248590,248590,54.49,48.35
(주)디엠디스플레이,014404,,-21.06,,-2302629,,3958500,,31.41
(주)디엠에스,014405,,54.21,,2742295,,2497740,,5.16
(주)디오원,014407,,0.36,,200874,,1500000,,62.45
(주)디자인스톰,012124,,10.11,,86109,,875000,,5.26
(주)디자인하우스,014414,,85.32,,1839999,,902720,,0
(주)디조콤,014415,,-20495.36,,-3279258,,10778210,,0
(주)디지탈로직,011391,,1.93,,410753,,3200000,,27.39
(주)디지탈밸리,014417,,-199.63,,-1512997,,3366667,,0
(주)디지탈인포메이션뱅크,014419,,-17.79,,-3580140,,2968015,,61.7
(주)디지탈컨텐츠,011110,,9.56,,172041,,1565600,,11.25
(주)디지털대성,029075,999999999,999999999,434725,1776175,1150000,1875000,0,0
(주)디지털웨이,012535,7.33,6.29,1784554,2175813,6000000,6000000,29.47,25.5
(주)디지털타임스,012465,,-4.59,,-2035232,,4400000,,6.32
(주)디지털태인,012545,18.38,3.44,212698,306772,2664000,2664000,2.19,45.41
(주)디지텍,014421,,-3.08,,-4573439,,3000000,,78.46
(주)디지텍,014422,-0.32,3.49,-108234,671475,2000000,2000000,33.44,17.78
(주)디지텔,028859,,-4.87,,-8564270,,6975510,,63.8
(주)디지토닷컴,012126,,-13.66,,-2379122,,2400000,,0.51
(주)디케이오스텍,013997,-3.01,2.32,-1925649,1584748,3150000,3150000,79.95,60.58
(주)디프로매트,014426,,1.39,,291197,,1680000,,27.01
(주)딘텍,017774,11.56,20.69,1186537,1741195,200000,200000,11.79,16.56
(주)딜라이브강남케이블티브이,010780,19.36,28.22,2823169,4068868,7150000,7150000,1.3,35.1
(주)라딕스일렉트론,022450,2.64,-1.58,1719461,-1162082,2000000,2000000,33.04,51.52
(주)라비돌,017803,1.92,2.94,1986183,2537407,1550000,1550000,45.69,44.32
(주)라스이십일,014437,,-9.62,,-5608162,,1989400,,110.04
(주)라이온켐텍,014439,1.13,0.82,399634,461297,2570000,2570000,54.62,55.38
(주)라이지오케미칼코리아,014440,1.47,2.88,1139305,2276598,5921630,5921630,46.42,44.55
(주)랭스필드,014447,-4.93,,-2711407,,4030000,,47.02,
(주)러닝콤,011646,-42.68,-24.13,-888614,-593501,1696498,1858498,21.93,17.45
(주)럭스텍,014450,,-1.47,,-533048,,4025100,,50.26
(주)레디소프트,010986,-156.55,,-868854,,1805000,,14.84,
(주)레스코,014455,4.54,10.31,997273,1750902,12000000,12000000,12.47,3.72
(주)레이크힐스리조트,014458,,-23.88,,-3005323,,100000,,7.02
(주)렉셈,026426,1.55,1.4,1911426,1805383,650000,650000,46.69,48.39
(주)렌탈브레인,011740,,-78.84,,-428910,,633345,,82.75
(주)로담코역삼,014463,0.39,0.71,3386637,5914633,6500000,6500000,70.07,37.18
(주)로담코인사,014464,,999999999,,-706475,,10552800,,82.68
(주)로얄건설,015333,0.64,-0.49,174752,-147411,300000,300000,91.31,95.29
(주)로이트,015372,-2.82,-5.15,-5790733,-2701816,2566380,1356590,65.62,53.8
(주)로직스컴퓨터,014481,-0.87,2.24,-186761,519363,800000,2040000,6.4,14
(주)로케트이앤티,017808,-14.85,-7.29,-4069048,-1946347,3700015,3700015,6.02,10.43
(주)로코스텍,011094,,0.9,,311058,,1596983,,40.88
(주)로티스,014484,-28.03,-18.26,-2912754,-3731433,8925000,11091665,4.75,24.6
(주)리노스,019211,10.46,17.9,317068,1272129,1847000,1940000,0.64,0
(주)리드시스템,012578,,-10.4,,-1021180,,3620930,,29.23
(주)리바트,020774,71.48,639.08,16023195,16181438,4782875,5016975,2.46,5.89
(주)리빙티브이,020775,,-6.38,,-1817968,,8870000,,27.46
(주)리스템,014509,0.41,2.75,311315,1759534,500000,500000,46.64,33.55
(주)리얼커뮤니케이션,012196,999999999,-33.89,-172853,-66194,523052,523052,0,33.46
(주)리호,014513,,5.95,,2002885,,500000,,47.16
(주)마니네트웍,014515,-3.79,-22.18,-557777,-1075889,1500000,1500000,2.58,18.94
(주)마린월드,020780,,-0.8,,-923356,,1000000,,103.27
(주)마쉬코리아보험중개,014521,,56.63,,4715760,,5901740,,7.03
(주)마이다스관광호텔,014524,-0.93,0.13,-1077500,199398,300000,3300000,89.96,86.01
(주)마이다스동아,023148,-11.68,-2.32,-3629240,-2073937,10000000,9280000,14.62,13.77
(주)마이다스아이티,012526,,99.26,,2388531,,1671000,,5.81
(주)마이크로사이언스테크,011128,500.99,17.51,49598,470652,1000000,1000000,11.59,15.13
(주)마주코통상,014532,-8.59,-9.61,-920634,-963027,3400000,3400000,88.63,107.54
(주)만도,017822,2.6,3.66,107803960,118963333,65000000,65000000,38.19,35.54
(주)만수종합목재,014539,1.78,-2.71,518150,-783917,1000000,1000000,8.99,27.2
(주)매경닷컴,011050,,999999999,,31809,,4650000,,0
(주)매스램,011394,1.48,-0.2,1392374,-256203,2999970,2999970,43.77,52.04
(주)매일방송,010643,21.33,-41.4,2668155,-3350503,30000000,30000000,1.78,0
(주)매일상선,014546,1.85,1.85,740633,740633,1000000,1000000,43.44,43.44
(주)매지링크,011419,5.08,-1.55,843849,-281489,5050000,5050000,3.48,42.11
(주)맥스미디어,014550,,-41.75,,-2009433,,4000000,,17.56
(주)맥슨컨설팅아이엔씨,014552,,-0.58,,-674494,,3100000,,61
(주)맥키스컴퍼니,015433,0.17,-0.14,311998,-299855,4000000,4000000,29.34,32.85
(주)머큐리,014555,2.71,1.5,9697270,46880616,17490000,17490000,55.43,61.46
(주)메가트론,014558,,-4.16,,-1944138,,3000000,,63.02
(주)메드밴,011647,,-157.18,,-1035201,,3115985,,0
(주)메디아나,011459,,15.36,,1183217,,2974790,,3.35
(주)메디카코리아,023512,2.2,8.16,880753,2118841,5250000,5250000,34.2,24.75
(주)메디칼스탠다드,011724,,999999999,,-1574711,,6000000,,0
(주)메디포유,014562,,999999999,,1691941,,1000000,,0
(주)메라톤,017827,0.94,1.68,388344,625298,1394000,1394000,40.82,32.99
(주)메모리앤테스팅,028764,,264.98,,2246523,,1600000,,3.37
(주)메이플테크놀로지,012058,,13512.5,,162150,,1100000,,0
(주)메조미디어,019489,,999999999,,169920,,705880,,0
(주)메타바이오메드,012136,4.55,0.01,284746,3650,1516295,1816295,35.3,55.72
(주)멕아이씨에스,011374,41.34,0.22,89494,32921,1200000,1200000,5.93,60.12
(주)면사랑,014565,1.18,0.92,503713,345373,800000,800000,49.65,52.84
(주)명신종합건설,014578,1.9,,570153,,3100000,,48.22,
(주)명실업,014579,5.98,4.97,1715738,1844876,600000,600000,38.06,42.2
(주)명지문화,014584,34.27,16.85,3143172,2100132,1700000,1700000,15.59,22.17
(주)명화금속,014590,1,1.18,619168,722948,1500000,1500000,48.82,51.97
(주)모닷텔,028472,,29.89,,3599300,,3200000,,22.57
(주)모델라인,020669,,6.38,,1809845,,4300000,,23.79
(주)모라도,014592,1.24,1.66,1261108,1570047,736000,736000,32.58,38.12
(주)모모웹,020799,-806.11,-71.44,-656981,-530615,749470,936958,0,16.95
(주)모베이스코넥타,015993,,999999999,,1653217,,3200000,,0
(주)모벤스,014593,,-1.85,,-732746,,2545000,,48.1
(주)모아종합건설,014600,,255.55,,2367919,,1000000,,0
(주)모인밸리,012439,5.67,,418932,,1030000,,16.75,
(주)무등기업,014606,,-2.96,,-1165141,,2020000,,56.2
(주)문영건설,014611,,15.71,,5042596,,1900000,,37.46
(주)문화일보,014616,999999999,999999999,-5780661,-12553904,53873175,53873175,0,0
(주)미건의료기,014619,,13.87,,2688766,,2486000,,12.64
(주)미광핸드백,023601,1.07,0.97,689891,660216,900000,900000,45.9,54.4
(주)미도,014624,35.58,24.62,10300165,7059952,2500000,2500000,7.5,7.64
(주)미동이엔씨,014627,132.52,40.03,5553834,1584220,3000000,3000000,0,0
(주)미디어로그,011779,,-895.82,,-5542436,,60000000,,0
(주)미디어밸리,010857,999999999,999999999,-3504841,-842067,16555500,16555500,0,0
(주)미디어신나라,020808,,335.58,,2133941,,100000,,30.76
(주)미디어코프,011998,305,34.7,7322253,6515763,3025000,3300000,2.54,14.66
(주)미디어플렉스,011907,999999999,-0.42,-1586337,-121741,12000000,12000000,35.18,35.99
(주)미라보건설,023608,-0.2,-0.31,-979619,-1324172,8000000,8000000,82.73,93.45
(주)미래엔,010015,,2.66,,13648737,,21477300,,20.04
(주)미래와환경,012536,6.39,999999999,201947,33306,1330000,1330000,0.83,0
(주)미래페이퍼,014639,,2.73,,3297949,,3300000,,67.48
(주)미륭상사,014642,-0.06,-0.7,-378814,-4044259,15000000,15000000,44.02,23.63
(주)미미월드,014646,2.22,0.55,647452,181882,2500000,2500000,32.91,39.68
(주)미진시스템,014657,5.21,3.3,1196886,547367,2700000,2700000,40.37,28.91
(주)미켈란젤로,023645,1.84,2.05,1626601,1321791,2371200,2371200,22.55,23.39
(주)미토스,012576,,7.92,,1430511,,2446670,,27.85
(주)민아이티에스,014665,,4.24,,1306197,,1700000,,28.85
(주)민영물산,014666,5.78,7.74,687553,1152778,200000,200000,12.6,20.76
(주)민한건설,014667,-3.67,,-80006,,1000000,,23.66,
(주)밀라노,028625,,3445.31,,8757975,,200000,,0.1
(주)밀레정보통신,011708,-5.86,-2.57,-275574,-209245,1936460,1736460,28.65,43.89
(주)밀레코리아,010719,2.17,2.63,3141243,3195695,330000,330000,72.24,55.18
(주)밀리오레,014669,-0.3,2.67,-677109,1875022,1077725,1077725,8.9,5.27
(주)밀양한천,017859,0.56,1.41,251011,444253,400000,400000,60.59,64.06
(주)밉스소프트웨어,011443,,999999999,,-551576,,1239000,,0
(주)바닐라소프트,012232,,-49.9,,-403732,,1145750,,24.5
(주)바로크가구,028177,-0.78,,-9513022,,21335815,,87.06,
(주)바른전자,014673,,22.5,,1774368,,2303500,,1.71
(주)바바패션,017861,6.82,9.71,2102707,4927538,2000000,2000000,25.12,26.19
(주)바이로메드,014676,,999999999,,288672,,2780000,,0
(주)바이믹스코리아,020821,,-6.94,,-2019937,,4982690,,74.26
(주)바이스톡,011186,999999999,999999999,-737620,-461283,1300000,1900000,0,0
(주)바이오니아,020823,,-1.35,,-862568,,4350000,,22.17
(주)바이오빌,010475,5.99,11.13,1619945,2142697,750000,2250000,16.66,6.05
(주)바이오세움,013413,,-3.42,,-697504,,1525000,,35.47
(주)바이오액츠,013538,0.8,1.08,464035,727142,2500000,2500000,55.84,64.97
(주)바이텍씨스템,020828,,-1.69,,-429544,,3800000,,24.57
(주)바이텍정보통신,017865,2.4,0.6,209845,176184,300000,300000,13.1,28.85
(주)바체,014063,,2.55,,871515,,900000,,29.06
(주)바텍,011193,,3.87,,838845,,2278020,,30.97
(주)박스터,014683,4.54,,1952889,,4800000,,8.32,
(주)반도개발,013904,999999999,999999999,0,0,2000000,2000000,83.24,81.31
(주)반도종합건설홀딩스,014689,1.66,2.1,4068739,1522859,5835490,5835490,37.82,51.69
(주)반도홀딩스,017867,51.63,999999999,7789232,6385163,9250000,9250000,13.56,13.89
(주)반석건설,014694,0.52,,80083,,1600000,,71.38,
(주)반지종합상가,028557,,-53.66,,-3569949,,50000,,51.03
(주)배틀탑,012275,,-10.77,,-4167612,,2719277,,164.29
(주)백두건설,014706,1.24,,183729,,700000,,39.37,
(주)백산린텍스,014710,1.95,2.92,3280735,4381850,2000000,3000000,69.77,65.89
(주)백산티엔에스,014711,,-2.91,,-429972,,300000,,21.44
(주)백석공영,014714,,5.37,,588219,,300000,,11.68
(주)백스글로벌,014716,,999999999,,4336369,,1000000,,0
(주)백조씽크,014249,1.26,1.31,928123,807486,2650000,2650000,42.6,42.01
(주)백철금속,014721,1.68,,3089342,,2275000,,29.25,
(주)밸류텍,014723,,2.19,,3471140,,8500000,,26.83
(주)범양이엔씨,018187,-22.19,-293.98,-801978,-1289983,900000,900000,14.65,11.03
(주)범우,014733,1.96,,1373239,,1600000,,70.75,
(주)범진산업개발,014739,-0.04,0.18,-101046,420237,100000,100000,113.95,115.22
(주)범한여행,017875,6.8,18.14,1527050,2143899,1000000,1000000,11.56,5.99
(주)베리텍,011856,1.64,-0.48,706004,-272392,2000000,2125000,60.62,69.08
(주)베리티비티,010233,1.58,6.18,1911091,2416934,5510000,5510000,24.94,5.48
(주)베바스토코리아홀딩스,026337,78.98,157.48,7721637,9548864,400000,400000,5.79,0
(주)베비라,010288,1.3,3,1580983,3042260,5000000,5000000,9.87,3.19
(주)베스트에버,014750,2.78,3.38,1145127,1400024,1000000,1000000,36.1,38.98
(주)베스트플로우,020727,,181.63,,752112,,2000000,,0
(주)베어엔터테인먼트,014752,,2.97,,1570491,,1700000,,39.69
(주)벡스코,014853,-1466.35,999999999,-2155538,-6962210,101211720,118911720,0,0
(주)벽산니또보,010289,1.12,,1458231,,6770000,,24.85,
(주)벽산엔터프라이즈,012891,136.8,-32.42,310254,-74044,810000,810000,3.41,3.06
(주)보고테크,012069,,-25.72,,-1145794,,5941000,,7.04
(주)보광,014766,,6.99,,2978240,,300000,,42.36
(주)보광주택건설,014769,,-0.43,,-138817,,1650000,,64.03
(주)보나비젼,014772,7.79,-11.51,92565,-144587,2952861,5314861,1.56,0.83
(주)보닉스,014773,,1.13,,580560,,3767500,,41.74
(주)보람약품,014777,5.45,,37502,,210000,,0,
(주)보령바이오파마,014783,1.39,1.21,518293,476623,1000000,1000000,54.46,54.49
(주)보령홀딩스,014782,2.74,4.72,1963676,2853963,2640000,2640000,24,30.65
(주)보림,014784,0.86,0.59,206508,136966,100000,100000,14.15,5.45
(주)보림콘크리트,014786,1.06,1.84,332375,361174,1000000,1000000,37.44,29.17
(주)보미건설,014790,1.47,3.77,506915,936903,3300000,3300000,32.78,10.08
(주)보생,014791,4.56,9.93,1780237,2317688,400000,400000,33.19,31.02
(주)보성,014795,2.02,2.57,4373226,7307030,11160000,11160000,38.62,29.94
