구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
(주)일진글로벌홀딩스,018438,28.29,999999999,35597588,33495166,3000000,3000000,0,0
(주)일진베어링,017196,89.77,5.9,7767418,1690076,11270000,11270000,0,7.76
(주)일진에너지,042273,,,,,,,,
(주)일진엔지니어링,053187,0.65,-0.37,206957,-195949,1189000,1189000,50.34,63.47
(주)일해토건,017204,1.94,14.02,818929,3332818,4542420,4542420,12.56,14.92
(주)일호,017205,-0.93,1.75,-825305,1741822,1000000,1990240,73.26,58.63
(주)일호인터내셔날,040364,3.23,3.36,2398502,3434724,1500000,1631950,31.87,21.83
(주)일화,017207,3.14,7.3,3837024,7185590,25880225,25880225,32.05,26.96
(주)임동,044465,0.92,-4.8,1776093,-13459031,6000000,8500000,64.04,84.42
(주)임산업,017211,11.85,4.33,248149,255481,100000,150000,13.22,20.94
(주)임플라이드바이맥,051096,-6.94,-15.11,-2122551,-4878790,500000,500000,79.29,0
(주)잉글리쉬무무,053777,4935.26,336301.79,3770541,4708225,200000,200000,0.39,0
(주)잉카인터넷,030404,0.85,-888.22,115847,-2265842,2290195,2349287,5.71,3.18
(주)자강,026437,1.33,1.31,640631,830662,2000000,2000000,58.12,59.74
(주)자드건설,045276,1.09,-1.72,2518936,-8118413,2437500,2437500,53.9,82.66
(주)자루,013038,2.58,1.68,2776831,2612020,2700000,3000000,59.94,49.89
(주)자산유리,023781,1.7,0.76,1062488,695713,2700000,2700000,24.01,41.49
(주)자스텍,011258,17.76,21.45,1751183,1960119,1728300,1728300,16.16,15.48
(주)자연과사람들,029822,0.51,0.01,775666,9097,4000000,4000000,50.87,56.1
(주)자연과삶,047082,-2.03,5.14,-3450995,6236982,300000,300000,70.55,52.31
(주)자유로청아공원,040333,2.74,7.61,1570996,4579696,500000,500000,74.97,39.32
(주)자은전자,014215,-1.24,-0.06,-5289416,-307402,4500000,4500000,92.54,137.22
(주)자이코리아,052588,-779.45,999999999,-798153,-372151,10000000,10000000,0,27.89
(주)자형매니지먼트,048492,0.99,2.56,340392,1019890,2288000,2288000,45.76,45.78
(주)작은거인,046465,-1.21,3.47,-127862,563105,100000,100000,15.96,22.18
(주)작은신부,046038,16.73,4.67,920643,620597,1000000,1000000,14.36,36.21
(주)장백산업개발,052849,-0.27,-0.2,-41381,-308185,50000,50000,82.12,98.83
(주)장산우가,056746,,-0.38,,-119132,,200000,,100.12
(주)장산태양광발전소,053103,999999999,-1.54,-33020,-1136728,600000,1260000,97.09,93.91
(주)장수산업,039623,4.63,5.83,2171563,2598939,1350000,1350000,25.01,25.11
(주)장안에너지,017224,1.7,4.68,154070,75768,550000,550000,91.3,97.12
(주)장암개발,047067,0.91,-0.19,982319,-113329,300000,300000,0.64,0
(주)장연다이아몬드관광호텔,030604,1.33,2.06,449211,618374,700000,700000,47.51,44.1
(주)장영,017226,-2.53,999999999,-14193,85311,820000,820000,0,0
(주)장우산업개발,039034,-0.49,4.5,-86813,693486,600000,60000,44.06,39.07
(주)장원테크,053581,4.04,9.38,602678,1643410,50000,200000,31.86,23.45
(주)장유,038864,3.73,2.21,960744,1092462,500000,500000,27.39,36.81
(주)장은테크,044683,0.76,0.03,140397,5065,700000,700000,35.2,33.21
(주)장충동왕족발,053614,9.19,2.5,1645010,985192,300000,300000,34.61,59.48
(주)장헌산업,048126,-1.64,-3.49,-147845,-274290,8200000,9000000,8.91,27.46
(주)장형기업,052343,5.13,5.66,1904303,2758796,1000000,1700000,44.65,32.14
(주)장훈건설,047038,-187.46,,-1941332,,300000,,0.25,
(주)재능이아카데미,046321,616.53,746.66,4571535,2584189,200000,200000,0.18,0
(주)재림팻숀,048229,1.3,2.16,346649,722527,500000,500000,19.9,44.97
(주)재성테크,050532,1.4,-3.67,985191,-4734956,2670000,2970000,60.08,77.08
(주)재승엔지니어링,046345,0.74,1.29,197827,521941,700000,1000000,20.83,33.58
(주)재영,056558,,-7.97,,-1034926,,550000,,90.23
(주)재우인터내셔날,043963,2.28,,222739,,300000,,109.94,
(주)재원테크,050107,-5.93,,-601223,,500000,,43.72,
(주)재천건설,043333,1.19,-3.77,581603,-297853,330000,330000,14.01,18.62
(주)재현,041222,13.51,14.3,3004050,2194730,900000,900000,11.42,17.52
(주)재현인텍스,046009,1.52,0.75,605503,223927,3500000,3500000,47.69,34.43
(주)쟈스덱,026567,-3.36,,-2853177,,900000,,63.07,
(주)저스트원,048932,0,0,0,0,350000,350000,97.51,102.37
(주)전국관광,039980,0.67,1.29,240684,514899,350000,350000,62.62,56.63
(주)전라주정,023289,4.05,2.82,3795640,2627096,3750000,3750000,0,0
(주)전북고속터미널,017243,0.3,0.51,1099779,1640399,2500000,2500000,100.18,97.5
(주)전북엔비텍,042922,999999999,1.18,-1467924,2377303,23530000,23530000,47.23,69.47
(주)전우정밀,052179,0.54,1.41,102027,408147,1250000,1550000,58.81,58.25
(주)전일개발,017254,999999999,-3.37,-154099,-137144,100000,100000,145.05,147.23
(주)전자신문사,018455,1.54,2.84,386861,442994,5307680,5307680,7.02,7.15
(주)전주솔라에너지,053496,999999999,1.36,-145602,757683,500000,500000,74.98,80.79
(주)전진종합개발,046566,-3643.82,999999999,-965611,-4504964,300000,300000,64.15,98.45
(주)정공산업,045946,39.95,38.94,3874470,4509187,280255,280255,8.42,7.04
(주)정다운,052145,29.22,-0.86,2490112,-386353,1000000,1600000,25.26,55.64
(주)정대,050375,1.63,1.53,664588,718738,1000000,2000000,62.26,65.15
(주)정도알미늄,030211,1.83,1.59,1657739,1842359,1013140,1013140,49.22,50.09
(주)정림건설,017268,9.45,39.6,990792,400341,2530000,2530000,47.02,47.92
(주)정림건축종합건축사사무소,017269,9.86,15.46,1849236,6813096,1600000,1600000,14.86,14.49
(주)정림종합건설,049222,-0.51,-0.5,-926041,-1040682,300000,300000,97.77,106.74
(주)정림플러스,052093,-0.11,-0.54,-113881,-1075838,300000,300000,99.29,102.14
(주)정보보호기술,021240,-29.2,-118.51,-2172367,-1011729,2150000,2150000,0,0
(주)정보티브이,043624,999999999,999999999,-15864,-9846,5000000,5000000,0,0
(주)정산실업,042144,2.31,1.42,3154613,2626602,2160000,2160000,51.02,47.97
(주)정상개발,052408,999999999,-1.11,-350659,-396692,500000,500000,55.72,64.64
(주)정선레미콘,048688,29.09,14.45,1083126,2812910,700000,1200000,75.16,72.83
(주)정아마린,045904,31.82,23.36,3491189,3851310,1400000,1400000,8.03,30.77
(주)정우건설,040844,-148.38,-9.36,-6434548,-9173058,300000,300000,107.26,110.24
(주)정우엠코리아,026099,-0.97,0.83,-262926,231797,2100000,2100000,25.72,17.47
(주)정원주철,053783,2.92,2.41,803915,1038781,1990000,1990000,58.86,49.07
(주)정유개발,043853,0.15,0.1,101698,63365,200000,200000,79.05,83.56
(주)정은이앤씨,051953,-1.4,-0.18,-4611221,-1767173,1000000,1000000,106.16,115.93
(주)정읍솔라라이트,053815,999999999,0.53,-888167,479744,1250000,1250000,87.28,97.43
(주)정이엔지,053036,-3.12,-0.11,-1191616,-207235,320000,620000,120.76,121.24
(주)정인텍스타일,045412,5.8,3.02,1401059,1337487,400000,750000,47.63,44.54
(주)정일엔지니어링종합건축사사무소,048913,999999999,,-694161,,500000,,0,
(주)정자스타,053377,-1.17,1.25,-267248,548901,6805084,6959745,45.62,32.68
(주)정진공영,026116,-88.06,51.81,-4210353,3704638,1200000,1200000,16.54,8.6
(주)정진넥스텍,052997,308.99,-5.48,3982634,-773920,100000,200000,4.86,36.71
(주)정진에쓰알씨,052223,-2.74,-3.46,-774847,-996685,600000,2400000,105.98,100.19
(주)정현프랜트,045319,3.12,2.14,1913250,1695591,990000,990000,53.71,55.53
(주)정호이앤씨,051946,18.16,24.06,2857775,6724568,1600000,1600000,5.3,1.29
(주)정호진니트,051394,30.63,19.76,1286541,1031068,800000,800000,52.01,49.63
(주)정화식품상사,017299,10.5,4.19,530705,318690,900000,900000,49.85,49.71
(주)정화테크,053083,1.41,3.46,417631,1297084,800000,800000,54.71,53.51
(주)제너럴시스템,046195,30.53,2.86,3081847,226186,3641000,3641000,5.04,2.18
(주)제너시스,046295,999999999,999999999,3641818,172293,50000,50000,0,0
(주)제너시스비비큐,017303,-1.16,-4.1,-3086357,-14893556,1000000,1000000,53.09,63.7
(주)제네시스엔알디,020993,,-5.49,,-4354422,,50763815,,18.59
(주)제네콘,045882,999999999,999999999,-38056,-56004,200000,200000,0,0
(주)제넥신,043207,-0.49,-0.67,-109612,-307162,1450810,1528185,52.71,46.9
(주)제노정보시스템,053699,72.03,399.22,574232,3369794,665000,665000,6.06,2.51
(주)제노텍,028913,1.28,0.84,247710,189712,2642857,2642857,26.45,34.21
(주)제니스월드,056899,,0.73,,250624,,2170000,,68.99
(주)제닉,048645,-7.13,1.63,-1984249,698421,766665,766665,48.02,46.94
(주)제닉스,049581,4.51,0.82,6042504,2187137,1950000,2200000,54.1,49.63
(주)제동레저,045127,999999999,999999999,-65101,-24228,14000000,14000000,0,0
(주)제때,018608,,4.51,,2237088,,520000,,37.52
(주)제로투세븐,046611,17.69,228.59,4096795,3884226,4270000,4270000,10.95,0
(주)제로하이텍,052669,-3.26,0.65,-1495853,256181,450000,450000,50.62,54.26
(주)제모피아쥬얼리,041132,0.5,0.44,151511,140413,2380000,2380000,48.89,44.95
(주)제본,050546,2.62,4.06,422543,731766,400000,400000,17.68,15.09
(주)제성,052488,4.02,-2.72,510163,-386921,460000,460000,41.15,56.82
(주)제스프,050438,-0.73,,-507959,,100000,,120.63,
(주)제시앤코,047854,14.72,3.19,5539183,2427672,1000000,1000000,49.23,49.41
(주)제씨콤,026136,1.61,2.69,1012151,2854032,2000000,2000000,41.38,43.83
(주)제오빌더,017312,-8.62,1.26,-3885101,362856,1000000,1000000,6.82,12.23
(주)제원인터내쇼날,029973,2672.79,39.06,5070281,3625359,800000,800000,3.11,20.01
(주)제이.비.에스,043402,2.4,0.17,1731029,146718,300000,300000,71.19,74.13
(주)제이디아이무역,053365,10.21,10.05,1811655,2225710,150000,150000,38.38,18.46
(주)제이디테크,046786,1.51,1.06,1337062,780130,2000000,2000000,40.45,49.14
(주)제이미크론,046451,1.79,-5.74,185476,-1705483,1390000,1390000,30.07,50.64
(주)제이씨,040996,1.9,-1.06,337498,-188906,600000,600000,31.03,32.43
(주)제이씨미래,045670,5.44,,2335695,,300000,,151.84,
(주)제이씨패밀리,041599,3.94,4.79,3666336,5508702,3000000,3000000,27.45,28.51
(주)제이아이비,053359,,999999999,,-2925371,,1000000,,0
(주)제이아이코리아,017348,-3.61,-3.3,-671792,-479716,900000,900000,13.32,15.46
(주)제이아이피,051658,4.03,2.46,695210,603513,100000,100000,82.09,85.05
(주)제이앤드제이글로벌,018444,-6.23,3.91,-1928452,1249812,1400000,1400000,45.19,42.98
(주)제이앤비아이앤씨,049418,0,,-3300,,300000,,128.27,
(주)제이앤에스산업개발,047032,-0.18,,-627578,,300000,,178.43,
(주)제이앤제이엔지니어링,046253,-0.86,,-642315,,300000,,233.19,
(주)제이앤제이인베스트먼트,040702,1,-0.47,396820,-217982,13000000,13000000,31.55,35.52
(주)제이앤지산,039774,0.86,1.04,768337,2407805,3000000,3000000,30.77,39.52
(주)제이앤컴퍼니,011903,1.2,2.24,2551485,5122044,2200000,2200000,51.27,40.91
(주)제이앤티씨,039586,6.08,-0.14,3461812,-321672,4500000,8500000,40.05,42.5
(주)제이에스개발,040688,-4.65,,-5609633,,20000000,,62.72,
(주)제이에스디피,040083,-4.51,-6.68,-404688,-417628,2825000,2825000,14.29,9.64
(주)제이에스리미티드,056842,,999999999,,123787,,500000,,94.55
(주)제이에스와이,045053,2.67,3.47,430276,550904,50000,50000,82.2,78.6
(주)제이에스코퍼레이션,018475,3322.62,480.29,8529175,7210067,1000000,1000000,6.75,0
(주)제이에스테크,052545,7.76,-2.47,423278,-216866,2632500,2632500,14.57,16.98
(주)제이에이치레전드호텔,017487,0.02,0.02,6811,8150,3960000,3960000,61.23,74.45
(주)제이에프씨,048537,3.2,3.66,1197933,1980880,1200000,1200000,40.68,31.31
(주)제이엔에스,047440,2.52,-3.96,550906,-403168,50000,50000,11.01,13.37
(주)제이엠디벨럽먼트,056756,,-1,,-1337439,,300000,,109.68
(주)제이엠씨,010967,1.96,229.18,1149464,36647802,3800000,3800000,30.5,0
(주)제이엠피,018477,-3.96,-1.85,-2700138,-2048373,1355531,429471,48.08,0
(주)제이엠피,048467,1.29,0.99,469228,559342,850000,850000,62.98,70.83
(주)제이오텍,029856,2.11,2.99,2307788,3462406,1970439,1970439,62.9,51.96
(주)제이와이씨,041086,4.98,151.63,7070386,13201566,300000,300000,0.97,1.24
(주)제이와이피,043252,-4.91,0.22,-1247617,60271,1191680,1191680,25.61,26.54
(주)제이월드산업개발,053330,-0.61,-0.35,-1331340,-1440171,330000,330000,98.75,110.81
(주)제이케이케이인베스트먼트,047959,-0.04,-4.88,-20953,-3260660,1600000,1600000,65.93,114.55
(주)제이테크놀러지,011851,2.02,0.79,622484,246692,4000000,4000000,31.43,30.05
(주)제이투주택,049655,0.5,-0.32,801763,-430668,300000,300000,131.72,168.03
(주)제이펙,039637,-0.41,,-164889,,1300000,,52.52,
(주)제이플러스씨앤디,048361,1.72,94.87,444980,9462461,500000,500000,7.38,2.06
(주)제이피씨,039306,-1.79,-0.95,-874267,-591184,1000000,1000000,107.72,143.6
(주)제인실업,044229,1.1,0.69,569806,495460,500000,500000,56.62,60.81
(주)제일감정평가법인,040950,34.82,0.87,3064517,126048,3513840,3513840,12.45,14.23
(주)제일공사,047183,11.34,10.3,486777,1415855,1100000,1100000,5.62,12.18
(주)제일금속,050567,0.18,,51748,,150000,,71.33,
(주)제일니트,017342,-8.3,,-2282104,,600000,,69.15,
(주)제일도기,018481,2.4,0.21,799603,181751,500000,500000,30.31,44.53
(주)제일로닉,048450,-1.25,1.89,-624760,917067,2500000,3900000,64.62,42.48
(주)제일메디칼코퍼레이션,048808,10.55,10.03,1639055,1754538,1320000,1518000,33.56,31.12
(주)제일벽지,053222,2.29,1.73,726055,628656,900000,900000,53.11,61.16
(주)제일산기,053144,3.79,4,465032,494442,1300000,1300000,37.31,35.78
(주)제일엑세스,041190,0.55,0.72,1594499,1500999,6600000,6750000,69.96,65.93
(주)제일엔지니어링종합건축사사무소,018487,2608.9,1842.03,219148,2696731,1000000,1000000,0,0
(주)제일엠앤에스,043039,,1.63,,367987,,1000000,,33.15
(주)제일이앤엠,047467,1.87,,154750,,750000,,11.22,
(주)제일정공,048872,28.57,19.36,2251648,1722051,100000,100000,15.45,18.98
(주)제일종축농업회사법인,018489,-0.83,0.97,-189248,276715,1550000,1550000,40.77,15.06
(주)제일코리아엔지니어링,048704,1.92,1.4,1507206,1886215,986730,986730,78.11,73.83
(주)제일토건,046185,-2.86,-7.07,-1403586,-3296572,4304000,4304000,24.78,37.3
(주)제일특수데칼,039168,-3.63,-1.12,-1974499,-996665,3550000,3550000,90.53,108.48
(주)제일풍경채,017327,4.16,-1.98,6424813,-1236876,3750680,3750680,64.33,79.14
(주)제주도시가스,047241,-1.9,999999999,-362144,84371,12708270,12708270,39.16,41.12
(주)제주항공,043499,-1.58,-3.54,-7805849,-21228054,40000000,68733790,74.25,75.76
(주)제트에이치티,052045,4.28,1.74,1031286,794425,600000,600000,52.2,43.75
(주)제트에프삭스코리아,029468,-0.53,0.39,-444407,408160,45557200,45557200,24.48,30.55
(주)제피로스,057162,,-0.6,,-483431,,1000000,,91.28
(주)젝시엔,039345,-13.67,,-6966860,,4993000,,18.81,
(주)젠코아,041329,2.22,,114397,,1707475,,0,
(주)젠탑,041175,21.29,373.93,3055910,3937074,310000,310000,5.32,0
(주)젠푸드,047361,0.6,-1.07,228984,-442068,5000000,5000000,56.7,63.01
(주)젤텍,017369,0.97,2.24,1206520,3015522,5000000,5000000,62.92,60.14
(주)젬리소스,011315,-40.41,999999999,-854934,-1219994,6223500,13323500,119.8,64.12
(주)젬스메디컬,029095,2.62,7.49,228393,1025086,1750000,1785000,17.71,24.71
(주)젬텍,048353,-2.48,-0.86,-1331049,-502826,2460000,2460000,63.22,59.7
(주)져스텍,046698,-1.71,4.71,-677365,1963614,1609280,1609280,75.07,42.63
(주)져스트에이엠씨,050440,-0.72,,-1015147,,150000,,94.3,
(주)조광,018497,999999999,-25.17,-693569,-593134,53400,53400,0,3.08
(주)조광,042950,1.06,0.07,369259,30732,1000000,1000000,51.9,41
(주)조선관광호텔,042438,-1.51,,-756245,,2450000,,122.53,
(주)조선일보사,026204,21.76,62.27,22399850,16690904,18020000,18020000,0,0
(주)조선호텔앤리조트,010040,8.14,-0.47,7084378,-529445,77473940,77473940,3.99,6.63
(주)조원그린,045061,0.74,0.71,379031,340497,50000,50000,97.5,98.72
(주)조은닷컴,030253,0.05,-3.09,15381,-657176,1110000,1110000,63.01,40.49
(주)조은세이프,052770,-6.44,1.62,-980498,387352,1530000,1530000,33.28,26.38
(주)조은시스템,021261,3.51,2.84,1762463,1916425,3570000,3570000,35.56,33.36
(주)조은티지엠,053318,2.7,-13.27,843794,-5195602,780000,780000,66.35,141.56
(주)조은포장,041384,0.65,-2.78,581276,-3932712,3200000,6445601,63.95,62.63
(주)조은하우징,049755,0.33,3.83,502437,4983245,300000,300000,41.61,11.34
(주)조이맥스,048567,27.18,999999999,11086875,19426711,1226625,1264625,0,0.03
(주)조이테크,041012,1.9,0.82,1102585,358210,468500,468500,36.02,44.13
(주)조이플러스,054022,1.14,0.1,365945,40060,100000,100000,107.62,116.89
(주)조이후드코리아,054200,-1.7,-0.92,-372947,-2012160,50000,50000,80.22,123.21
(주)조인텍,044418,-11.68,,-10590756,,4950000,,54.23,
(주)조일,053251,-14.93,-26.07,-659911,-2418059,500000,500000,74.6,133.73
(주)조일이씨에스,042137,33.57,50.26,1239465,1993149,1500000,1500000,0,0
(주)조항건설,053995,1.47,121.8,213356,120337,902000,902000,80.15,5.55
(주)조흥,052722,-0.02,999999999,-783,-136158,900000,900000,78.36,87.19
(주)종광씨앤씨,051397,999999999,-0.62,-117203,-225050,1680000,1680000,85.83,89.76
(주)종남주택,043901,-2.54,2.46,-1207126,936718,300000,300000,16.18,93.69
(주)종로씨앤씨,053029,,999999999,,-423549,,150000,,0
(주)종우실업,042520,0.3,1.23,113090,767574,1300000,1300000,63.46,46.22
(주)종이나라,017402,2.12,1.66,896381,1407520,4300000,4300000,59.5,46.39
(주)종합건축사사무소건원,026232,999999999,999999999,3418879,3800258,1500000,1500000,0,0
(주)종합기계,051120,16.16,47.71,1801126,2876403,558000,558000,15.91,0.97
(주)종합정밀,045017,15.71,16.68,1936755,2934538,800000,800000,16.06,27.37
(주)종합해사,018504,11.53,13.17,1549125,2739541,2000000,2000000,12.71,18.15
(주)좋은소식,052489,999999999,999999999,-409118,-276182,50000,50000,39.83,43.07
(주)좋은책신사고,038643,326.65,999999999,10480702,17688144,250000,250000,0,0
(주)주로산업,048826,-0.98,,-144690,,550000,,85.6,
유라통상(주),051189,4.64,3.39,589776,569172,300000,300000,13.1,29.42
유랜드건설(주),043434,6.95,-1.57,1196409,-2137609,300000,300000,13.75,29.92
유러피안복합테마리조트(주),049204,999999999,999999999,-2401668,-5216866,200000,500000,100.02,109.65
유렉스파크주식회사,049563,999999999,999999999,-94487,-58631,50000,300000,99.94,96.24
유로물산주식회사,029682,1.42,1.4,371701,352756,200000,200000,31.66,34.36
유로아이종합건설(주),039820,-20.79,,-4648932,,610000,,0,
유로통상주식회사,016914,999999999,999999999,612883,-667186,1928620,1928620,0,0
유리이에스(주),054137,,-1.57,,-1541056,,10895849,,46.19
유리츠개발(주),044057,999999999,2.08,-822859,374446,500000,500000,44.44,34.53
유림건설주식회사,016920,0.2,-3,471823,-11449834,6300000,6300000,24.25,30.7
유림공영주식회사,016915,0.78,-5.15,106611,-555660,1000000,1000000,15.66,11.31
유림냉장주식회사,028507,0.74,-0.91,292052,-349447,5500000,5500000,54.04,64.09
유림물산주식회사,046258,1.49,1.27,417328,592389,300000,300000,82,80.57
유림산업주식회사,050102,1.7,0.64,1275909,544672,400000,800000,72.27,76.33
유림전기주식회사,039663,2.04,-1.65,548570,-534159,490000,490000,36.26,47.98
유림주택건설주식회사,016921,-0.94,-0.78,-70547,-42025,1320000,1320000,34.36,36.1
