구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
(주)한국아이티시스템,011102,,-39.9,,-292821,,1038000,,38.02
(주)한국알미늄,019859,1.67,1.46,1712947,1474030,2000000,2000000,46.1,42.26
(주)한국얀센,019869,2.35,3.25,7567045,8628453,5334000,5334000,54.78,41.09
(주)한국에바라정밀기계,019871,63.45,999999999,1759245,649723,5410000,5410000,0,0
(주)한국오지케이,010549,1.71,2.18,1722482,2268298,3490000,3490000,39.67,35.36
(주)한국오탁스,027329,,-0.13,,-33072,,2500000,,40.76
(주)한국인식기술,011498,57.84,677.63,228854,766399,2308335,2308335,0.4,0.54
(주)한국인터넷데이터센터,019920,,5.75,,3846393,,50000000,,33.1
(주)한국일측,019925,-2.13,1.47,-407578,162901,587000,587000,28.71,0
(주)한국존슨앤드존슨,026483,198.94,999999999,8235012,6586266,7516000,7516000,0,23.03
(주)한국종합기술,019952,16.77,8749.07,2857663,2720961,2042200,2042200,0,0
(주)한국종합미디어,028718,,-1.84,,-405065,,300000,,29.8
(주)한국지엠디,018727,18.24,11.3,4023058,3666146,125000,125000,6.9,6.49
(주)한국축산의희망서울사료,015360,1.95,-1.11,1687523,-3350963,1587500,1587500,20.63,64.86
(주)한국케이블TV경동방송,019992,,-7.27,,-1097690,,10000000,,11.93
(주)한국케이블TV서남방송,021314,,7.94,,637599,,7150000,,5.51
(주)한국케이블TV수원방송,012352,-15.76,,-679709,,10500440,,1.57,
(주)한국케이블티브이나라방송,018736,-46.33,-12.12,-786117,-390228,10000000,10000000,2.82,6.35
(주)한국케이블티브이동부방송,019990,,1.32,,669167,,8000000,,40.78
(주)한국케이블티브이원주방송,027373,999999999,999999999,-1394173,-1073399,7000000,7000000,0,0
(주)한국큐빅,010497,15.26,155.44,3249467,3189521,1500000,2100000,15.56,0
(주)한국키엔스,020009,999999999,999999999,3572692,1934717,250000,250000,0,0
(주)한국텔레시스,020015,,-34.69,,-1708204,,4804500,,13.52
(주)한국티브이,028286,471.66,,44336,,660905,,6.16,
(주)한국파크,020030,73.66,73.01,1481681,1840561,545000,545000,1.22,0
(주)한국프리시전웍스,016466,2.96,2.57,6427603,4876271,9100000,9100000,25.45,34.97
(주)한국피시,020036,15.86,15.45,60655,237235,500000,1000000,62.25,37.66
(주)한국항만기술단,010939,999999999,999999999,-1111214,30822,2000000,2000000,0,0
(주)한길,018751,1.59,1.95,1482580,1626507,3500000,3500000,59.36,54.1
(주)한농화성,018752,4.48,3.64,4202992,3542991,5000000,5000000,30.93,26.92
(주)한동디벨로퍼,020083,197.62,-16513.67,431013,-198164,200000,200000,0,0
(주)한라스페코중공업,021506,,-2.06,,-4293051,,9000000,,22.29
(주)한라엠앤디,020084,,18.05,,516497,,500000,,5.66
(주)한라종합건설,020088,-0.08,1.52,-25560,424103,3800000,3800000,36.85,32.67
(주)한림포스텍,020096,21.47,14.97,1606534,1348234,1480000,1480000,12.5,6.57
(주)한메소프트,010848,,-16.71,,-769111,,2602657,,29.06
(주)한미개발,020104,48.76,999999999,306389,-559681,1000000,1000000,8.88,14.86
(주)한미석유,020108,19.67,8.07,1011553,4484063,400000,400000,56.59,25.56
(주)한백,021508,,-3.33,,-1346860,,2132500,,70.11
(주)한불화농,027524,79.43,287.2,2389245,3269731,1000000,3000000,1.08,0
(주)한비통상,020121,,0.37,,189028,,2000000,,65.66
(주)한빛넥스젠,021509,999999999,88.09,91182,332288,550000,1550000,0,1.19
(주)한샘,010055,2.55,3.04,10775963,16364411,16907500,16907500,29.78,17.78
(주)한샘이펙스,017084,2.73,1.68,1468602,819052,1110000,1110000,21.36,14.25
(주)한서화학,020140,,-0.12,,-93954,,1200000,,90.77
(주)한석상사,020141,1.29,0.85,575910,374105,260000,260000,9.55,6.39
(주)한성레미콘,018769,0.51,9.82,50630,722658,50000,50000,5.6,4.53
(주)한성선박,021512,0.75,1.79,1144635,2664119,5000000,6000000,68.03,57.7
(주)한성식품,018770,,2.41,,599929,,800000,,45.55
(주)한성씨케이디,018772,2.52,-1.29,794430,-403221,300000,300000,37.87,43.48
(주)한성피앤아이,018771,21.51,14.92,3870935,2379372,1000000,1000000,20.17,14.22
(주)한스,027565,-8228.32,23.62,-674722,1593902,2000000,2000000,0,0
(주)한스이엔지,020336,,-0.43,,-222557,,1100000,,80.77
(주)한스코,019960,-1.2,1.23,-685661,668240,2460000,2460000,43.17,42.44
(주)한스텝,011528,-39.42,-117.78,-1422844,-2381715,2059650,2059650,3.58,8.63
(주)한신기전,020182,,64.53,,1796831,,100000,,7.62
(주)한양컨트리클럽,018786,17.77,9.08,1781143,1769380,50000,50000,17.54,16.87
(주)한울,020216,0.76,0.89,235694,324852,1000000,1300000,35.33,53.68
(주)한원랜드,020219,,0,,-599,,150000,,18.23
(주)한원컨트리클럽,020221,1.28,4.4,339984,871516,653945,653945,7.46,5.06
(주)한원텔레콤,021515,1.76,-7.17,507226,-2814131,7338075,2000000,7.58,44.62
(주)한유,019716,2.55,1.74,2859304,2621834,1340000,1340000,26.07,39.56
(주)한유에너지,027393,11.47,5.99,4197374,3726356,230000,230000,4.9,30.63
(주)한은이엔씨,020222,72.6,16.3,3033582,753078,2200000,2200000,2.29,3.82
(주)한일,018796,8.71,8.25,1129821,991132,300000,300000,26.67,15.8
(주)한일,020224,10.05,-2.89,311917,-42324,500000,500000,2.62,3.55
(주)한일고속,020227,3.87,4.89,4059408,5015526,1638440,1638440,45.65,45.96
(주)한일레저,020234,17674.46,999999999,1626050,254550,21999200,21999200,0,0
(주)한일사약품,028583,,1.44,,224207,,520000,,28.12
(주)한일철강,020251,1.81,1.65,632827,472284,1560000,1560000,41.78,40.91
(주)한일팜스,020231,0.95,1.37,1355985,1527722,2702360,2702360,51.5,49.03
(주)한주,016798,0.93,0.95,11795663,12490143,5654000,5654000,50.85,56.51
(주)한진드림익스프레스,020965,,999999999,,488093,,8000000,,0
(주)한진상사,027682,1.43,,444822,,2000000,,57.99,
(주)한창시스템,018813,1.16,1.73,823298,1359509,2250000,2250000,48.67,39.67
(주)한창월드,020281,0.23,,426809,,50000,,106.7,
(주)한창이엔씨,020279,5.33,5.22,402106,1298857,1200000,1200000,34.3,27.35
(주)한컴에듀넷,011800,,-3.74,,-2457107,,908330,,158.57
(주)한통엔지니어링,020286,-0.39,0.32,-1637426,1042188,5421000,5421000,62.83,77.11
(주)한프,014712,4.49,,3938799,,5500000,,65.78,
(주)한화63시티,012816,999999999,999999999,3515619,3672833,30000000,30000000,0,0
(주)한화갤러리아,010056,1.4,1.82,66592621,78926492,106600000,106600000,27.15,38.44
(주)한화베이시스,020297,,,,,,,,
(주)항남,020302,,1.53,,612969,,600000,,38.9
(주)해덕스틸,020309,,10.08,,1835999,,3000000,,13.62
(주)해동메쉬,027738,1.2,,2019164,,1400000,,53.53,
(주)해성아이다,020321,2.89,4.61,1336309,2936105,2500000,2500000,57.17,66.4
(주)해송엔지니어링,020322,,1.83,,619074,,900000,,35.41
(주)해양에너지,010058,6.65,2.29,10812362,10409029,11500000,11500000,14.28,8.38
(주)해오름이앤피,012746,,-522.15,,-242278,,200000,,41.59
(주)해운대그랜드호텔,020327,-1.76,-1.87,-2322557,-1844407,67530000,67530000,10.91,8.11
(주)해피드림,028728,,26.11,,669052,,1750000,,5.5
(주)해피라인,020334,,3.84,,2244329,,2000000,,39.8
(주)해피랜드에프앤씨,018405,5.27,7.98,5330659,6990678,5200000,5200000,20.95,13.85
(주)해피아이,026501,1.44,1.44,1570909,992385,5000000,5000000,32.01,10.72
(주)해피컴,012663,,11.85,,930355,,1700000,,17.46
(주)해피텔레콤,020335,-4.58,,-5051513,,15000000,,35.22,
(주)헤럴드,019279,-0.83,-3.27,-1625757,-6055408,45403740,45403740,32.28,37.67
(주)헬리코리아,020345,4.82,3.29,1426340,1369287,2910000,2910000,61.16,38.95
(주)현대건영,020350,1.41,1.67,529369,508055,800000,800000,42.02,40.41
(주)현대경제연구원,026502,999999999,,-1827041,,10000000,,0,
(주)현대공업,018829,2.03,2.34,857115,861344,3653235,3653235,18.15,12.06
(주)현대내츄럴,020354,999999999,,-782061,,500000,,0,
(주)현대메드인,011970,,999999999,,-625580,,947983,,0
(주)현대베스코아,020358,999999999,,-170332,,50000,,7.83,
(주)현대에이치씨엔경북방송,012931,2.86,,835425,,6500000,,31.36,
(주)현대에이치씨엔금호방송,018580,2.23,5.91,1101270,953770,4000000,1609000,73.27,23.22
(주)현대에이치씨엔부산방송,017898,2.23,11.98,494166,1514698,7000000,7000000,24.19,2.27
(주)현대에이치씨엔새로넷방송,026484,999999999,999999999,-1818953,-1416027,10000000,10000000,0,0
(주)현대에이치씨엔서초방송,010753,5.76,6.06,2260758,1626470,11100000,11100000,7.67,2.31
(주)현대에이치씨엔충북방송,018189,0.07,-3.03,10611,-505037,9475000,9475000,3.61,1.21
(주)현대에프앤지,026479,1.16,1.53,2239076,2670257,17000000,17000000,11.8,13.69
(주)현대영어사,020370,999999999,999999999,6558068,10912633,3000000,3000000,0,0
(주)현대오토넷,020371,4.44,13.7,41010926,88012060,80000000,80000000,13.54,17.77
(주)현대주택,018834,,2.4,,234360,,1500000,,101.18
(주)현대케피코,010445,4.76,5.39,43479899,41791503,33400000,33400000,44.95,39.29
(주)현대타워,020379,999999999,999999999,-1767270,-4159646,50000,50000,29.5,136.12
(주)현대푸드시스템,018974,,17.93,,6045239,,5000000,,12.56
(주)현보하이텍,018840,6.7,11.12,900471,1392975,1000000,1000000,7.04,0
(주)현성,020387,,-0.16,,-62834,,1400000,,37.96
(주)현영씨스템즈,012287,,-5.37,,-2110708,,4800000,,61.48
(주)현우맥플러스,010951,0.94,-0.54,1267029,-1033222,1207800,2990690,65.61,67.28
(주)현원,020393,,2.76,,887525,,1125000,,51.6
(주)현죽개발,020396,5.28,25.67,5036,54006,3950000,3950000,10.56,8.05
(주)협립제작소,018845,-1.31,1.33,-244963,155692,500000,500000,13.75,8.63
(주)협성기초,027829,7.78,1.17,1412362,204043,2200000,2200000,25.47,29.31
(주)협신주물,018848,1.08,1.15,678230,639156,2400000,2400000,50.48,55.03
(주)협화,010502,4.2,2.13,3042802,1774519,3960000,3960000,22.43,23.41
(주)혜성건설,027853,-0.17,-3.83,-636435,-5487111,1800000,1800000,82.5,94.31
(주)호텔금오산,013466,0.15,1.44,29053,204382,50000,50000,124.84,108.4
(주)호텔설악파크,010254,-1047.08,-5229.55,-676415,-570021,12000000,12000000,0,0
(주)호텔송도비치,010528,0.02,,538430,,300000,,110.36,
(주)호텔수성,026283,0.98,0.59,264115,264880,300000,300000,45.73,53.93
(주)호텔인터내셔널,020432,1.27,1.34,900278,853729,1480000,1480000,71.64,70.6
(주)호텔캐피탈,010529,325.75,219107.45,5060457,4820364,6318110,6318110,18.17,20.45
(주)홈마트,020436,,-1.05,,-229369,,650000,,42.56
(주)홈센타,017779,13.04,24.76,3057668,3140285,2500000,2500000,5.05,7.47
(주)홈캐스트,028495,,23.9,,1500973,,1760230,,11.66
(주)홍익금속,020443,1.32,0.81,674196,687805,300000,1000000,24.28,46.72
(주)화경건설,015804,,1.4,,3677441,,2500000,,121.09
(주)화목,027915,-0.22,-1.2,-884403,-4805851,5007000,5007000,77.55,76.61
(주)화성,020460,-0.14,0.48,-34598,89081,860000,860000,91.08,89.49
(주)화성,020461,-0.14,0.48,-34598,89081,860000,860000,91.08,89.49
(주)화성개발,027920,2.01,0.55,5819535,679025,5410000,5410000,59.76,45.89
(주)화성전선,020468,0.93,-2.01,392140,-825547,3500000,3500000,35.32,32.67
(주)화승공조,020471,,15707.57,,581180,,2000000,,0
(주)화신테크,018867,1.68,1.46,959196,823271,3300000,3300000,43.25,38.41
(주)화인,026513,0.97,1.09,589989,524548,700000,800000,48.63,51.9
(주)화인시스템,014453,,11.72,,1749311,,500000,,11.95
(주)화인인더스트리,020480,,12.01,,1995730,,800000,,3.53
(주)화인컴,020482,3.09,1.35,331557,253202,2400000,2400000,14.7,20.59
(주)화진바이오코스메틱,020488,,4.82,,2919648,,950000,,26.45
(주)화진피에프,018874,0.7,0.85,284233,358705,1600000,1600000,33.78,42.06
(주)화천공사,020489,999999999,999999999,-167310,-45603,880420,880420,92.46,74.08
(주)환인산업,020492,7.8,1.77,777120,313950,50000,50000,19.91,21.54
(주)효림에이치에프,018830,,1.84,,368498,,2500000,,12.26
(주)효명,018878,12.98,5.22,5152426,3708196,3000000,3000000,3.74,29.93
(주)효성이노테크,010532,0.12,-2.68,149129,-2661871,1250000,1250000,31.91,43.84
(주)효성일렉트,020511,,-2.19,,-1092679,,1470590,,55.25
(주)효자건설,020514,1.32,1.12,4997083,4192888,55500000,55500000,34.58,31.58
(주)효자원,021540,-0.73,-0.17,-1505400,-380963,2700000,2700000,57.71,53.92
(주)효창티앤티,020515,1.96,0.73,1046862,485858,430000,1489970,48.78,40.56
(주)후레씨네코리아,020516,999999999,999999999,2706708,1863632,600000,600000,0,0
(주)후프코리아,028012,3.53,5.77,1061730,1570943,500000,500000,40.93,33.12
(주)후후,012732,,-34.87,,-1794274,,2857120,,29.11
(주)훈넷,011177,999999999,999999999,-589625,-328714,4550522,4550522,0,0
(주)훈테크,011034,,19.85,,49131,,2999000,,0
(주)훼미리산업,028014,1.23,,3156417,,950000,,64.82,
(주)휘닉스커뮤니케이션즈,010881,28.41,30.37,2705510,2434509,8750000,8750000,3.29,7.31
(주)휘닉스피디이,020526,,1.91,,5838703,,8693750,,46.46
(주)휘라포토닉스,012641,,-858.1,,-718232,,2690350,,31.34
(주)휘튼,020531,,13.23,,1549506,,1100000,,13.04
(주)휴럭스,016171,5.27,10.83,4513494,11171902,2000000,2000000,29.04,25.44
(주)휴머스,010789,0.73,2.26,642362,2526831,3423950,4000000,31.37,40.42
(주)휴먼이노텍,028824,,-3.95,,-8481071,,28197545,,60.87
(주)휴먼텍코리아,020533,,10.61,,2660033,,2270000,,0
(주)휴바이론,028754,3.98,,676982,,600000,,38.3,
(주)휴비스,020534,,1.81,,54129979,,100000000,,33.28
(주)휴비츠,029067,11.51,41.68,365430,2241874,830000,1210000,23.85,29.51
(주)휴스토리,011138,,7.5,,5008762,,5300000,,40.31
(주)휴온스,013062,2.34,5.23,1266501,2404515,1200000,1200000,34.12,44.08
(주)흥국,028022,-0.29,0.34,-361538,550482,1101000,1101000,64.35,61.73
(주)흥아,010606,1.17,0.54,2015443,597017,9800000,9800000,22.99,18.85
(주)흥해,020557,3.72,5.16,1300427,1261744,1240000,1240000,26.43,16.53
(주)흥화,010063,1.84,2.22,14577200,13773499,38755600,38436600,31.72,19.76
(주)희성엔지니어링,020559,6.44,15.85,863179,1800472,50000,50000,16.28,6.15
주식회사서봉테크,018008,1.72,0.74,1261800,790956,1050000,1050000,73.42,103.16
주식회사서영,018009,11.99,40.2,485824,1206362,2500000,2500000,0,0
주식회사서울경금속,010330,-8.09,-1.94,-38721930,-24744661,8819070,8819070,48.54,109.3
주식회사서울경제신문,018010,,-4.09,,-1489398,,3000000,,71.11
주식회사서울랜드,010051,1.09,1.9,2132976,2473168,10000000,10000000,46.95,37.47
주식회사서울레이크사이드,015355,3.07,3.79,9671121,11212965,1600000,1600000,16.03,15.07
주식회사서울문고,018011,-0.88,0.59,-420579,250097,2864500,2864500,27.87,23.19
주식회사서울문화사,018012,1.67,0.17,1466711,150843,2827210,3090110,19.85,15
주식회사서울벽지,018013,19.13,203,1653758,4166604,1560000,1560000,0,0
주식회사서울사료,021283,0.81,-4.04,239361,-1386412,9050000,9050000,18,52.7
주식회사서울세라믹스,026363,1.2,1.51,727244,879840,1100000,1100000,42.01,40.25
주식회사서울시티타워,010907,999999999,-10.44,-974586,-2152018,19800000,19800000,48.55,65.27
주식회사서울신문사,010335,-1.76,-0.63,-22742208,-7375011,54444785,25371335,33.28,35.4
주식회사서울정밀,018014,1,0.38,629841,201422,1750000,1750000,72.47,81.46
주식회사서울조구,026364,-0.84,,-82049,,450000,,22.03,
주식회사서울지류유통,018015,15.99,97.52,2486746,1688641,2000000,4717000,5.01,0
주식회사서원,018017,3.63,2.74,852393,902524,1000000,1364575,21.08,43.15
주식회사서원,018019,0.93,,946432,,600000,,64.06,
주식회사서원건영,018020,999999999,999999999,92851,66396,1000000,1000000,0,52.54
주식회사서원홀딩스,018021,7.19,5.46,9974255,8034809,5000000,5000000,9.53,16.24
주식회사서일,018022,1878.48,44.6,3326784,5722794,200000,200000,5.32,0
주식회사서진캠,015402,,5.36,,637183,,2455000,,14.67
주식회사서초엔터프라이즈,018026,9.83,,1458801,,600000,,13.82,
주식회사서해종합건설,018029,999999999,999999999,26760792,19433012,8000000,8000000,20.68,17.13
주식회사선산터미널,010961,0.78,1.24,458242,606127,2200000,2200000,59.91,53.64
주식회사선양,018034,20.6,19.27,2688425,1920853,600000,600000,11.2,8.91
주식회사선연,018035,2.51,,29201,,400000,,0,
주식회사선영,015434,0.02,4.22,4568,755306,1230000,2230000,71.54,52.49
주식회사선영,018036,-1.32,,-191201,,1240000,,34.33,
주식회사선용어패럴,018037,1.99,1.62,727759,304702,1140000,1500000,49.59,44
주식회사선익시스템,020914,,1.21,,241858,,4458320,,18.78
주식회사선인터내셔날,026368,3.47,0.54,592179,144695,2510000,3510000,9.89,22.84
주식회사선진운수,018041,-5.38,-5.04,-1368545,-1842244,659045,659045,37.04,23.02
주식회사선화,018043,-1.82,0.06,-1015182,31475,300000,300000,51.15,46.4
주식회사성림,015480,1.2,2.27,127646,192305,1400000,1400000,18.79,27.64
주식회사성림,018045,0.13,-0.14,70240,-87648,2582990,2582990,41.36,40.03
주식회사성보냉장,018048,6.82,2.17,1318014,491888,1000000,1000000,70.13,72.85
주식회사성보쇼핑,018049,-1.92,-1.72,-2461815,-2770930,50000,50000,10.45,15.42
주식회사성신신소재,018051,0.61,4.82,101482,39642,100000,100000,0,0
주식회사성안산업,018052,-0.53,0.43,-244671,208890,2700000,2700000,41.89,37.75
주식회사성오,010940,55.07,128.83,5157797,5006347,1650000,1650000,6.08,0
주식회사성우,018053,2.47,2.08,2279130,1483054,700000,1000000,66.94,63.11
주식회사성운약품,026369,2.09,3.7,272167,523221,350220,350220,0.62,1.49
주식회사성웅,026370,-16,-1.88,-4154915,-1518281,3450000,3450000,208.97,192.42
주식회사성원산업,018054,3.06,6.9,1055119,1163229,800000,800000,35.66,32.68
주식회사성음,018055,,999999999,,-1160691,,1091310,,0
주식회사성일약품,018056,2.34,3.45,307628,554127,210000,1010000,13.31,18.68
주식회사성일홀딩스,010340,4.12,4.18,1077858,1166602,2158930,2158930,20.1,12.89
주식회사성전사,018058,0.75,2.71,62359,224363,406000,406000,24.69,29.96
주식회사성제개발,018059,-1.27,11.5,-542785,735886,27000000,27000000,8.37,4.29
주식회사성주인터내셔날,026371,5.89,8.39,2936516,4547216,300000,300000,45.18,44.67
주식회사성지실업,018062,-0.02,,-596752,,100000,,57196.91,
주식회사성진,015557,,0.37,,140536,,600000,,70.57
주식회사성진,015560,3.04,10.82,323657,2335924,700000,700000,13.69,17.7
주식회사성진테크,012481,,-0.69,,-322142,,4000000,,45.55
주식회사성하,018063,-23.18,-54.9,-1431044,-2161428,50000,50000,3.8,1.12
주식회사성혜,018064,0.52,1.51,96583,107778,2100000,2100000,55.92,50.04
주식회사성호철관,010941,0.79,0.71,535632,467181,1980000,1980000,54.92,67.24
주식회사세계일보,018066,-0.89,-1.44,-13597869,-16135282,45250000,45250000,112.76,110.81
주식회사세광,026372,-1.54,-3.94,-584502,-1831116,3000000,4000000,47.65,59.71
주식회사세광섬유,018068,1.66,1.59,686290,554933,800000,800000,61.87,54.04
주식회사세광섬유,018069,2.34,2.53,582909,434976,1650000,1650000,26.94,28.12
주식회사세광쉽핑,015600,1.14,74.89,1989289,546633,300000,800000,0.4,85.55
주식회사세광아트,018070,999999999,5671.55,289146,850732,140000,140000,36.86,35
주식회사세기,018071,0.99,1.47,1314613,1672365,6500000,6500000,46.89,35.64
주식회사세기하이텍,018072,6.68,-4.64,1458859,-662438,5000000,5000000,20.71,18.38
주식회사세네스,010573,,-0.17,,-112892,,2556960,,68.59
주식회사세닉스디지컴,015604,2.77,3.24,2959185,2853101,2800000,2800000,49.44,47.02
주식회사세라테크,018073,-0.11,-4.06,-55534,-1416884,1000000,1000000,71.14,45.93
주식회사세라트론,015686,,-5.58,,-2028734,,3380000,,72.68
주식회사세림,018075,12.67,3.52,864742,267829,100000,100000,44.32,44.11
