구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실),영업이익(손실),자본금(*),자본금(*),차입금의존도,차입금의존도
,년도,2007,2008,2007,2008,2007,2008,2007,2008
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount
(주)커뮤니케이션윌,049620,999999999,999999999,645435,875092,700000,700000,0,0
(주)커커,050247,4,4.68,924669,1207169,500000,500000,43.14,38.77
(주)커피빈코리아,039780,2.05,2.09,4663455,8400362,7100000,10002500,61.06,63.09
(주)컨스텍,050761,-0.64,-0.14,-1442834,-278383,100000,100000,150.11,170.35
(주)컨시드,050395,-1.09,-0.56,-1260065,-781117,100000,500000,179.64,187.52
(주)컨텐츠랩,053380,999999999,999999999,-12267,-167957,660000,660000,183.8,40.44
(주)컴씨스,052664,1.56,-1.33,404809,-440240,1000000,1000000,74.03,84.16
(주)컴아트시스템,043009,-1.28,1.8,-39564,86445,1300000,1300000,10.43,10
(주)컴온21,043873,999999999,,31240,,1950000,,0,
(주)컴테크,052752,30.97,70.26,5370318,9829611,50000,50000,27.68,8.74
(주)컴테크써지,039071,3.04,1.3,678320,382120,700000,700000,30.32,36.52
(주)컴파스시스템,046103,6,4.1,1039014,1692180,1500000,1500000,44.6,46.43
(주)케.이.티.인터내쇼날,040622,24.25,150.49,2499188,2261962,429000,429000,0,6.21
(주)케너텍,019215,,,,,,,,
(주)케디엠,052739,3.86,2.9,647909,787043,1000000,1000000,45.71,38.97
(주)케마스,049338,-10.71,,-1030210,,2483333,,23.42,
(주)케미그라스,038597,999999999,999999999,11523523,15654643,4576070,4576070,0,0
(주)케빅,052857,15.68,7.9,1647963,1035220,1400000,1400000,32.23,32.64
(주)케어젠,044510,33.12,60.68,1383898,2783192,1500000,1500000,27.64,9.31
(주)케이.아이.에이치.에이,041555,7.48,-1.2,17137333,-2098136,300000,300000,120.21,190.35
(주)케이.와이건설,052812,-1.68,-0.65,-376112,-526073,300000,300000,56.34,69.08
(주)케이나인,042942,-7.33,,-3359228,,1837500,,94.19,
(주)케이드림,050951,-53.7,,-2820196,,383700,,16.51,
(주)케이디넷,010498,0.27,-3.97,466493,-4779959,8828099,8828099,46.2,39.44
(주)케이디씨,051636,-1.43,-0.38,-588046,-620655,200000,200000,99.08,103.99
(주)케이디알,029331,211.38,,3261432,,600000,,0,
(주)케이디에스인텍,049918,4.2,3.4,933064,1549758,800000,800000,43.1,63.91
(주)케이디코퍼레이션,056669,,8.84,,1381921,,1600000,,20.82
(주)케이디티,049470,-2.36,,-2702139,,1875000,,87.52,
(주)케이디파워,011372,2.34,1.59,2466460,2261230,3949900,3949900,39.22,35.15
(주)케이디피,052065,16.79,0.15,888970,58893,100000,100000,13.11,65.83
(주)케이라인마리타임코리아,030196,999999999,999999999,1482154,3229603,400000,400000,0,0
(주)케이리츠투자운용,054197,,-20.54,,-968029,,11800000,,11.13
(주)케이뮐러,048948,0.27,0.62,69804,101437,50000,50000,99.06,145.03
(주)케이브이앤,053239,999999999,999999999,-76531,-114021,1000000,1000000,83.33,96.48
(주)케이블웨이커뮤니케이션즈,011484,0.31,,40510,,1900000,,11.46,
(주)케이비데이타시스템,017504,999999999,999999999,5273963,7788936,8000000,8000000,0,0
(주)케이비아이국인산업,026256,1.52,2.27,3159180,5242396,1800000,1800000,65.35,46.06
(주)케이비아이텍,023237,2.15,1.8,1896487,1949351,3000000,3000000,75.89,50.87
(주)케이비알,047847,1.82,2.66,2487956,3450432,805000,805000,59.72,53.34
(주)케이비앤텍스,012928,3.96,5.72,610352,700446,600000,600000,20.72,19.82
(주)케이비에스엔,028509,999999999,999999999,6670589,6520898,16315000,16400000,0,0
(주)케이비엠,048910,0.46,-3.64,157224,-817317,100000,100000,68.19,79.11
(주)케이비원,041219,3.48,3.16,2644579,3357272,2050000,2050000,53.86,54.87
(주)케이시알,049101,-2.49,-2.84,-1558431,-2288305,3020000,3020000,77.54,73.61
(주)케이씨산업,019482,7.94,5.93,1783986,2961721,1400000,1400000,20.83,12.51
(주)케이씨에스,038620,999999999,1283.85,4193053,3954258,4800000,4800000,1.78,0
(주)케이씨엔에이,018590,2.26,3.11,3167286,4255833,4000000,4000000,13.8,10.25
(주)케이씨이앤씨,045022,20.49,19.43,2763327,1972232,4000000,4000000,8.87,6.8
(주)케이씨플래닝,048146,0.09,,81279,,350000,,119.42,
(주)케이아이씨에이,043161,999999999,999999999,3228925,273279,50000,50000,0,0
(주)케이아이엔엑스,048978,666.23,109.97,2315165,2066147,1675160,2040000,2.75,0
(주)케이알,043594,1.74,4.05,861136,2209464,1050000,1050000,41.38,50.23
(주)케이알디스플레이,045888,-0.66,-6.5,-4248746,-3807843,3000000,3000000,108.41,152.19
(주)케이알산업,017475,19.53,6.35,23008107,14612272,11109970,37068730,17.44,19.72
(주)케이알엠,015241,-8078.86,-977.76,-904832,-769500,2000000,2000000,0,3.26
(주)케이알제2호개발전문위탁관리부동산투자회사,047731,,999999999,,-566850,,25000000,,0
(주)케이알티,051263,20.43,3.35,1081383,1048949,900000,1080000,44.67,55.59
(주)케이알티씨,043986,231.33,801.32,4140539,3060245,4000000,4000000,0,0
(주)케이알푸드앤컴퍼니,013460,-2.54,-4.37,-3076199,-5213020,4000000,4000000,78.17,161.89
(주)케이앤엔터테인먼트,048678,-120.28,-14.35,-120640,-2600098,1000000,3264333,0,3.67
(주)케이앤엘벨리,049043,-0.83,,-7294937,,5000000,,330.37,
(주)케이앤제이관광산업,050469,999999999,999999999,-145517,-225439,335000,1085000,95.25,87.58
(주)케이앤지엠,052593,-0.43,-0.25,-511261,-947749,320000,320000,102.1,114.67
(주)케이앤피,043171,0.29,-1.1,100986,-406978,1940000,1940000,48.72,59.01
(주)케이앤피종합건설,053912,17.63,0.93,2799574,191556,1100000,1100000,55.77,46.53
(주)케이에스넷,018581,343534.78,27.1,9275439,11363285,10185569,7275892,0,13.35
(주)케이에스디,049513,368320,999999999,8103040,5139694,100000,100000,0,0
(주)케이에스마린,041116,1.25,-3.2,836876,-431533,2500000,2500000,32.46,62.4
(주)케이에스씨네트워크,039336,-2.25,,-2657793,,3150000,,106.85,
(주)케이에스에너지,046148,-66.94,999999999,-685536,-635421,27882886,30762773,14.39,14.18
(주)케이에스에스해운,020583,,,,,,,,
(주)케이에스엠,041720,6.03,1.25,1940388,609006,4350000,4350000,27.08,41.34
(주)케이에스엠컴포넌트,047824,31.6,16.13,1280673,1591651,1500000,1500000,11.26,23.84
(주)케이에스인더스트리,050563,2.11,11.12,872897,5802389,1300000,1687500,36.48,42.29
(주)케이에스티,044006,1.47,1.48,1027526,755367,1258000,1258000,55.91,68.14
(주)케이에스티이,043237,999999999,287.81,3997756,3140047,900000,900000,8.48,14.5
(주)케이에이엠인터내셔날,048871,1.05,-6.7,656007,-3766082,300000,1500000,65.35,61.11
(주)케이에이치그린,040250,3.03,1.71,468894,432376,2200000,2200000,14.29,21.01
(주)케이에이치케미컬,053284,-2.35,-12.25,-651707,-2184229,2170000,2170000,28.04,32.27
(주)케이엔더블유,048274,3.21,6.1,2225560,3327186,1750000,1750000,39.18,45.59
(주)케이엔씨에프지,053051,,7970.44,,326788,,2000000,,1.27
(주)케이엔알시스템,053429,2.44,1.89,415193,1045387,598500,598500,79.58,58.52
(주)케이엔엔,010687,999999999,999999999,6874509,5738424,56095900,59564860,0,0
(주)케이엔월덱스,012908,1.87,1.68,7843826,8705792,14000000,15155000,43.43,40.56
(주)케이엔제이,056231,,43.46,,886123,,1800000,,11.36
(주)케이엘건설,053611,-2.21,-0.02,-1014021,-11355,300000,300000,98.96,33.05
(주)케이엘에스,051123,1.45,3.26,958365,2898489,1000000,1000000,69.28,51.18
(주)케이엠,043033,-4.02,1.07,-2423704,1029762,2780553,2780553,53.02,46.9
(주)케이엠기획,048135,999999999,999999999,653209,-1213241,5000000,5000000,0,0
(주)케이엠디에셋매니지먼트,053857,-1.17,0.5,-546475,301429,500000,500000,106.66,64.95
(주)케이엠디지텍,021375,1.01,0.54,414846,320095,1000000,1000000,51.16,52.03
(주)케이엠레텍,052914,3.05,7.58,690205,1943156,500000,500000,52.15,52.95
(주)케이엠아이티,046221,999999999,999999999,-239697,-231961,1000000,1000000,94.39,96.03
(주)케이엠앤아이,040626,12.82,9.36,13465738,12797424,10000000,10000000,13.97,19
(주)케이엠에스아이,029535,-5.88,-4.99,-1752875,-2170744,3315623,3315623,45.42,50.16
(주)케이엠에스이엔씨,047345,-0.08,,-145092,,200000,,105.88,
(주)케이엠에이치,051693,14.04,67.29,612822,3733986,4440760,4440760,3.7,6.52
(주)케이엠에이치신라레저,014955,5.57,2.7,3872170,2407045,50000,50000,6.73,8.33
(주)케이엠에프,053525,2.85,2.83,613046,690220,500000,500000,50.47,48.76
(주)케이엠이,056513,,1.27,,510256,,357000,,22.22
(주)케이엠헬스케어,051578,0.23,-1.9,49462,-716793,1014290,1014290,51.96,54.81
(주)케이옥션,051212,33.54,4.41,7282607,1630817,3000000,3000000,14.38,33.28
(주)케이와이리얼인베스트먼트,052339,0.42,-2.46,27622,-349709,500000,500000,88.47,10.07
(주)케이와이제이네트워크,044769,,,,,,,,
(주)케이와이필통존,052333,-0.71,-2.17,-90180,-46862,6000000,6000000,23.64,0.33
(주)케이원,043137,2.76,1.77,825221,578285,1350000,1350000,38.9,55.73
(주)케이원전자,028601,1.43,1.17,1159772,1331517,7200000,7200000,65.26,55.98
(주)케이제이에스시오,052552,-0.33,4.1,-81209,1753022,50000,50000,102.04,101.47
(주)케이제이인더스트리,056469,,2.7,,1224097,,750000,,98.7
(주)케이제이프리텍,041025,4.67,,3511709,,2423700,,30.27,
(주)케이종합서비스,044936,4723.64,,845532,,510000,,0,
(주)케이지에스건설,048159,999999999,999999999,-19991,444435,300000,300000,82.42,43.51
(주)케이지에코,052838,999999999,999999999,667984,61471,1500000,1500000,0,0.02
(주)케이지엔지니어링종합건축사사무소,046874,8.91,7.62,1697405,1446453,1004000,1004000,25.44,19.67
(주)케이지엠아이,048481,-2.27,-0.93,-1336269,-575464,2900000,2900000,107.99,129.82
(주)케이지이티,048545,-0.45,,-530377,,300000,,118.37,
(주)케이지제로인,011486,18.42,,851590,,5000000,,7.64,
(주)케이지티시,040628,5.48,13.57,444936,1722034,3000000,3000000,15.83,29.69
(주)케이지할리스에프앤비,047832,5.89,5.1,1074893,2107162,1875000,2812490,63.12,21.11
(주)케이코하이텍,012246,0.99,1.38,241695,433614,1200000,1200000,46.02,40.52
(주)케이템스,053189,-6.12,-0.06,-1424033,-21560,50000,50000,104.8,104.4
(주)케이투이엔지,049534,1.1,1.07,490469,553368,1000000,1000000,62.53,45.02
(주)케이투주택건설,050003,-0.61,-0.11,-2025937,-422533,600000,600000,127.5,141.68
(주)케이티디에스,054862,,5.5,,172694,,12000000,,0.86
(주)케이티로지스,049632,2.37,0.28,775686,90794,1345236,1345236,41.11,67.81
(주)케이티산업,056612,,1.57,,561561,,460000,,78.53
(주)케이티스,012708,999999999,999999999,15180036,13567068,15000000,15000000,0,0
(주)케이티스카이라이프,021483,2.04,1.4,41103365,24759272,553957685,553957685,25.16,40.24
(주)케이티씨에스,012709,842.59,415.23,7445150,3330971,20000000,20000000,0.41,0.4
(주)케이티씨텔레콤,057268,,-0.04,,-29282,,5000000,,72.7
(주)케이티앤씨,019246,2.5,9.64,6551100,13950162,2100000,2100000,36.63,56.48
(주)케이티앤지생명과학,057328,,-23.71,,-1545382,,1439942,,29.8
(주)케이티엠앤에스,051220,-126.52,-8.09,-18512278,-44602611,100000000,100000000,0,62.78
(주)케이티엠하우스,045569,999999999,999999999,841941,218072,5000000,5000000,0,0
(주)케이티인터넷,019248,,,,,,,,
(주)케이티중공업,053382,-1.37,1.23,-256457,1255005,1000000,2000000,93.74,76.74
(주)케이티지,039767,-1.05,0.35,-1207002,490631,1600000,1600000,56.7,58.63
(주)케이티테크,029401,4.91,-3.77,18178968,-10778945,7279310,7279310,19.15,37.56
(주)케이피비오상사,021380,665.96,127044.3,2010521,3811329,50000,50000,0,0
(주)케이피씨,057386,,-0.08,,-2956,,5000000,,59.16
(주)케이피아이씨코포레이션,048168,14.61,39.35,1331748,5115711,300000,300000,6.44,5.62
(주)케이피엘디앤시,049243,-2.3,,-1329977,,130000,,4.94,
(주)케이피이,045607,-1.15,1.57,-3591568,7203826,37600000,37600000,49.93,54.54
(주)케이피이엔,057322,,-0.08,,-169101,,50000,,112.27
(주)케이피일렉트릭,039293,5.43,6.37,834115,1555118,1351200,1351200,30.95,23.47
(주)케이피켐텍,040654,-1.51,2.27,-5006435,3397164,50000,112675,18.24,22.29
(주)케이피텍,027779,-1.25,1.46,-155830,509692,1600000,1600000,12.82,24.44
(주)켐리치교역,039256,3.12,4.48,1663007,2717218,200000,200000,30.25,33.74
(주)켐스,044469,0.89,1.57,515119,895239,1847555,1847555,60.78,58.8
(주)켐텍,045505,1.91,1.14,458829,342501,1800000,1800000,47.27,36.61
(주)켐포트,051228,18.53,10.64,858764,2704415,280785,2246280,38.51,41.3
(주)코난테크놀로지,048633,13.69,0.54,516916,19823,1331900,1331900,10.32,6.92
(주)코다에이앤디,054093,-2.25,-0.22,-4676544,-505345,100000,100000,99.07,91.19
(주)코데스,046417,6.74,2.03,1990679,1740575,100000,100000,37.55,45.22
(주)코디에스,011992,3.43,4.66,1060522,2017635,2339177,2339177,30.06,40.07
(주)코디엠,044606,10.1,-2.22,1283827,-366215,1200000,1200000,16.42,21.74
(주)코라오에너지,051546,999999999,999999999,-1606770,-413081,4796695,5769235,0,0
(주)코라인터내셔날,042611,1.48,3.27,317354,661006,500000,500000,32.41,36.46
(주)코래드,019256,-1.89,-1.16,-2262107,-1330314,9000000,9000000,30.08,29.18
(주)코레곤,056493,,2.05,,573945,,400000,,47.41
(주)코레드하우징,040568,1.34,2.1,58015394,59353623,300000,300000,68.19,70.67
(주)코레일개발,043580,,2.13,,706138,,1079035,,38.32
(주)코렉스,048487,4.09,6,619615,719419,300000,450000,17.28,20.42
(주)코렌,040912,0.91,1.83,545044,1791352,2242500,2242500,23.38,42.15
(주)코렌스,040716,1.71,4.87,829284,1863588,3269775,3269775,29.5,24.19
(주)코렌텍,045681,-0.48,-0.73,-506946,-831289,1305000,1590714,83.06,72.06
(주)코르웰,044697,-2.19,3.54,-629328,899056,800000,800000,49.41,27.61
(주)코리녹스,029936,2.39,1.68,5726537,4221363,3986560,3986560,42.26,47.54
(주)코리막스,019261,6.42,8.05,309201,244498,2000000,2000000,0,4.51
(주)코리아,019262,3.59,1.75,5404690,4468681,580000,580000,41.73,57.19
(주)코리아2000,011397,4.13,-2.78,5154369,-2915742,5000001,5000001,35.45,60.08
(주)코리아냉장,043791,-1.15,-1.48,-3545671,-6621213,4000000,4000000,51.7,68.68
(주)코리아더커드,048055,3.83,1.93,1756179,1198491,1000000,1500000,60.6,53.35
(주)코리아록시스템,048313,-36.33,,-1604569,,497500,,29.68,
(주)코리아센터,043547,12.44,18.3,3615875,5521296,400000,400000,27.6,19.82
(주)코리아스타텍,045545,6.23,1.67,1265413,323702,1450000,1450000,36.67,37.26
(주)코리아스터드,038911,-0.21,1.05,-52893,491270,800000,800000,30.41,64.02
(주)코리아신예,019269,0.01,-2.91,2940,-691481,2911200,2911200,17.14,17.04
(주)코리아씨앤랜드,053038,-3.59,-14.62,-883793,-1508536,50000,550000,32.16,9.18
(주)코리아아피스,044726,-4.85,-3.36,-813875,-813428,2000000,2000000,10.93,53.54
(주)코리아에셋어드바이저즈,045173,999999999,999999999,1856175,581730,1000000,1000000,0,0
(주)코리아에스이,042946,2571546,,2571546,,1500000,,0,
(주)코리아에어텍,045016,0.48,1.42,346525,1738456,15000000,15000000,53.17,53.51
(주)코리아에프앤에프,044497,0.68,0.87,320694,512922,1320000,1320000,68.69,52.96
(주)코리아와이드,048407,-0.41,5.39,-3858,120529,1189375,1189375,1.18,2.64
(주)코리아와이드동대구화물,052425,-0.49,0.95,-148995,367833,200000,200000,79.13,46.13
(주)코리아와이드선산,050785,,-4.17,,-7199076,,8500000,,18.8
(주)코리아원,029234,5.04,9.22,13113452,9209792,360000,360000,35.32,11.73
(주)코리아이엔지비지니스,049657,116.72,-17.54,720975,-281100,500000,500000,3.95,3.79
(주)코리아일레콤,041946,1.52,2.27,531019,1004005,3189000,3189000,64.24,45.56
(주)코리아코프,030389,0.06,1.58,29018,852134,1575000,1875000,44.27,41.4
(주)코리아트래블즈,039353,7.04,158.76,70126,212420,1814225,1814225,0,9.34
(주)코리아티슈뱅크,041838,-4.2,,-252506,,600000,,122.82,
(주)코리아패트로륨,057300,,0.6,,219917,,1000000,,84.71
(주)코리아하이테크,046352,1.01,2.36,699064,1520562,1929000,500000,68.4,49.3
(주)코리아홈쇼핑,029474,-2.63,-4.62,-4088808,-6734866,1500000,1500000,70.32,87.73
(주)코리아화암,056258,,999999999,,-1952,,568750,,3.62
(주)코리핸랜드,048345,-1.85,-10.13,-2917736,-7637703,50000,50000,68.52,35.29
(주)코림,043262,,4.92,,2803292,,5840950,,45.54
(주)코마스,019281,2.19,2.98,1569005,2844584,3384890,3384890,32.85,39.32
(주)코마텍,030744,4.58,2.94,1129244,389587,664000,664000,11.31,4.82
(주)코메카,019282,5.2,5.64,133646,272449,2350000,2350000,9.91,6.2
(주)코멕,028232,1.06,1.25,563571,703688,1500000,1500000,62.64,48.14
(주)코멕스아이엔씨,048120,4850.19,6212.07,20147686,24413421,50000,50000,0,1.33
(주)코모코,053055,999999999,999999999,-88205,-773120,3000000,3375000,57.83,79.73
(주)코모텍,019284,0.28,0.43,145719,218719,5406250,5406250,54.44,59.93
(주)코바레저,045008,-0.51,-0.29,-295901,-301329,20000000,20000000,37.16,52.97
(주)코바이,047017,-10.93,-6.14,-2101902,-788257,200000,200000,15.24,7.76
(주)코반,040744,4.62,5.11,6801067,7528752,1190000,1250000,50.88,47.29
(주)코방,043569,0.19,0.15,130344,127302,3700000,3700000,63.01,58.57
(주)코밴,027259,999999999,999999999,1700188,2555777,3671500,3671500,0,0
(주)코브인터내셔날,053028,999999999,5.86,546969,816126,1000000,1000000,75.99,72.28
(주)코센,051409,8.96,33.44,352460,1014850,620710,720430,7.03,4.75
(주)코셀,045507,1.15,-1.28,290980,-426987,500000,500000,43.65,43.19
(주)코솔라,040826,22.75,41.62,1604343,2056736,1100000,1550000,9.8,5.14
(주)코스메카코리아,056337,,5.89,,1090879,,1000000,,16.8
(주)코스모,045064,14.38,39.28,1052918,2994542,700000,700000,12.08,12.3
(주)코스모건설,054451,,7.77,,1035250,,3330000,,7.35
(주)코스모글로벌,030689,-0.69,0.14,-634864,155610,4200000,4200000,36.57,26.09
(주)코스모스하우징,050547,-0.09,7.05,-55001,3007678,300000,300000,38.61,61.23
(주)코스모코스,024792,0.64,1.53,1293660,3843801,2401980,2401980,40.22,36.32
(주)코스모타워,030148,0.91,0.73,572199,509599,500000,500000,101.27,103.75
(주)코스미온,042620,0.59,,782911,,300000,,259.48,
(주)코스미온디앤씨,047463,-0.12,,-699293,,300000,,146.65,
(주)코스콤,019963,999999999,999999999,21727321,43473063,26752785,26752785,0,0
(주)코스탈파워,042581,5.26,5.86,1374011,2351845,1400000,1400000,17.58,25.21
(주)코스텍시스,012410,-6.03,-1.62,-1198054,-388436,1512220,1512220,63.68,58.54
(주)코스틸,019300,3.78,7.67,28648331,53385402,27095240,28353800,48.2,55.87
(주)코스피아디엔씨,053743,-1.88,-0.28,-471193,-627899,450000,450000,101.5,110.17
(주)코아개발,052057,-1452.95,999999999,-332725,-313101,8200000,8200000,0,0
(주)코아리버,056992,,14.82,,606937,,1700000,,10.47
(주)코아비스,026834,82.48,27.1,8207204,9777129,6400000,6400000,6.06,13.43
(주)코아콤,047178,4.42,-1.01,1457204,-640791,315025,615025,51.37,72.54
(주)코어원에셋,049145,1.22,1.09,1032745,1061847,5000000,5000000,52.11,80.58
(주)코업로지스,056244,,-5.16,,-384795,,4130000,,62.57
(주)코엔스,043536,4.47,3.55,7605921,9219878,2027180,2108260,51.42,52
(주)코우,012617,0.71,-4.29,104314,-884560,1645000,1645000,11.29,10.55
(주)코원메탈,039263,0.97,-0.87,657716,-570554,500000,500000,42.68,46.21
(주)코웰메디,053140,2.91,3.66,390783,489734,2935000,3100375,28.74,17.96
(주)코윈시스템,057281,,999999999,,-9122,,300000,,81.26
(주)코인,041177,1.33,1.08,389505,416020,1605000,1605000,45.9,46.52
(주)코인상사,052159,2.69,2.38,870555,849246,300000,300000,29.68,24.8
(주)코일마스터,056943,,76.43,,1578769,,600000,,2.26
(주)코지하우스,041679,-0.1,-0.04,-191596,-78644,50000,50000,160.09,163.19
(주)코츠,050568,28.97,2.68,1653161,268129,300000,300000,20.83,21.28
(주)코츠디앤디,057195,,-0.64,,-563438,,500000,,101.87
(주)코치나테크놀로지,051680,19.41,-2.37,1272205,-437851,50000,50000,56.91,33.33
(주)코카롤리,052658,-19.22,-14.2,-3516295,-4966860,100000,1600000,82.42,131.78
(주)코크렙제11호기업구조조정부동산투자회사,050825,,2.23,,8071577,,25000000,,49.81
(주)코크렙제14호위탁관리부동산투자회사,050709,,999999999,,-57409,,10748000,,59.44
(주)코크렙제1호기업구조조정부동산투자회사,030603,,,,,,,,
