구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
(주)중원산업,059719,10461653,11808730,16533922,24205631,4817908,6416684,7681512,6652932,5510489,6921961,8001119,6961848,4951164,4886769,8532803,17243783,8726752,9552714,12225683,17461554,4827315,6608127,6773030,5507435,3860265,2555750,5119173,11748560,600000,600000,1200000,300000,0,0,0,0,258475,428785,597368,514843,63077,161740,114740,141740,1734901,2256016,4308238,6744077,3821470,5598706,6354062,5790159,16936354,22134996,22757777,23809322,692581,505277,319607,308916,970111,1414309,1173441,1236128,18506085,24390622,26340806,27589161,1569731,2255627,3583029,3779838,599620,841318,2409589,2543711,354991,521115,2052222,2435839,14117,170310,168582,-82525,237793,248324,263712,393779,4.84,5.01,4.53,4.06,4644964,4406619,7974156,16522440
(주)중인엔터프라이즈,063794,,10122914,10386338,10788769,,144215,323657,795589,,144215,323657,795589,,9978700,10062681,9993181,,8328968,8498027,8770587,,6376776,6385101,6453728,,0,0,0,,5907975,6346868,6387975,,0,0,0,,113522,322918,795589,,0,0,0,,1793946,1888311,2018182,,0,0,0,,0,0,0,,0,0,0,,712880,803329,817059,,805098,918187,994185,,805098,918187,994185,,92217,114858,177126,,-405060,94365,129871,,-117652,209396,472671,,0,12951,19412,,0,0.21,0.3,,9318496,9377187,9331546
(주)중흥개발,061846,10322146,6743032,29861526,125977119,85287,791670,9863822,4425081,9447076,5867961,23668271,110723559,875071,875071,6193256,15253559,9802373,5121944,17067927,107694660,6199055,1948032,16937405,81247454,0,0,0,0,4400000,0,14600000,72860000,0,0,0,0,82387,143654,54198,517138,0,47800,47800,0,519774,1621088,12793599,18282459,0,0,913654,0,3911886,20015286,23007897,1192198,9361788,5076292,13804449,106298479,1268444,1638486,2289434,1690694,5213879,23091932,36327077,1454366,1301992,3076645,13319180,262168,33548,1438159,11029747,-1428526,19774,1101315,11172511,5488860,82387,61266,-89455,462939,12412,6228,172613,2147217,0.56,0.28,2.36,4.91,0,0,0,0
(주)쥬네브,041854,139432830,139378579,146328475,112842996,61042991,61362926,26059031,3926079,121918402,119325836,82896481,36501728,17514428,20052743,63431994,76341269,154528820,181509857,205874631,197745678,151875144,179075662,203461887,197125245,0,0,0,0,145029,141605,0,0,0,0,0,0,5437,1317,4020542,545262,30095,29753,1858347,407784,-15095990,-42131277,-59546156,-84902681,55010488,54622345,19712814,19664685,91374,110175,12443091,9214218,60875411,57962910,56837450,32575648,3705277,2857341,-4779959,22472627,970172,704719,3094809,5155403,878798,594545,-9348282,-4058815,-2826479,-2262796,-4568324,-26531442,-5948671,-27035287,-17414879,-25356525,-113757,-4121,4019226,-3475281,20903952,20915430,10429664,0,28827.27,14593.82,14730.64,0,17508628,20046863,63431114,76340389
(주)쥬라솔라,065036,,18154276,17041885,,,2713589,902915,,,2713589,971365,,,15440687,16070520,,,13195249,14979243,,,1659069,3165662,,,10885527,11106183,,,966328,2003439,,,0,0,,,146765,1458,,,0,0,,,4959027,2062642,,,1340028,103212,,,443118,254498,,,0,68450,,,748506,1811948,,,1361676,200496,,,918558,-54002,,,170052,-1865950,,,72819,-2896385,,,0,-145307,,,107856,535127,,,1.73,4.07,,,4014969,15119921,
(주)쥬비스,069907,,,,26131363,,,,621312,,,,621312,,,,25510052,,,,25517075,,,,10495033,,,,14743070,,,,7125207,,,,0,,,,93026,,,,0,,,,614289,,,,38163,,,,0,,,,0,,,,7694192,,,,8590816,,,,8590816,,,,896625,,,,894942,,,,-32578,,,,244060,,,,2.05,,,,22974527
(주)지.엠,064635,,13057105,18559930,17745891,,4189813,8934888,2093512,,4232733,9211335,2153942,,8824372,9348595,15591949,,6649914,12179531,10040511,,4236258,5551162,4397456,,2413656,6538794,5643055,,1707203,1774450,1721003,,0,0,0,,2191419,663466,1629961,,0,50390,0,,6407191,6380399,7705380,,1793993,1643987,284644,,11731519,7633885,9202524,,42920,276448,60430,,427634,389804,393171,,13632639,8508941,10793275,,1901120,875056,1590751,,1473486,485252,1197580,,1292731,786249,1324980,,1648260,-1527952,1346494,,165310,199356,299772,,8.02,3.21,3.7,,6619482,5321908,11245159
(주)지고씨앤디,046081,9280359,9163728,9125231,9054045,586700,528212,542086,523282,586700,528212,542086,523282,8693659,8635516,8583146,8530763,7992602,8150470,8238333,8366276,3942602,7500470,7588333,7761276,3380000,0,0,0,1270000,1250000,4630000,7743096,0,0,0,0,2365,889,1554,6378,6895,0,0,0,1287756,1013257,886899,687769,140000,85800,71100,71100,0,0,0,0,0,0,0,0,321577,319708,244454,245798,323600,351700,327800,324571,323600,351700,327800,324571,2023,31992,83346,78773,-291192,-274895,-126358,-199412,-3435,-1476,665,4824,296921,317860,296113,278365,6.37,6.85,6.4,4.5,8640936,8586470,8534100,8481435
(주)지넷시스템,050261,22017454,21980483,20971639,19287824,3881738,5102859,5709850,5666653,9719835,10039579,9358794,8667433,12297619,11940904,11612845,10620391,16325220,16242102,16305912,14310491,9429714,10433571,10276878,9583648,6307990,5390330,4703080,3677580,4913654,4762947,5067863,5295000,0,0,0,0,666264,468038,1316324,1625677,0,0,0,0,5692234,5738381,4665727,4977333,3176201,3793849,4343808,3769564,15089496,16897959,18761938,13711324,5838097,4936720,3648944,3000781,4537795,3259997,3602927,5461496,19826631,20998197,23492990,20372359,4737135,4100238,4731051,6661035,199340,840241,1128124,1199539,-218670,46147,346209,306673,-329269,-198225,848286,309353,671754,649686,679295,609841,6.45,5.73,5.9,5.28,9426181,9227737,9040675,8925749
(주)지노모터스,066649,,,13929913,20839581,,,9164480,15249229,,,9177080,15400970,,,4752834,5438611,,,6190826,14027953,,,6067239,13807382,,,0,0,,,2964220,0,,,0,0,,,64717,9750570,,,318927,3397011,,,7739087,6811628,,,8502970,0,,,7422617,970256,,,12600,151741,,,2107134,1400743,,,11423076,1492548,,,4000459,522291,,,1893325,-878452,,,1572057,-927459,,,-727407,9685853,,,82193,21429,,,5.55,1.45,,,34289,20350
(주)지노무역,056728,13853818,11797616,13009012,12642704,11222769,9205738,10437225,9796591,11397710,9205738,10437225,9796591,2456108,2591877,2571787,2846113,3559651,1005693,1876550,1243237,3358228,803134,1703416,1102803,0,0,0,0,1234625,0,1286159,744620,0,0,0,0,32630,801143,3049447,4510698,8828756,5172416,1666976,3508000,10294167,10791923,11132462,11399467,1771806,537106,1671424,1310807,16520886,3036937,5049126,4366183,174942,0,0,0,4436010,1743618,1999445,3452235,26372735,4114677,7150337,8220074,9851849,1077740,2101212,3853891,5415839,-665878,101767,401655,4698838,497756,340539,267004,-140110,776120,2248304,1461251,9295,7022,13162,2841,1.05,1.14,2.05,0.28,1606287,1583332,1563242,1545607
(주)지노시스템,060085,23848353,10272769,5273048,,8834754,3359454,1533889,,12491782,3359454,1533889,,11356571,6913315,3739159,,24046091,16098220,12944429,,17137272,6125701,12322760,,550714,6928080,14217,,12907327,802557,1234686,,0,1200000,4100000,,364589,343031,22040,,3560155,33857,95991,,-197738,-5825451,-7671381,,6813256,5499726,3603842,,22727735,16195559,6085680,,3657028,0,0,,8232047,3999549,1871213,,25807473,14623577,8683343,,3079738,-1571982,2597663,,-5152309,-5571530,726450,,-23020230,-9038454,85604,,283005,-21558,-320991,,1459445,1085844,728066,,14.97,7,6.44,,5290053,3609031,2148307,
(주)지노첵,066636,,,1284813,1388015,,,389560,472094,,,538295,632401,,,746517,755615,,,450917,578100,,,450917,562100,,,0,0,,,0,0,,,0,0,,,249323,309469,,,0,0,,,833896,809915,,,135520,176244,,,925408,846310,,,148735,160306,,,346517,483218,,,1344546,1039786,,,419138,193476,,,72621,-289742,,,73698,-329671,,,209343,60147,,,2366,418,,,0,0,,,110170,254638
(주)지누스,042675,43645522,52972771,55420254,65895077,7991124,8991826,12108673,15318541,8023621,9168689,12334011,15567139,35621901,43804082,43086243,50327937,95794654,102440527,93564174,64846728,72144288,87426422,92934901,35018096,0,0,0,45000891,0,0,0,0,0,0,0,0,450549,203739,1424543,190419,50,50,50,20050,-52149132,-49467756,-38143919,1048349,7570300,8368218,10314452,11368242,80962997,83304371,109324533,94976184,32497,176864,225339,248598,6767458,6480932,5420760,5308355,90928289,88287595,120667649,107892599,9965292,4983224,11343116,12916415,3197834,-1497707,5922356,7608060,3989411,219986,14773546,39290288,283848,-246810,1220804,-1234124,3336685,2961822,2372852,2298301,282.61,0,0,16.99,68773,54655,24887,22843
(주)지니틱스,065749,,,13076943,35254384,,,5415818,20731181,,,8379180,26308985,,,4697763,8945400,,,9997838,23734481,,,8792014,16410267,,,1085800,2000000,,,3108265,8783663,,,0,0,,,2852911,11962622,,,8000,0,,,3079105,11519903,,,2395747,6752603,,,15155315,27450928,,,2963362,5577804,,,3002430,6557497,,,20949215,39016394,,,5793900,11565467,,,2791471,5007969,,,2111267,6135684,,,2333250,9109711,,,478223,707115,,,17.75,6.63,,,1660006,4640840
(주)지더블유,065309,,13209915,13206611,,,4554156,3714374,,,8569994,6368574,,,4639921,6838036,,,11359265,11897297,,,6989265,6410192,,,4370000,5470000,,,4250537,3863124,,,0,0,,,19191,161992,,,25822,46251,,,1850651,1309313,,,4441058,3030849,,,15767070,11311338,,,4015838,2654200,,,621200,924415,,,17325153,12136782,,,1558083,825444,,,936884,-98972,,,724187,-541337,,,6055,142801,,,284193,543892,,,6.59,6.06,,,4401448,4721541,
(주)지디,047174,144395781,145754820,25540099,20673998,34729737,38895125,20678884,16272789,144251393,145517996,25303413,20673997,144388,236824,236687,1,155941386,164361136,59875614,58982997,30090747,38510497,59875614,58982997,125850639,125850639,0,0,6681021,6690053,48009331,48009331,0,0,0,0,113,113,469,474,1306266,89178,245776,199929,-11545606,-18606316,-34335514,-38308999,29783249,36410249,17067228,16024878,34977442,2898784,101998342,223322,109521655,106622871,4624529,4401207,5430215,5859820,10624937,969775,43792813,7124651,99622014,213000,8815371,4225867,-2376328,-10322,3385156,-1633953,-13001265,-980097,-1301973,-7060711,-15729198,-3973485,-5852562,0,356,5,3394429,4505022,3626285,0,2.56,3.4,4.02,0,253,139,1,1
(주)지디,056256,20115391,22960629,26535945,30362539,511739,1157610,306313,549318,511739,1157610,306313,549318,19603652,21803019,26229633,29813221,45323,53387,69479,80841,35923,40388,52870,60631,0,0,0,0,0,0,0,0,0,0,0,0,431659,873609,243425,484907,0,0,0,0,20070068,22907242,26466466,30281698,0,0,0,0,320901,389032,431263,464671,0,0,0,0,42495,56141,67842,93879,391054,470593,515999,552774,70153,81561,84737,88104,27658,25420,16895,-5776,3910488,4213800,5119100,5413984,324204,441950,-630184,241482,0,0,0,0,0,0,0,0,204,112,1,1
(주)지디씨,069707,,,,12815571,,,,852261,,,,852261,,,,11963310,,,,11495715,,,,1499830,,,,9956786,,,,1000000,,,,0,,,,9422,,,,4975,,,,1319856,,,,361465,,,,992417,,,,0,,,,93559,,,,328605,,,,-663812,,,,-757371,,,,-732365,,,,-1737778,,,,46359,,,,0.85,,,,11923016
(주)지디코프,054204,3447910,3318572,3372849,3258474,3286569,3155869,3210760,3096723,3286569,3155869,3210760,3096723,161341,162704,162089,161752,6732136,6500063,6483453,6044133,6503436,6271363,6254753,5815433,0,0,0,0,0,0,0,0,0,0,0,0,2847657,300591,265025,518788,0,0,0,0,-3284226,-3181491,-3110605,-2785659,1557917,1472738,1566997,1199188,0,0,0,0,0,0,0,0,270764,131667,108421,105170,131610,46095,147509,108432,131610,46095,147509,108432,-139154,-85571,39088,3261,-3642876,134215,70886,324945,-110546,0,0,0,303838,3067,0,0,12.08,0,0,0,0,1363,748,411
(주)지란지교소프트,011107,15485910,15822533,16144323,16201860,8029568,6755404,6014908,5763103,8307604,6797921,6054970,5789780,7178307,9024612,10089353,10412080,9044900,9125996,8433009,7526298,8351057,8174184,7921472,7099483,558500,220500,157500,94500,4107524,4605418,4278601,4308476,0,0,0,0,229403,385720,73829,45957,1264000,1045000,595000,464000,6441010,6696538,7711314,8675562,5944222,5029038,4872159,4592611,9160180,10515229,9302938,6216404,278035,42518,40062,26678,8606736,11512175,15029089,13284308,19229029,22222556,24968671,20338801,10068848,11707326,15665732,14122397,1462112,195152,636643,838089,1320910,251494,901400,747328,20316,156316,-311891,-27872,311153,304278,312875,253538,6.79,6.08,6.48,5.66,705372,723499,727771,633751
(주)지리산스파월드,062214,13126543,13334339,13336864,12973355,9883423,1160353,942202,1179500,9883423,1376550,943351,1198741,3243120,11957790,12393512,11774613,13482784,13612603,13361968,12429821,2082784,12740603,12907692,11697986,11400000,0,0,0,105000,1000000,1000000,1100000,0,0,0,0,2237711,723160,631788,509457,616000,0,0,0,-356241,-278264,-25104,543534,0,0,0,0,0,118917,195725,132775,0,216196,1149,19241,222480,2852366,3981779,3523922,0,3564418,5322506,5204517,0,3445501,5126780,5071743,-222480,593135,1145001,1547821,-406241,77977,253160,568638,2237711,-1514551,-91373,-122331,190898,871358,891158,833660,3.32,13.94,13.3,7.06,3223120,989608,725372,606683
(주)지마린서비스,054396,,,16009500,19400656,,,10311919,14002185,,,10316702,14028434,,,5692798,5372222,,,9658526,10141119,,,6021840,5770588,,,0,0,,,0,0,,,0,0,,,5440732,3278279,,,1000000,5400000,,,6350975,9259536,,,90167,2190182,,,15736969,18995986,,,4782,26248,,,3707621,2848661,,,21015964,25404445,,,5278996,6408459,,,1571375,3559798,,,1133295,2729134,,,2527035,-2162452,,,24540,95230,,,0,0,,,3901478,3476303
(주)지맥스,044498,32682421,38925753,46223815,49724517,22573408,25677957,32282336,33220620,26366623,29525920,37013334,40772431,6315798,9399833,9210480,8952086,5804693,6408248,7852378,6105510,5161458,4120754,7154023,5802352,0,1500000,420000,0,2000000,0,0,1000000,0,0,0,0,3464782,6131859,3598335,8387112,0,0,0,0,26877728,32517505,38371437,43619007,18301011,18987266,28405165,24447113,49659157,48246275,57709646,61652064,3793215,3847963,4730998,7551810,5883435,5033482,6793776,8361522,61207771,60982230,76051859,79809177,11548614,12735955,18342213,18157113,5665179,7702473,11548438,9795591,4607585,6639777,7853932,6597569,-77405,2667077,-2533525,4788777,42580,77521,61666,53803,4.26,4.43,4.67,5.03,3403584,6191576,6464424,6853119
(주)지메텍,060645,8583672,9335659,10337119,,758616,187183,173714,,758616,214261,214449,,7825056,9121398,10122670,,8645704,9899784,10135459,,2945704,4175307,4387770,,5700000,5700000,5659724,,800000,2069000,2595500,,0,0,0,,106713,971,1760,,0,0,0,,-62032,-564125,201660,,180000,155000,155613,,440288,0,240842,,0,27079,40735,,253080,764753,534723,,501803,0,85152,,61514,0,-155690,,-191566,-764753,-690413,,-382752,-1005908,-1303774,,98473,-105741,0,,188684,642151,656792,,5.81,9,8.2,,7437749,8021875,7883687,
(주)지멕스,071523,,,,13821071,,,,6263172,,,,10909129,,,,2911943,,,,12962284,,,,9141952,,,,3500000,,,,4237000,,,,0,,,,209248,,,,0,,,,858787,,,,5658576,,,,25909943,,,,4645957,,,,3962187,,,,29183084,,,,3273141,,,,-689047,,,,-1327405,,,,-587241,,,,288558,,,,7.18,,,,806460
(주)지멤스,063542,,81086519,79159896,67508494,,21239727,5927534,1511451,,21770138,6139936,1686465,,59316381,73019959,65822029,,1303139,16052242,18968520,,1303139,886936,3829760,,0,15000000,15000000,,0,0,2500000,,0,0,0,,20956845,5971633,295589,,0,0,0,,79783380,63107653,48539974,,147471,52142,102343,,8000555,15403458,12530846,,530411,212402,175014,,2269443,2501293,1022337,,589064,803434,402646,,-7411492,-14600025,-12128200,,-9680935,-17101318,-13150537,,-9300849,-16666192,-14567680,,20956845,-14985212,-5676045,,2097,22572,727923,,0,0.3,4.48,,58313333,72102540,65648713
(주)지바이오텍,063870,,10849395,13232434,16540385,,4032513,4555531,6207385,,4693796,5717351,8371390,,6155598,7515083,8168995,,6991700,8149571,9352837,,1733835,4033462,4854917,,5094567,756090,452010,,0,1958554,3331667,,0,0,0,,1757264,976191,1004069,,0,0,304000,,3857695,5082864,7187548,,2261646,3126851,2473138,,14063634,18510086,20860306,,661284,1161821,2164005,,2350283,2995463,3266447,,17893597,22860864,24681767,,3829964,4350778,3821461,,1479681,1355315,555013,,1168930,917929,403746,,819860,-781072,27877,,331100,373681,439758,,13,6.51,6.15,,4739572,5321216,5519162
(주)지벤지단,062112,11713629,12252964,12168471,8965216,5866926,6404771,5807269,5807269,11600961,12138806,12030304,8827050,112668,114158,138167,138167,16742029,17553501,17803459,16118323,16643829,17460301,17700259,16015123,0,0,0,0,13108883,13380826,13764277,11787920,0,0,0,0,3842330,3861021,3526461,3526461,5000,10000,10000,10000,-5028400,-5300537,-5634988,-7153106,0,0,0,0,0,0,0,0,5734035,5734035,6223035,3019781,1240187,229542,286586,222906,0,0,0,0,0,0,0,0,-1240187,-229542,-286586,-222906,-3109080,-272137,-334451,-1518118,0,0,0,0,1915238,64252,73889,70930,29.22,0.49,0.54,0.56,39018,39018,45027,45027
(주)지본,070566,,,,19192088,,,,3406487,,,,4103800,,,,15088288,,,,14407267,,,,7394209,,,,6433346,,,,2706038,,,,0,,,,452613,,,,0,,,,4784820,,,,1495837,,,,5127551,,,,697313,,,,3585372,,,,9147808,,,,4020257,,,,434885,,,,-993227,,,,444178,,,,581281,,,,10.07,,,,12986823
(주)지비라이트,051402,,,13335794,19171308,,,6112030,9468645,,,7129991,10968174,,,6205803,8203134,,,6477909,7407847,,,5757202,7336035,,,435000,0,,,3550000,3550000,,,0,0,,,140238,183861,,,3859533,5935358,,,6857885,11763461,,,1957346,3111988,,,12868890,17564357,,,1017961,1499529,,,2146364,3105612,,,17553017,26705210,,,4684128,9140853,,,2537764,6035241,,,1718563,5004603,,,39802,43622,,,196954,127472,,,4.61,3.26,,,2423692,2806377
(주)지비에이치,071199,,,,15251345,,,,54869,,,,54869,,,,15196476,,,,11927035,,,,149681,,,,10892354,,,,94780,,,,0,,,,15153,,,,35000,,,,3324310,,,,2491,,,,0,,,,0,,,,516081,,,,446944,,,,446944,,,,-69137,,,,-407309,,,,-11268,,,,338875,,,,6.17,,,,15196476
(주)지산물류,049114,22696786,22696253,22391078,22106756,677989,709281,689466,676640,677989,709281,689466,676640,22018798,21986972,21701612,21430117,19046044,18413779,17157377,16307895,16295044,7930567,5113658,11749084,2751000,10450000,10450000,2950000,4060000,1560000,0,0,0,0,0,0,36029,83559,72814,80704,0,0,0,0,3650742,4282474,5233700,5798861,0,0,0,0,0,0,0,0,0,0,0,0,809570,698606,930888,959997,1733313,1973246,1992116,2057435,1733313,1973246,1992116,2057435,923743,1274640,1061228,1097438,21168,321732,952684,565161,24277,47530,-10745,7890,1063330,908631,681523,493263,8.4,7.49,6.07,4.72,22018798,21977252,21657732,21357077
(주)지산코리아,069262,,,,15817338,,,,265828,,,,15797728,,,,19610,,,,15355023,,,,15355023,,,,0,,,,15265955,,,,0,,,,265827,,,,0,,,,462315,,,,0,,,,13803031,,,,15531900,,,,1882943,,,,16433861,,,,2630830,,,,747887,,,,287325,,,,166348,,,,446728,,,,5.85,,,,19610
(주)지석산업,066459,,,10216430,10286546,,,4576027,4737825,,,4654401,4815302,,,5562029,5471244,,,5869515,4637313,,,5806764,4077313,,,0,500000,,,3000000,1400000,,,0,0,,,398316,2043281,,,100000,80000,,,4346915,5649234,,,3185743,1654852,,,5635003,4988210,,,78374,77477,,,1105549,1130930,,,8015020,7692591,,,2380017,2704380,,,1274469,1573451,,,986009,1302318,,,-708402,1644964,,,176237,113560,,,11.75,4.64,,,1645280,1574278
(주)지석에이앤씨,061534,14940132,19925777,20592487,19500121,810537,4355982,6538261,6639152,810537,4725751,6927698,6949094,14129595,15200026,13664789,12551027,9639611,15005240,15607814,11825605,1902111,5709645,8231043,6370775,7737500,9275720,7288840,5302120,0,2000000,1800000,1400000,0,0,0,0,497931,1221850,2271857,2507343,0,100000,50000,0,5300520,4920537,4984673,7674516,0,3033643,4218227,4139357,0,4611733,10459880,9037677,0,369769,389437,309942,74306,1549671,2241149,2432824,0,6362844,13400450,14791406,0,1751111,2940570,5753729,-74306,201440,699422,3320905,-199480,-379983,64135,2689844,497931,723919,1050006,235487,130685,607144,677935,522249,3.38,6.31,6.01,5.28,14127595,15127196,13485682,12229615
(주)지성건설,063771,,9689801,11091149,,,543089,944926,,,9631087,11030935,,,58714,60214,,,9763978,11193747,,,5183978,8173371,,,4580000,3020376,,,0,0,,,0,0,,,166720,6765,,,0,0,,,-74177,-102598,,,0,0,,,18945,1706205,,,9087997,10086009,,,70955,214726,,,26896,2083919,,,7951,377714,,,-63004,162987,,,-63455,-28421,,,0,-159955,,,0,191181,,,0,5.03,,,22454,23954,
(주)지성글로벌,069075,,,,16563123,,,,3104725,,,,3104725,,,,13458398,,,,7226717,,,,6742675,,,,0,,,,2945992,,,,0,,,,1163906,,,,4257,,,,9336406,,,,475005,,,,69881414,,,,0,,,,665748,,,,72091220,,,,2209806,,,,1544058,,,,1790702,,,,-1194265,,,,246968,,,,16.77,,,,4358856
