,구분,이자보상배율2009,영업이익2009,차입금의존도2009,총자본증가율2009,유동자산증가율2009,매출액증가율2009,순이익증가율2009,영업이익증가율2009,매출액순이익률2009,매출액총이익률2009,자기자본순이익률2009,총자본순이익률2009,매출원가 대 매출액비율2009,매출채권회전률2009,재고자산회전률2009,총자본회전률2009,유형자산회전율2009,부채비율2009,유동비율2009,자기자본배율2009,당좌비율2009,비유동비율2009,순운전자본비율2009,현금비율2009,부채2009,자산2009,매출액2009,부채/현금흐름2009,유동부채2009,유동자산2009,매출/현금흐름2009,차입금평균이자율2009,정상기업여부
190,(주)동진정공,0.45,399932,83.67,3.82,15.22,-24.48,0,-43.8,3.67,26.29,9.02,1.26,73.71,3.02,1.1,0.34,1.54,938.9,78.2,30.01,41.47,335.58,-18.87,0.7,14651678,16212200,5476308,-2.25,14034885,10975366,-6.03,7.13,0
191,(주)동진판지,1.43,1931191,68.83,-9.01,-17.24,-7.01,0,0,1.96,18.6,25.47,1.73,81.4,2.87,13.93,0.88,1.87,1141.86,55.67,94.13,47.91,638.89,-38.66,11.33,32246362,35070393,32565373,2.74,30585202,17027944,2.71,5.23,1
192,(주)동창,2.42,2672860,0,21.29,8.46,-1.46,0,595.21,15.56,5.59,0,43.47,94.41,143.34,4.78,2.79,541.11,405.18,390.02,21196.05,94.25,104.31,59.01,70.65,27911832,34800547,88687331,-33.23,7080282,27614813,-10.46,6.4,1
193,(주)동해기공,1.13,239614,36.66,-3.14,-19.41,-10.71,0,594.43,0.21,6.73,1.12,0.24,93.27,2.16,26.39,1.13,3.75,248.06,109.72,529.11,101.25,130.62,5.54,0.78,10500056,14732942,16961142,-13.78,8388470,9204120,-8.53,4.81,1
194,(주)동현상사,-0.09,-209633,107.21,0.38,2.44,-90.45,0,0,-2071.72,0,0,-13.03,0,0,0.01,0.01,33.7,0,70.56,-18810.52,2.39,0,-31.81,0.87,30474687,21069428,132271,-19.13,22764687,16061647,-4406.8,9.98,0
195,(주)동화뉴텍,7.06,2521372,36.62,-5.51,-7.81,11.23,0,4028.39,4.42,21.99,15.7,4.46,78.01,7.5,4.57,1.01,1.94,237.59,72.47,178.7,32.57,190.7,-16.53,3.6,10613948,15081366,15667132,-3.29,9055134,6562186,-2.23,7.11,1
196,(주)동화씨앤에프,0.99,235727,38.65,-14.55,-3.67,-3.72,0,0,0.17,14,0.33,0.15,86,13.16,28.97,0.89,1.11,97.78,29.65,570.02,18.49,174.17,-28.33,0.01,4458866,9019039,8715262,4.66,3631587,1076718,2.38,6.15,0
197,(주)동훈와이케이,0.76,215730,43.72,-4.12,-18.37,44.55,503.44,4.78,0.92,69.19,2.8,0.4,30.81,0,3.73,0.44,0.55,568.06,20.43,821.75,9.89,554.8,-66.03,0.98,9336022,10979527,4898841,4.99,9111256,1861314,9.52,6.22,0
198,(주)동희산업,3.38,3475843,6.46,6.86,1.24,-13.26,0,0,22.2,15.3,15.46,11.15,84.7,2.43,43.73,0.5,2.29,34.31,151.26,7407.71,145.3,86.47,12.07,4.69,76317197,298770744,145280526,21.08,70348948,106406576,11.07,5.08,1
199,(주)동희정공,-5.48,-6537165,10.85,3.75,-15.09,-2.42,0,0,-2.91,5,-3.47,-1.92,95,4.99,35.55,0.66,2.12,87.26,46.9,23672.43,42.81,150.86,-22.01,2.3,75264889,161515373,104792808,7.42,66943294,31395866,5.33,6.25,0
200,(주)두드림,-0.12,-5328357,122.71,-1.16,0.06,0,0,0,0,0,0,-8.52,0,0,0,0,0,0,959.01,-36716.86,47.86,0,82.5,0.35,839256209,655671908,0,-10.23,62972946,603916527,0,5.66,0
201,(주)두라푸드,-0.01,-10595,34.88,87.82,201.87,43.56,0,0,61.15,9.11,17.91,7.2,90.89,12.12,15.19,0.12,1.98,67.56,5.5,1980.05,2.99,163.95,-36.98,0.14,17691548,43877656,3959135,1.23,17170022,944405,5.48,7.55,0
202,(주)두리와혜안,-0.05,-225221,125.7,-1.38,-0.99,0,0,0,0,0,0,-21.12,0,0,0,0,0,0,58.22,-6204.41,20.96,0,-71.63,0.01,44228498,25615264,0,-1.5,43921795,25572854,0,14.58,0
203,(주)두산베어스,-6.05,-1289424,53.87,-2.38,6.42,6.87,0,0,0.47,21.7,0,1.42,78.3,1275.57,0,3.01,10.96,0,39.3,0,39.3,0,-68.42,2.46,10754018,8168258,24852007,-6.13,9206506,3617782,-2.65,6.36,0
204,(주)두올,0.66,2151163,62.86,-7.27,-11.24,-5.9,0,0,-5.32,18.64,-13.42,-3.36,81.36,2.55,6.58,0.63,1.84,324.19,57.14,100.46,41.94,248.32,-31.09,0.14,57572929,75331686,49483481,-14.5,54656652,31233014,-16.87,6.45,0
205,(주)두원씨앤디,-0.67,-976434,64.37,-17.25,-22,202.96,0,0,-49.1,0.26,-46.72,-9.49,99.74,51.97,0.26,0.19,0.85,481.5,143.14,5999.12,2.2,150.32,22.35,1.51,20711240,25012606,5339803,-30.99,12957153,18546578,-120.19,8.29,0
206,(주)듀오,44.33,1215217,4.98,9.74,7.33,12.91,1605.14,587.52,3.03,56.08,13.7,7.94,43.92,10.73,4.52,2.62,83.94,71,232.41,342.33,92.77,16.31,51.54,18.41,6562144,15804999,39583966,38.54,6151825,14297229,6.39,2.2,1
207,(주)드림시티,13.82,3434286,0,-31.87,-31.87,65.96,0,147.11,6.71,12.27,0,20.21,87.73,0,3.24,3.01,8085.28,0,95.23,-213.98,4.89,0,-5.01,0.45,13411860,12769935,47472737,83.64,13399976,12760363,23.63,7.16,1
208,(주)드림텍,0.99,468972,58.88,1.74,-0.13,12.11,78.37,2.48,0.28,16.57,1.12,0.26,83.43,7.61,5.43,0.92,1.66,331.25,72.89,143.14,45.09,276.08,-13.38,3.01,11107035,14460138,13253467,6.11,7138328,5202935,5.12,6,0
209,(주)드림하우스,2.05,4028250,69.64,48.15,48.5,82.54,0,0,19.41,42.71,0,7.07,57.29,53.19,0.41,0.36,403.75,0,86.37,-1840.06,6.24,0,-15.73,2.38,41417947,35897772,10954862,-2.05,41417947,35772911,-7.75,7.05,1
210,(주)디더블유디,9.62,213550,47.91,-5.77,-0.08,28.53,0,224.74,-2.2,9.31,-1.3,-0.67,90.69,4.17,0.71,0.31,56.07,98.27,104.71,951.5,15.89,95.38,2.33,0.15,12155787,24525271,7710783,-4.18,12155787,12727786,-6.59,0.2,1
211,(주)디더블유에프씨,-4.28,-2681786,36.72,-11.72,-14.56,-17.76,0,0,-12.58,0.32,-113.15,-14.92,99.68,3.77,37.18,1.19,1.99,1537.39,49.04,13.87,44.88,1024.72,-38.88,0.03,18986875,20221880,25585145,-0.87,15428255,7566574,-0.65,7.91,0
212,(주)디벨러퍼비젼,-3.63,-1490470,17.09,-14.47,-14.53,-83.03,0,0,-265.09,4.78,0,-10.5,95.22,0.19,0.05,0.04,683.69,0,87.41,-14734.16,17.52,0,-14.39,0.42,23831094,16464014,707273,-17.98,18812626,16443314,-605.92,9.39,0
