,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
25,(주)시너지이노베이션,0.16,-1112712,38.61,195.93,-28.42,-47.91,0,0,172.57,31.71,0,43.25,68.29,11.05,9.16,0.25,9.85,274.59,1136.71,53.73,939.6,327.51,11.46,318.44,45773930.0,59673636.0,17476573.0,-8.9,11591916.0,28541137.0,-38.9,5.92,0
26,(주)쎌마테라퓨틱스,-2.39,-4211814,49.82,-50.81,-23.78,1.35,0,0,-93.51,0.98,-159.87,-55.89,99.02,0,62.84,0.6,134.86,124.02,146.75,333.65,142.63,96.12,18.19,56.21,7300066.0,13114275.0,69565657.0,-67.17,5121757.0,7767117.0,-41.03,14.7,0
27,(주)씨씨에스충북방송,-1.73,-1285688,18.5,-20.43,-59.04,-1.35,0,0,-10.22,18.68,-6.17,-4.18,81.32,5.4,0,0.41,0.71,33.67,109.47,85.66,109.47,112.65,1.36,3.36,11616342.0,45263654.0,20908297.0,19.81,6557502.0,7076704.0,10.81,5.83,0
28,(주)씨엔플러스,-4.08,-5768484,48.78,-33.4,-10.4,-12.06,0,0,-53.59,9,-91.83,-30.85,91,4.4,16.25,0.58,1.17,202.13,52.84,429.66,48.37,204.33,-28.89,9.0,22774838.0,34733006.0,24797770.0,-7.9,20820344.0,9587156.0,-7.34,4.86,0
29,(주)아이앤씨테크놀로지,4.3,479753,28.09,13.18,63.45,234.12,0,0,10.84,20.69,10,5.74,79.31,3.64,13.13,0.53,2.09,74.94,228.33,447.74,203.01,108.0,21.51,13.79,28071991.0,59436360.0,30300574.0,-21.39,11591099.0,23085471.0,-18.36,1.64,1
30,(주)에스엠라이프디자인그룹,-23.13,-2400747,0,95.6,318.1,1.5,0,0,-31.39,30.64,-13.31,-10.84,69.36,5.7,22.94,0.35,0.88,8.1,1524.44,206.57,1504.16,47.05,52.77,127.07,3264093.0,43573095.0,11371357.0,-101.15,1614315.0,24609239.0,-29.03,4.37,0
31,(주)에스엠컬처앤콘텐츠,12.52,3485505,3.88,-6.05,17.28,19.75,0,0,-0.59,16.14,-0.94,-0.62,83.86,9.78,0,1.06,13.48,45.73,227.32,162.54,227.32,48.61,37.33,80.15,26379363.0,81197459.0,95394112.0,9.87,24682332.0,55324767.0,2.83,4.32,1
32,(주)에스티큐브,3.86,282571,9.48,78.29,192.5,185.35,0,0,-32.64,61.54,-18.78,-14.76,38.46,27.52,99.79,0.45,109.06,38.46,317.42,243.27,315.38,65.75,35.97,269.5,11535588.0,40774788.0,15263722.0,19.29,6678232.0,24887241.0,15.18,25.94,1
33,(주)에스폴리텍,4.01,2811170,32.03,2.14,44.9,19.65,136.26,102.54,3.54,13.36,8.55,4.02,86.64,5.04,11.59,1.14,2.73,114.62,107.72,595.01,88.5,94.55,4.01,17.22,56748306.0,105713980.0,117696775.0,9.32,54468781.0,56128261.0,4.43,2.74,1
34,(주)에이디칩스,5.86,1863162,36.77,90.87,73.7,76.41,0,0,6.65,22.75,19.46,11.13,77.25,8.21,8.37,1.67,5.0,84.55,122.64,177.71,81.54,88.03,9.65,23.45,8250765.0,18009648.0,25298566.0,-21.17,7680274.0,9418974.0,-7.61,6.27,1
