,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
2616,주식회사지에스교역,1.25,347784.0,38.78,-7.75,-8.37,-5.86,-14.28,3.75,0.61,21.39,17.01,1.21,78.61,7.96,5.83,2.0,7.95,1143.96,81.61,73.38,37.58,424.87,-14.83,1.58,10072724.0,10953236.0,22815978.0,6.32,8837027.0,7212184.0,2.79,6.15,1
2617,주식회사지에스비,-1.13,-477539.0,15.04,1.96,1.19,0.0,0.0,0.0,0.0,0.0,0.0,-2.09,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,79.01,0.0,-16.12,0.0,39911173.0,34571291.0,0.0,4.19,39799623.0,34227169.0,0.0,7.89,0
2618,주식회사지에스스포츠,-2.95,-2019976.0,60.56,15.74,128.09,2.23,0.0,0.0,-0.53,14.12,-2.27,-0.55,85.88,10.15,106.95,1.04,1.69,357.08,29.79,305.86,28.37,364.49,-47.75,2.66,32764846.0,41940704.0,40801191.0,-1.29,28520627.0,8495998.0,-1.03,3.02,0
2619,주식회사지에스엔텍,1.21,14794138.0,37.51,-21.66,-47.24,-34.3,0.0,0.0,0.69,7.14,1.92,0.41,92.86,4.42,15.13,0.59,0.95,182.69,44.43,132.31,39.81,202.03,-35.69,1.49,302261191.0,467715343.0,314504249.0,10.45,300377930.0,133444214.0,10.04,7.03,1
2620,주식회사지에스테크,1.52,1596722.0,61.76,12.78,215.82,103.46,251.28,410.19,2.43,16.15,9.75,2.08,83.85,9.95,28.04,0.86,1.1,372.76,104.82,206.01,84.58,363.98,1.06,17.0,26108919.0,33113175.0,26792346.0,8.05,7268863.0,7619092.0,7.84,5.24,1
2621,주식회사지에스티코리아,7.8,762041.0,20.49,-10.08,-12.51,1.61,0.0,0.0,1.64,23.17,2.12,1.42,76.83,2.3,42.49,0.86,2.31,40.36,159.66,1466.74,146.98,75.92,17.16,8.93,5314304.0,18480185.0,16816565.0,1.05,5314304.0,8485018.0,0.33,2.35,1
2622,주식회사지에스풍력발전,1.81,8965974.0,73.85,-0.29,34.95,256.45,40.07,839.67,14.79,52.36,6.23,1.53,47.64,11.86,0.0,0.1,0.12,294.38,186.55,102.07,186.55,352.62,4.91,143.49,145733822.0,195238581.0,20222326.0,4.76,11081765.0,20673113.0,34.31,3.83,1
2623,주식회사지에이메타버스,-0.09,-93587.0,222.17,-6.1,3824.48,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,1.61,0.0,-297.07,0.05,20854670.0,6847641.0,0.0,-1.1,20674370.0,332286.0,0.0,6.7,0
2624,주식회사지에이에셋,-0.58,-1267310.0,82.13,62.2,50.31,-75.74,0.0,0.0,-5494.94,10.25,0.0,-7.72,89.75,1.09,0.0,0.0,0.02,0.0,45.26,0.0,22.12,0.0,-100.49,6.08,112998932.0,60837850.0,69123.0,9.04,111689910.0,50553344.0,14780.48,3.91,0
2625,주식회사지에이치물류,-21.12,-919054.0,24.12,-0.28,4.12,0.83,0.0,0.0,-27.8,0.0,-8.28,-5.91,0.0,0.0,0.0,0.21,270.24,45.91,137.39,501.21,137.39,91.67,10.12,0.06,4601892.0,14626086.0,3115331.0,-18.0,3956956.0,5436480.0,-26.59,1.38,0
2626,주식회사지에프,-6.29,-263222.0,25.97,-4.17,-26.54,-23.91,0.0,0.0,68.58,27.66,10.88,5.88,72.34,7.97,31.77,0.09,0.33,76.14,9.69,1900.45,8.83,170.51,-29.79,1.57,5787775.0,13389583.0,1172631.0,-2.37,4415910.0,427773.0,-11.69,1.11,0
2627,주식회사지엔에스케이텍,0.08,62074.0,21.6,-0.84,22.46,7.34,192.15,0.0,7.73,14.73,4.78,2.8,85.27,6.86,86.59,0.36,0.82,62.51,84.34,3958.91,82.41,123.93,-4.41,7.99,29513241.0,76723243.0,27935374.0,7.46,21598235.0,18215579.0,7.88,3.76,0
2628,주식회사지웅건설,-0.22,-129109.0,78.97,100.89,101.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.09,0.0,0.0,0.0,0.0,0.0,0.0,100.48,0.0,0.82,0.0,0.48,0.0,21182586.0,18631311.0,0.0,-10.27,18532586.0,18621249.0,0.0,4.51,0
