구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
,년도,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
경한실업(주),012982,7504430,8214463,7352473,7390218,3620434,3603610,2764514,2867945,3620434,3603610,2764514,2867945,3883996,4610852,4587959,4522273,2328207,2353655,3302304,3352315,438983,439729,1337650,1230513,0,0,0,0,0,0,0,0,0,0,0,0,285554,843326,376019,427512,1832989,2013717,1609186,1689676,5176222,5860808,4050169,4037903,0,0,0,0,0,0,0,0,0,0,0,0,679891,778973,628337,685274,1329443,1406841,1256791,1301539,1329443,1406841,1256791,1301539,649552,627868,628455,616265,684890,656355,589361,707734,-1548902,557772,-467307,51492,0,0,0,0,0,0,0,0,2412596,2421192,2398299,2332812
경향흥산(주),021871,10801112,11405760,5692127,,3071300,5176918,2830052,,3071300,5176918,2830052,,7729812,6228842,2862076,,9476541,11691222,2192910,,9300323,11291139,1984827,,0,0,0,,6869632,8863106,414065,,0,0,0,,37059,18083,43175,,500000,4507716,2756430,,1324571,-285462,3499217,,4013,3575,0,,0,0,0,,0,0,0,,275496,396194,262520,,120200,170600,143100,,120200,170600,143100,,-155296,-225594,-119420,,180747,-159638,2689116,,34105,-18976,25092,,46314,0,0,,1.35,0,0,,1534240,1527577,749444,
경현물산주식회사,039300,,,,7481941,,,,2395762,,,,4094593,,,,3387349,,,,3066748,,,,2087918,,,,960000,,,,636398,,,,0,,,,7432,,,,489624,,,,4415193,,,,1845772,,,,16387584,,,,1698831,,,,570529,,,,17494199,,,,1106615,,,,536086,,,,321090,,,,-30005,,,,144472,,,,18.1,,,,3226243
경희강재주식회사,012984,18435244,18896679,18747526,20755948,4162106,5618026,5122638,2676045,5712666,7558086,7633056,5410627,12722579,11338593,11114469,15345321,8910767,9137561,8946293,12672558,7399323,7856845,7163128,8009934,1270040,1050500,1723727,4612270,4544004,5332733,5972399,5901017,0,0,0,0,188204,122954,622523,40096,101250,770800,612500,0,9524478,9759118,9801233,8083391,2926433,3216174,2341929,2484749,7193913,9928253,6284097,8244068,1550559,1940060,2510418,2734582,515707,892966,620416,765479,8641249,11674924,7539578,8100235,1447336,1746670,1255481,-143833,931628,853704,635064,-909312,36758,234640,42115,-1717842,-125485,-65250,499570,-582427,988155,874536,670757,572505,33.99,14.34,9.53,6.29,10812366,10257175,10266691,13503851
경희알미늄주식회사,012985,29964437,28088248,26466574,26938893,6316952,9152977,8499723,10384941,12087337,14588868,13326449,14230965,17877100,13499381,13140125,12707929,20217429,18196367,16395284,16383129,9924537,11963783,11358190,13092665,10019665,5938876,4896802,3201441,7184522,8112488,8252010,9514161,0,0,0,0,72767,18605,52589,125012,487450,835450,569871,647737,9747008,9891881,10071290,10555765,4592674,5495134,6501226,8146440,18431758,20133936,25061294,30193967,5770386,5435891,4826726,3846024,909571,1249452,1112753,1386340,21241198,23601577,27879284,33336187,2809440,3467641,2817990,3142220,1899869,2218190,1705236,1755880,251040,144874,179409,484474,58795,-54162,33984,72423,1755287,1926258,1493896,1222721,19.89,11.54,9.91,8.65,17081465,13086796,12881485,12595214
경희어망주식회사,012986,21595845,21445721,20750308,20172687,4908313,5309509,5275864,5516871,9011751,8730472,8573290,8174194,12584094,12715248,12177018,11998493,15026329,15854938,15125646,16684125,13543094,13839864,13792650,15260806,760700,1275455,694953,714162,10119958,8934839,9129767,12877573,0,0,0,0,50523,1443,4125,64577,74829,52329,132329,132329,6569516,5590783,5624662,3488563,3737693,4219477,4178248,4939255,13034358,11137477,11898488,11357797,4103438,3420964,3297426,2657323,1662051,1748834,1243327,1840637,15505694,13191632,14079126,12935657,2471336,2054155,2180638,1577861,809286,305321,937310,-262776,108542,-978734,33880,-2136099,47782,-49080,2681,60452,1361875,1203996,1113889,904611,25.03,11.42,11.12,7.73,11433610,11317794,11235987,11157530
계룡레저산업주식회사,029256,,,,15437917,,,,275312,,,,335907,,,,15102009,,,,15424349,,,,3078113,,,,12202000,,,,2800000,,,,0,,,,196943,,,,0,,,,13567,,,,3143,,,,3381705,,,,60595,,,,787650,,,,3914602,,,,532897,,,,-254754,,,,-649571,,,,-4879058,,,,565630,,,,7.54,,,,9106211
계룡산업주식회사,012987,39691721,37738492,52289818,63010684,5981547,4932291,7754471,4636742,6565032,5372236,8432782,5469326,33126688,32366256,43857036,57541358,23781967,21789054,35616609,45109471,16786186,14850906,25854202,29266266,2046465,2042575,9286133,11197600,9550000,8700000,13700000,19200000,0,0,0,0,796092,851210,2760186,1268108,387500,1212900,729800,1780837,15909753,15949438,16673209,17901213,2553003,2366450,2759175,1168400,26614673,25323783,28913790,47063694,583485,439946,678311,832584,2400121,2263100,1406207,991771,31190104,29824086,32493828,52025449,4575430,4500303,3580038,4961755,2175310,2237204,2173832,3969984,309374,657737,699333,1263862,607193,55118,1908976,-1492078,1675591,1530402,1329213,2017139,21.72,10.18,6.28,6.5,24196224,24274325,36500885,35619754
계림개발주식회사,029566,,,,16617977,,,,2160576,,,,16051829,,,,566148,,,,16628263,,,,16612555,,,,0,,,,457523,,,,0,,,,2105553,,,,0,,,,-10286,,,,5500,,,,11535859,,,,13891252,,,,980503,,,,15089379,,,,3553520,,,,2573017,,,,2724522,,,,1861893,,,,0,,,,0,,,,12763
계림동도주식회사,012990,8208175,9444354,3892382,,1010423,2328757,1074863,,2878686,4041708,2713548,,5329489,5402647,1178835,,5461523,7945340,3044522,,4252347,6720414,1950475,,225000,75000,0,,1999011,3098984,0,,0,0,0,,38497,190812,92411,,0,0,0,,2746652,1499015,847860,,825262,1968834,942263,,4254727,4843386,3470091,,1868263,1712951,1638684,,1180499,1192657,1277451,,4587177,4935027,4033398,,332450,91641,563307,,-848049,-1101017,-714144,,-984355,-1247637,-651155,,-418920,159188,-98401,,255347,303412,1622,,22.96,11.24,0.1,,4415348,4300331,460895,
계림산업개발주식회사,012991,8681594,10110460,11448672,,510972,673319,10203369,,678239,7098246,10403884,,8003355,3012214,1044788,,8858312,11391912,11313691,,3018312,9581287,11313691,,5840000,600000,0,,0,0,0,,0,0,0,,81906,136440,667851,,20000,0,0,,-176718,-1281451,134981,,0,0,0,,0,2512795,20334396,,167267,6424927,200515,,216633,1701368,3482745,,0,2912593,27384527,,0,399798,7050131,,-216633,-1301570,3567386,,-476718,-1293041,1476833,,81905,54534,531411,,255287,0,886344,,8.74,0,295.45,,4882563,792338,38278,
계림요업(주),012993,60681003,68098941,68579071,78491483,18734497,23599925,25253842,34246599,22808050,27713996,29111938,38811567,37872953,40384945,39467133,39679916,23763883,24468462,20851800,24158936,15196234,14728108,14703643,15462368,932019,807647,488625,473520,750000,0,0,0,0,0,0,0,6739914,11204129,14886348,23323977,244591,48621,140020,0,36917120,43630479,47727271,54332546,11705111,11276641,10003164,10644029,28957013,32758834,35623760,37452157,4073553,4114071,3858096,4564968,3828078,4073750,4757155,5338091,34164917,42292127,46754722,50951839,5207905,9533293,11130962,13499683,1379826,5459543,6373807,8161592,660827,3718584,4628112,6573755,-961654,4464215,3682219,8437629,265751,76709,21601,14855,31.6,6.16,3.33,3.09,25567912,25461636,28867823,28444652
계성제지주식회사,021889,149123696,171795564,163116963,173401618,62489098,70329524,68416199,65765259,83615724,101303791,92824997,105394703,65507972,70491773,70291966,68006914,98701024,135891454,134520016,135098218,47962868,91280643,94795125,101594138,27021766,21473693,17717185,11379647,21929043,32365452,25667445,29119644,0,0,0,0,6414710,8141305,9230965,6295697,6000000,0,150000,220650,50422672,35904111,28596947,38303400,43293324,59898774,57878769,57994231,147081026,213640299,234776979,246104962,21126626,30974267,24408798,39629444,9455207,11853510,15538168,11528566,163197373,222600403,250189714,268015490,16116348,8960104,15412734,21910528,6661141,-2893406,-125434,10381962,615035,-12997497,-9853210,12682467,3040550,1726595,1089660,-2935267,7643999,8324294,7612563,5387788,32.67,16.75,16,13.06,54010324,61280232,58885249,58760781
계전산업주식회사,021892,10677373,10634707,10617893,10450455,74889,157679,263098,215014,74889,157679,263098,215014,10602484,10477028,10354795,10235441,4759535,4609097,4481093,4151398,64539,56802,60130,82321,1486653,1011563,1283653,891153,0,0,0,0,0,0,0,0,518,120074,237271,170485,72487,15000,15000,30000,5917837,6025610,6136799,6299057,0,0,0,0,0,0,0,0,0,0,0,0,617550,546056,565652,570007,725564,673963,697946,769667,725564,673963,697946,769667,108014,127907,132294,199659,99826,107772,111190,162258,-71558,119556,117197,-66786,0,0,0,0,0,0,0,0,10594844,10469074,10345901,10224656
계청산업주식회사,012997,11245058,11371485,10811130,10786779,5998218,6226417,5861760,6009564,5998218,6226417,5861760,6009564,5246840,5145068,4949370,4777215,6111715,6194431,6085804,5904287,5952892,6013114,5955050,5747885,0,0,0,0,0,0,0,0,0,0,0,0,109334,254529,153750,2528690,0,200000,600000,800000,5133343,5177054,4725326,4882493,53209,40741,64572,136687,0,0,0,0,0,0,0,0,1397917,1495264,1381696,1384031,1180955,1786773,1769528,1783349,1180955,1786773,1769528,1783349,-216961,291510,387831,399319,-912096,43711,-51728,157167,-166509,145195,-100779,2374939,108520,0,0,0,0,0,0,0,4972770,4851049,4679438,4518056
고덴시테크놀로지,011825,9289616,20896073,,,7083407,7788439,,,7105683,9175553,,,2183934,11720521,,,7231914,9395412,,,6041074,9093930,,,0,0,,,0,1822100,,,0,0,,,179412,308230,,,1340222,0,,,2057703,11500661,,,5298287,7276436,,,17590300,43173427,,,22276,1387113,,,2689443,4216579,,,22122632,50372071,,,4532333,7198645,,,1842890,2982065,,,1026180,3047891,,,0,128818,,,0,92065,,,0,10.11,,,525064,693631,,
고려강선주식회사,021896,222153287,248528483,241422136,254035332,109714187,92398679,78883988,81803123,121911540,109664016,100952147,102201173,100241747,138864467,140469989,151834159,32859888,51036559,27587966,25345932,24099953,43848967,24102332,24424605,0,0,0,0,0,9994921,0,0,0,0,0,0,6279334,1594907,3643265,7832169,27291394,28810116,31571700,41760236,189293399,197491925,213834170,228689400,27197626,30207616,27545331,20807665,110899187,122617301,136924445,137124855,12197353,17265338,22068159,20398050,11875316,14509309,16974445,15723961,143863772,141448119,172382977,171472121,32964585,18830818,35458532,34347266,21089269,4321508,18484087,18623305,20634889,9948525,18342245,18568230,-41454480,-4684427,2048358,4188904,100372,295281,423200,5655,0,5.91,8.47,0,88381164,124993983,117824975,107379804
고려건설(주),028684,,,13193028,21564798,,,2240393,3453279,,,10398777,18235857,,,2794251,3328942,,,13337463,23622603,,,12934149,23118364,,,0,0,,,9557627,5890873,,,0,0,,,2224387,3361699,,,0,0,,,-144434,-2057804,,,0,0,,,0,3584621,,,8158385,14782578,,,118982,2124180,,,30733,4218582,,,30733,633961,,,-88250,-1490219,,,-87573,-1913370,,,2179310,1137313,,,0,0,,,0,0,,,2728151,2787565
고려곡산(주),029584,,,,7232565,,,,986413,,,,5535592,,,,1696974,,,,6371219,,,,3863028,,,,2485700,,,,3517400,,,,0,,,,127742,,,,4273,,,,861346,,,,789112,,,,9528365,,,,4549179,,,,184330,,,,9916654,,,,388289,,,,203958,,,,63004,,,,34715,,,,314663,,,,10.48,,,,1696707
고려냉장주식회사,012999,12741112,17048645,17013238,17495238,963227,2237309,2944161,4135268,963227,2237309,2944161,4135268,11777885,14811337,14069077,13359970,4110315,3785715,3999545,6020119,2584097,3180310,3260924,5839027,1078750,526470,610000,0,1800000,1800000,2268250,2868250,0,0,0,0,207782,1254880,1777798,2916043,0,0,0,0,8630797,13262930,13013693,11475119,732504,948756,1124033,1195700,1222923,2205180,2081640,1982151,0,0,0,0,864512,822215,844850,873634,2487887,3990993,3669155,4209581,1264964,1785812,1587515,2227430,400452,963598,742665,1353796,40444,517638,450763,1061426,-583038,1047098,522919,1138245,340984,286735,221768,153068,23.69,11.02,8.52,5.33,11587140,14775891,14033631,13322769
고려농상(주),013000,12487198,13157521,13378969,13016088,2657737,4169213,3792900,2709674,2986889,4548745,4156725,3084302,9500309,8608776,9222244,9931786,6598940,6788625,6581753,5904813,2040464,1239822,1205334,1139180,136000,548000,524400,477520,800000,0,0,0,0,0,0,0,311975,223304,225008,155082,1486709,3190037,2878532,1652846,5888258,6368896,6797216,7111275,45229,51449,52448,65248,6572768,6087915,6204921,6184182,329153,379532,363825,374628,1020401,1001171,998026,1015223,7769812,7629233,7822085,8069747,1197044,1541318,1617164,1885565,176643,540147,619138,870342,604066,664638,773320,659059,154254,-88671,1703,-69925,44579,50024,29467,29148,9.53,6.74,5.5,5.82,7392953,7820310,8516730,9629983
고려도토주식회사,010567,8883018,8860046,8390693,8534654,3238568,2987285,3236543,3428334,3872041,3934031,4156566,4304599,5010977,4926014,4234127,4230055,3647028,3185372,2378477,2079806,1421606,1473320,1140325,1246165,1532439,925200,914875,392606,166587,181044,106923,179460,0,0,0,0,2031351,1101585,524075,382403,194043,634790,0,0,5235990,5674674,6012216,6454848,1098002,1339066,2931924,3169441,4522811,4306260,4426194,5553090,633473,946746,920022,876265,1972050,1674025,1894605,2035258,7448274,6568575,6730868,8206262,2925463,2262315,2304674,2653172,953413,588290,410069,617914,832713,588684,487542,592633,494544,-929766,-577510,-141672,131627,112616,58585,52638,15.49,8.03,5.51,6.61,4313777,4146982,4139269,4149668
고려레미콘(주),013001,,,6772337,,,,1542125,,,,2977726,,,,3794611,,,,5668610,,,,5434840,,,,23571,,,,2829403,,,,0,,,,62035,,,,0,,,,1103727,,,,1838620,,,,7996625,,,,1435601,,,,1004748,,,,9416472,,,,1419847,,,,415099,,,,-570904,,,,39015,,,,272712,,,,19.12,,,,3184931,
고려섬유주식회사,013010,32559206,37964692,,,7120845,11178661,,,21215009,26952101,,,11344197,11012591,,,23654740,28853953,,,22686159,28100873,,,32150,0,,,13430600,19957321,,,0,0,,,103993,8632,,,903740,164060,,,8904466,9110739,,,2943282,2390081,,,39469544,41464683,,,14094164,15773440,,,4529071,4217656,,,45198752,46886200,,,5729208,5421517,,,1200136,1203861,,,141711,206273,,,25249,-95360,,,1680398,1639601,,,23.87,9.52,,,11269596,10792590,,
고려소재개발주식회사,013011,8906815,10867676,9342147,,1770732,1774061,1165327,,4346841,5478399,3885855,,4559974,5389277,5456292,,10175515,11928040,10560843,,8634092,10312316,9084705,,1323483,1394517,1222502,,1678700,3458500,3657820,,0,0,0,,53563,350408,49712,,26500,185000,27500,,-1268700,-1060364,-1218696,,946738,929714,971732,,8835421,9785509,12187483,,2576109,3704338,2720528,,1454281,1559381,900207,,11137391,12026225,12338183,,2301970,2240717,150700,,847690,681336,-749507,,148044,165370,-1783352,,32345,296845,-300697,,571770,481145,508124,,30.57,10.56,9.45,,3339857,3228889,2976890,
고려애자공업(주),013014,29010140,47106162,36597223,35808436,1229499,1827114,2049380,1289041,18735092,20338347,31627560,31685989,10275048,26767815,4969663,4122447,22719741,18915536,25428607,25341868,20989056,17241616,25368925,25303188,0,0,0,0,13852781,8497255,17940365,23878603,0,0,0,0,140902,23897,40300,226854,0,0,0,0,6290399,28190626,11168616,10466568,957536,1644009,1760783,491504,33108603,35452306,35319542,21684367,17505593,18511233,29578180,30396948,1780393,1779925,3234623,2428197,42439098,42594662,42069084,23988199,9330495,7142356,6749543,2303832,7550101,5362431,3514920,-124365,3383316,3756789,-17020352,-702048,32203,-117005,16403,186554,1409135,952815,831522,834135,20.34,8.53,6.23,3.96,9123257,25588584,4175428,3430338
고려여객자동차주식회사,013015,9599463,9161536,11550531,11145821,2716089,2063545,4344337,3226040,2852587,2197369,4429508,3355808,6746876,6964167,7121023,7790013,8620056,7609315,10169504,9032194,7126660,6497908,9506184,7097544,119667,0,0,1000000,1100000,1100000,4660000,2000000,0,0,0,0,78894,119659,145541,154597,1680706,1049500,2717500,2120000,979407,1552221,1381027,2113628,0,0,0,0,10003921,9914143,10099070,10171529,136497,133823,85171,129768,3632548,3520373,3943713,4378151,13641938,13894612,14388500,14570011,3638016,3980469,4289431,4398482,5468,460097,345718,20331,238599,572814,700637,732601,51260,40765,25882,9056,92198,120349,135335,248013,15.12,10.38,4.7,6.48,4824734,5032899,5575734,6578016
고려열연(주),013017,32623814,32795520,33337483,33460371,25620828,25545405,26627531,27240437,27216393,27112253,27762487,28216427,5407421,5683267,5574996,5243943,4572269,3268748,2694373,2285756,3625710,2321836,2151247,1640359,0,0,0,0,1099675,146160,124773,0,0,0,0,0,301493,373920,236532,98973,20755531,20641075,22743672,24300169,28051545,29526772,30643111,31174615,3817441,4339042,3476015,2748004,17044841,15816059,11466694,12321190,1595565,1566848,1134956,975991,3078822,3377079,2878886,2811018,20482030,19830571,14222838,14531017,3437189,4014512,2756144,2209827,358367,637433,-122742,-601191,1503921,1475226,1116339,531504,-374073,72427,-137388,-137559,132,3592,10471,856,0.02,0.58,7.73,1.37,3621682,3822435,4020030,3679909
고려예선주식회사,029711,,,,8441602,,,,3362987,,,,3362987,,,,5078615,,,,4036320,,,,1507218,,,,2373130,,,,385470,,,,0,,,,432830,,,,1761159,,,,4405282,,,,1111167,,,,2986306,,,,0,,,,778516,,,,4305780,,,,1319473,,,,540957,,,,468108,,,,135563,,,,102435,,,,7.43,,,,4703633
고려은단주식회사,013018,13030257,14338584,17399568,15883971,5744418,6737218,7754295,6474625,7279254,8232039,9277703,8394261,5751003,6106545,8121864,7489710,9749765,8774865,8654695,6676401,6644496,6903332,6967454,6311015,2580000,1540000,1184160,142480,4377989,3700000,2600000,2300000,0,0,0,0,83834,259670,313036,149165,956510,1455697,2083458,2167600,3280492,5563719,8744872,9207569,4177674,4595360,5068502,3603512,4928292,6617735,10922200,8549841,1534836,1494822,1523408,1919636,2798987,3068998,4233487,4673369,9430796,12351125,20030697,15089034,4502504,5733389,9108498,6539193,1703517,2664392,4875011,1865823,1490965,2354737,4372453,1653997,-49242,175836,53366,-163871,646698,533510,338450,239229,18.59,8.75,7.5,7.68,4407121,4547998,5684895,5493207
고려전자주식회사,021919,9593003,11822473,11492638,12663003,3157761,4076856,3388685,4453213,4001539,5198186,4920235,6203526,5591464,6624287,6572404,6459477,2985357,4281667,3118603,3176730,1794294,3374845,2621657,2993211,964100,605200,237600,0,0,0,0,0,0,0,0,0,253816,349193,22637,259470,240000,300000,300000,0,6607646,7540805,8374036,9486274,2514614,3298823,2958413,4008460,6398568,9919548,13717641,13639476,843779,1121330,1531550,1750314,1554675,1781815,244641,601446,8925678,12367294,14927830,15762133,2527110,2447746,1210189,2122657,972435,665931,965549,1521211,640218,664340,833230,1344238,-8930,95377,-326556,236833,92660,83592,54372,16856,19.22,10.65,12.9,14.19,5524143,6612151,6545268,6433221
고려통상주식회사,013022,61875599,53886604,56360285,52842469,38467347,33115212,38026955,40422102,38467347,33115212,38026955,40422102,23408252,20771392,18333330,12420367,66543887,62234304,60552301,49584224,66037090,61934040,60204547,26912294,0,0,0,12000000,0,0,0,553423,0,0,0,0,169758,235908,20356,71545,30000,125000,0,866830,-4668288,-8347701,-4192016,3258245,89606,108327,116998,184413,0,0,0,0,0,0,0,0,6077040,5820323,5253152,4220472,5582863,7951467,7960981,7305595,5582863,7951467,7960981,7305595,-494178,2131145,2707828,3085122,-21344585,-3679413,4155684,7450262,-184012,66150,-215552,51189,128596,61960,24220,463562,0,0,0,7.39,16301358,15593095,11638258,11257594
고려특수선재(주),013007,67910585,155628713,122991289,116030216,13594365,43619899,10684356,7179865,24189814,60934797,27999519,27143626,43720771,94693916,94991770,88886590,22336955,65162818,30408196,18749100,19594653,61816323,26809702,16752280,0,0,0,0,13075320,52282060,21806923,9704819,0,0,0,0,3105153,5938264,3014634,1383697,4863707,28486944,939979,0,45573631,90465895,92583093,97281115,5233969,8263068,6395425,5655859,67420884,82120222,80432788,78227520,10595450,17314898,17315163,19963761,9190382,10312703,10460272,10844713,82085187,96832638,94500723,93510754,14664304,14712416,14067936,15283234,5473922,4399713,3607663,4438520,6467056,1612813,2107612,4702587,10382,2833111,-2923629,-1630938,1883140,3506239,3122803,878517,28.8,10.73,8.43,5.58,16314696,65563360,65333754,61396195
고려피앤텍(주),029815,,,,24587919,,,,7657917,,,,8886313,,,,15701606,,,,21658814,,,,13288203,,,,2969060,,,,5790464,,,,0,,,,3900559,,,,810316,,,,2929105,,,,2159517,,,,32494369,,,,1228396,,,,2658578,,,,35863742,,,,3369373,,,,710795,,,,-78698,,,,3310078,,,,945400,,,,14.15,,,,14950379
고려하이믹스주식회사,030125,,,,17521283,,,,8104317,,,,8144476,,,,9376807,,,,12001617,,,,11223700,,,,716600,,,,1535387,,,,0,,,,4009,,,,3000,,,,5519666,,,,6389226,,,,28885448,,,,40159,,,,1742356,,,,32937471,,,,4052023,,,,2309667,,,,1564666,,,,-751873,,,,293578,,,,10.24,,,,6108831
고려하이콘(주),038801,,,,7813823,,,,4783433,,,,4813849,,,,2999973,,,,7075089,,,,7075089,,,,0,,,,2850000,,,,0,,,,1048529,,,,0,,,,738734,,,,3734576,,,,10325012,,,,30416,,,,573534,,,,11364765,,,,1039753,,,,466219,,,,438734,,,,0,,,,6092,,,,0.43,,,,2843173
고려한백(주),039040,,,,23535141,,,,10610647,,,,10610647,,,,12924494,,,,10781745,,,,10781745,,,,0,,,,0,,,,0,,,,5968751,,,,2638241,,,,12753396,,,,1435144,,,,30227004,,,,0,,,,188281013,,,,231818145,,,,201591141,,,,13310128,,,,11333605,,,,981921,,,,0,,,,0,,,,7811862
