구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실)(천원),영업이익(손실)(천원),영업이익(손실)(천원),차입금의존도,차입금의존도,차입금의존도,총자본증가율,총자본증가율,총자본증가율,유동자산증가율,유동자산증가율,유동자산증가율,매출액증가율,매출액증가율,매출액증가율,순이익증가율,순이익증가율,순이익증가율,영업이익증가율,영업이익증가율,영업이익증가율,매출액순이익률,매출액순이익률,매출액순이익률,매출액총이익률,매출액총이익률,매출액총이익률,자기자본순이익률,자기자본순이익률,자기자본순이익률,총자본순이익률,총자본순이익률,총자본순이익률,매출원가 대 매출액비율,매출원가 대 매출액비율,매출원가 대 매출액비율,매출채권회전률,매출채권회전률,매출채권회전률,재고자산회전률,재고자산회전률,재고자산회전률,총자본회전률,총자본회전률,총자본회전률,유형자산회전율,유형자산회전율,유형자산회전율,부채비율,부채비율,부채비율,유동비율,유동비율,유동비율,자기자본배율,자기자본배율,자기자본배율,당좌비율,당좌비율,당좌비율,비유동비율,비유동비율,비유동비율,순운전자본비율,순운전자본비율,순운전자본비율,현금비율,현금비율,현금비율,부채(*)(천원),부채(*)(천원),부채(*)(천원),자산(*)(천원),자산(*)(천원),자산(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,유동부채(*)(천원),유동부채(*)(천원),유동부채(*)(천원),유동자산(*)(천원),유동자산(*)(천원),유동자산(*)(천원),CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,차입금평균이자율,차입금평균이자율,차입금평균이자율
국도화학(주),007690,2.77,3.31,7.56,10539985,8608647,12463698,16.58,17.68,12.7,3.58,-0.06,2.98,2.49,-0.71,5.9,6.95,9.64,1.12,-15.46,-19.49,54.28,-9.98,-18.32,44.78,4.4,3.23,4.93,12.95,11.05,14.34,6.85,5.14,7.63,4.39,3.48,5.29,87.05,88.95,85.66,4.32,4.35,4.19,7.91,7.36,7.36,1,1.08,1.07,3.8,4.37,4.65,50.14,45.71,42.85,208.22,309.33,333.65,392.44,404.13,424.51,162.37,238.57,262.23,51.88,50.97,47.34,34.01,44,46.82,32.56,63.6,13.52,57169311,53671309,52848794,171184989,171084808,176181464,168151300,184356996,186425580,8.94,-3.85,16.86,53805820,35960953,35306904,112033446,111236794,117800735,3.04,-1.12,4.78,12.55,8.88,6.26
국제약품(주),002720,1.34,1.93,2.1,5170589,6710104,5344475,39.36,39.91,42.55,2.54,1.94,12.18,3.68,3.66,38.44,-12.61,-10.72,13.33,29.83,-19.38,9.38,-33.15,29.77,-20.35,3.21,2.89,2.79,30.76,48.03,54.04,4.29,3.4,3.63,2.05,1.61,1.65,69.24,51.97,45.96,1.65,1.5,1.88,5.1,3.88,2.2,0.64,0.56,0.59,1.61,1.43,1.84,112.1,109.7,130.35,168.55,147.22,130.17,324.1,325.04,320.06,129.52,104.28,60.88,96.72,93.7,73.1,22.12,17.74,15.82,2.02,2.68,1.7,42890504,43276592,52515277,81152791,82727685,92802113,51188459,45699288,51791198,5.83,6.05,8.34,26192478,31084725,48668814,44146113,45763595,63353227,4.88,5.73,8.46,12.38,10.7,7.03
극동유화(주),014530,0.93,0.9,2.23,1895523,2293376,4260505,35.48,26.73,45.92,13.72,15.13,26.28,14.56,24.69,54.7,44.37,36.99,19.22,-61.77,9.91,119.31,-47.25,20.99,85.77,1.07,0.86,1.58,11.26,10.69,13.73,3.39,3.5,7.08,1.58,1.52,2.75,88.74,89.31,86.27,6.95,7.41,7.61,15.47,13.73,7.96,1.48,1.77,1.74,3.65,4.59,5.13,128.34,132.35,181.71,98.46,103.96,111.68,457.07,310.29,323.19,72.19,76.53,59.84,122.19,115.37,107.96,-0.73,1.92,6.45,3.29,4.25,5.86,35196451,41066132,58726207,62620383,72095536,91044900,86902575,119050989,141935842,-3.5,-6.06,-7.85,29564967,34914256,50279300,29110515,36297709,56152662,-1.42,-2.09,-3.25,10.17,12.34,6.25
글로본(주),019660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금강공업(주),014280,1.28,2.28,7.87,11352526,16449042,20570001,63.57,29.92,25.74,-11.49,1.26,15.48,-5.27,4.91,14.86,17.35,1.64,18.76,0,2884.14,-32.14,76.91,44.89,25.05,0.64,18.71,10.69,17.13,19.51,18.3,10.11,75.98,25.12,0.74,23.43,14.67,82.87,80.49,81.7,3.66,3.83,4.64,8.46,8.26,9.86,1.16,1.25,1.37,3.66,3.89,4.55,1572.9,80.51,64.02,266.64,321.64,223.59,30.42,275.46,350.07,199.39,242.05,177.22,675.97,69.05,63.29,37.24,42.55,33.95,33.37,81.31,37.74,114822923,55153314,55736589,122123002,123660505,142798094,151437799,153925704,182798367,-2.29,7.75,25.36,27293684,23738784,39222864,72776538,76353049,87697417,-1.74,2.78,7.73,11.71,12.57,7.08
금강철강(주),053260,62.12,10.78,33.82,4147089,4740290,5732660,0,0,0,4.94,-6.07,7.74,7.06,-7.58,16.33,5.44,-11.82,23.06,-11.73,11.11,17.59,-9.62,14.3,20.93,2.37,2.98,2.85,6.43,7.15,6.23,11.64,10.01,10.12,5.41,6.05,7.07,93.57,92.85,93.77,6.5,5.23,5.84,15.36,16.08,24.18,2.28,2.03,2.48,6.5,5.94,7.95,109.03,35.4,51.09,122.95,263.67,194.89,388.9,394.64,381.03,88.46,227.22,157.49,83.82,55.6,54.94,11.18,36.59,30.99,3.91,28.42,19.6,29257716,13775788,19196012,56091565,52687528,56765775,125062287,110279862,135707280,4.19,-30.98,-2.2,27329061,11777427,18535872,33600471,31053404,36125452,0.98,-3.87,-0.31,0,0,0
금호건설(주),002990,0.97,1,1.42,270515826,243564787,268815311,49.44,47.61,40.65,-3.94,-13.32,-12.87,-5.77,-30.65,-21.6,10.22,4.78,-3.49,0,0,0,18.92,-9.96,10.37,-4.06,-10.83,-4.07,22.67,20.68,21.05,-8.58,-29.48,-13.89,-2.26,-6.9,-2.88,77.33,79.32,78.95,3.8,5.05,6.96,6.96,9.03,11.04,0.56,0.64,0.71,1.32,1.48,1.58,296.63,369.3,397.81,63.81,43.17,39.92,424.54,311.01,255.46,50.68,33.29,30.45,253.25,333.58,368.26,-20.5,-38.07,-39.16,0.69,0.59,0.58,3358033895,3062663356,2709765093,4490092019,3891970553,3390942030,2548705546,2670594571,2577469357,12.62,14.66,19.61,2543543310,2607042620,2210359588,1623108176,1125546165,882449672,16.62,16.81,20.62,11.97,11.98,11.75
금호석유화학(주),011780,0.02,1.11,0.97,1519190,89973123,73215188,39.41,48.87,37.28,-6.11,9.49,-4.12,23.27,78,-1.39,8.7,117.97,8.31,0,0,0,-93.15,5822.44,-18.63,-5.36,-10.35,1.03,12.61,20.16,17.18,-3.45,-17.14,2.3,-1.76,-7.29,0.77,87.39,79.84,82.82,8.51,9.87,8.2,6.73,10.26,8.45,0.33,0.7,0.75,1.03,2.12,1.97,96.55,186.33,214.98,35.04,36.48,40.57,547.5,299.31,260.86,20.64,21.25,22.68,172.06,228.32,249.36,-23.1,-35.28,-30.52,0.92,0.69,0.37,656481200,952243636,957570015,1336420338,1463307484,1402985364,452311215,985905984,1067805458,3.51,3.11,7.05,475254886,812654886,720532718,166533925,296429117,292316008,5.09,3,6.33,11.64,13.01,12.15
금호전기(주),001210,0.06,1.02,1.92,440388,7080611,10450953,42.15,40.87,35.08,-7.59,-2.95,-2.88,-34.21,-10.01,42.14,-13.42,0.86,63.56,0,0,0,-93.99,1507.81,47.6,-19.48,-1.42,2.46,17,25.63,21.73,-12.02,-0.94,2.69,-6.11,-0.48,1.38,83,74.37,78.27,2.56,4.42,6.19,3.09,3.02,4.26,0.31,0.33,0.56,0.49,0.5,0.91,100.14,95.5,92.77,245.98,137.96,85.97,355.06,352.79,347.49,128.46,58.9,43.38,156.18,155.68,135.31,13.04,5.6,-4.86,3.26,1.12,7.99,93359747,88461661,84637122,186585332,181088981,175873158,60881038,61405356,100434188,-2.36,2.75,6.78,16661156,26733596,60977049,40983110,36882600,52424712,-3.62,3.96,5.71,9.66,9.11,8.01
기아(주),000270,1.63,2.76,4.35,353127085,522241000,658493000,22.26,24.35,16.51,6.35,3.3,7.99,7.03,-4.81,20.72,36.26,14.35,13.76,143.62,66.99,16.14,622.93,47.89,26.09,3.06,4.47,4.56,17.4,21.02,18.33,10.74,17.11,17.13,4.17,6.65,7.31,82.6,78.98,81.67,12.85,13.47,19.17,17.22,23.17,31.05,1.36,1.49,1.6,2.43,2.8,3.32,166.84,148.7,122.6,97.72,95.24,109.02,136.19,183.61,221.44,72.88,78.69,90.92,183.81,177.38,151.24,-0.72,-1.43,2.65,1.22,9.87,28.5,5107764453,5045450000,5018964000,8169281526,8438466000,9112648000,10806044869,12356346000,14056450000,-0.07,15.71,32.55,2601221195,2540899000,2679543000,2542022328,2419877000,2921333000,-0.03,6.41,11.62,12.93,9.76,8.5
깨끗한나라(주),004540,1.04,-1,1.19,44310514,-36846482,41435188,60.77,65.36,62.39,-11.47,-13.07,9.81,-4.07,-34.88,-16.95,21.21,2.21,-0.91,0,0,0,118.69,0,0,-0.88,-18.81,0.9,25.37,8.99,25.97,-3.44,-138.38,19.92,-0.69,-17.18,0.84,74.63,91.01,74.03,7.24,10.06,18.1,6.8,7.89,12.52,0.78,0.91,0.93,1.19,1.35,1.27,376.1,3840.14,1649.58,69.48,34.06,24.71,902.51,51.77,128.04,36.74,21.87,15.27,329.84,3033.36,1445.06,-13.5,-44.56,-53.03,0.85,1.51,1.16,399054005,428008881,454682701,505156122,439154533,482246245,421869781,431182143,427265709,2.71,2.61,9.27,223363216,296769798,339650396,155191543,101066674,83935678,2.56,2.59,9.86,13.25,12.41,11.84
나라엠앤디(주),051490,43.65,41.17,73.18,5379041,4749879,4976719,3.42,2.12,4.33,0,47.39,13.53,0,25.8,-11.99,0,18.98,22.61,0,8.82,-6.57,0,-11.7,4.78,12.2,11.16,8.5,20.39,17.31,16.33,36.82,23.97,15.11,15.79,13.89,10.2,79.61,82.69,83.67,5.02,5.11,4.85,6.62,8.58,11.64,1.29,1.24,1.2,10.31,6.33,3.79,133.26,46.71,49.38,166.38,274.76,232.91,303.73,433.16,482.97,129.05,233.72,194.07,30.14,37.67,63.31,34.74,47.27,32.88,25.26,31.73,16.35,17809009,14628143,17242465,31173161,45945755,52160900,40334429,47991375,58841914,8.45,12.82,22.53,16315646,12428049,12903712,27145188,34147708,30054436,3.73,3.91,6.6,11.57,11.3,4.2
나이스정보통신(주),036800,3.12,67.35,1756.09,86493,950830,3025748,1.84,1.19,0,0,-1.29,31.07,0,-5.31,-1.36,0,76.72,13.28,0,102.78,141.57,0,999.31,218.22,2.63,3.01,6.43,35.03,30.78,42.4,4.46,8.66,18.43,3.02,6.15,12.95,64.97,69.22,57.6,6.46,10.53,11.51,10,22.15,32.4,1.15,2.04,2.02,10.76,21.01,9.99,48.07,34.03,49.36,204.93,259.44,145.09,188.23,205.27,241.44,167.15,229.34,126.76,55.89,53.98,82.23,31.88,36.7,13.97,77.17,44.48,47.51,4524488,3492549,5958892,13936113,13756273,18031018,15998842,28272669,32026905,36,47.71,65.23,4233758,3166809,5585899,8676281,8215876,8104429,10.18,5.89,12.14,10.8,6.72,2.11
나이스평가정보(주),030190,31.3,999999999,999999999,2634457,4405926,4278807,0,0,0,93.83,17.52,-0.31,232.48,114.51,-5.97,45.99,44,4.57,94.56,121.68,-52.53,28.61,67.24,-2.89,12.76,19.65,8.92,0,0,0,13.01,17.96,7.68,9.85,15.22,6.7,0,0,0,9.93,10.38,10.07,0,0,0,0.77,0.77,0.75,2.72,3.78,3.99,20.9,15.7,13.72,378.31,567.94,659.27,217.8,267.46,239.5,378.31,567.94,659.27,81.85,47.48,50.47,23.76,48.58,47.18,211.42,53.47,68.19,9566473,8824101,7822308,55336163,65029072,64827722,32368206,46609764,48737504,26.19,-30.91,59.32,4724795,6751080,5468874,17874320,38342414,36054836,7.74,-5.85,9.52,4.72,0,0
남광토건(주),001260,0.9,1.13,1.48,18201896,25249906,17231934,46.2,27.74,22.79,7.95,-14,6.8,9.2,-15.84,7.95,13.08,2.62,2.46,-32.17,95.23,-50,-9.95,38.72,-31.75,2.3,4.38,2.14,13.86,12.84,10.64,63.2,58.2,16.72,2.25,4.55,2.38,86.14,87.16,89.36,2.78,3.09,3.58,6.79,9.85,11.17,0.98,1.04,1.11,28.69,31.67,33.42,3295.03,641.31,569.61,110.88,102.39,119.5,9.4,33.22,38.35,93.97,91.05,102.55,685.24,162.28,140.94,7.83,1.82,12.88,26.39,18.65,32.86,344912389,264387638,277644890,355380048,305613511,326387808,334640432,343412015,351854552,13.41,18.4,18.59,255814481,233140775,215642462,283651808,238712732,257689519,13.82,14.17,14.67,12.04,17.95,14.65
남양유업(주),003920,11362.52,999999999,999999999,99444772,74364369,42154315,0,0,0,22.02,16.9,5.92,23.74,0.43,6.51,4.7,7.1,8.68,10,-15.77,-44.7,3.61,-25.22,-43.31,12.06,9.48,4.83,34.64,30.48,26.04,29.25,19.46,9.37,19.35,13.67,6.81,65.36,69.52,73.96,6.94,7,7.24,17.54,15.05,11.67,1.6,1.44,1.41,6.73,5.5,4.69,45.18,39.97,35.26,271.13,255.8,283.63,6619.76,8026.58,8797.46,235.72,213.07,217.25,44.06,56.21,53.87,43.96,36.45,38.96,35.6,40.58,72.41,132580457,142227354,137514736,426054795,498070358,527533425,621988075,666144721,723965745,69.67,52.7,37.65,109449927,116511794,111916960,296747122,298037957,317427185,14.85,11.25,7.15,0,0,0
남해화학(주),025860,3.26,3.9,1.62,8167185,20824045,6652034,13.5,10.65,24.92,-4,-1.21,-31.27,-16.6,-10.2,-25.35,6.03,3.69,-17.32,-82.14,45.29,0,-86.86,154.97,-68.06,1.5,2.1,-8.11,14.31,16.2,17.15,2.16,3.16,-12.55,1.41,2.1,-7.99,85.69,83.8,82.85,6.29,6.92,8.79,6.04,6.08,6.02,0.94,1,0.99,1.8,1.78,1.84,52.55,48.5,71.17,154.15,154.71,114.86,580.26,588.86,501.56,89.43,83.57,66.48,92.66,95.5,104.81,13.79,12.62,5.01,0.06,5.18,6,216400842,202670250,177331405,628207633,620581976,426502737,601711016,623931015,515894070,9.62,21.63,22.21,160000138,143156031,143946521,246647621,221483490,165334267,3.46,7.03,7.64,3.34,7.07,4.76
넥센타이어(주),002350,6.07,13.46,11.67,24248497,32675706,38469403,15.46,13.58,16.85,0.79,14.84,16.84,-7.57,20.09,7.66,14.3,16.51,13.15,-86.33,49.62,13.9,51.86,34.75,17.73,7.5,9.63,9.69,25.29,27.59,28.92,11.03,14.97,15.1,6.72,9.33,9.17,74.71,72.41,71.08,9.67,11.89,11.06,12.17,11.36,9.84,0.9,0.97,0.95,1.33,1.41,1.48,58.83,61.99,67.02,120.63,116.77,101.78,275.93,310.73,352.1,82.62,72.58,58.39,121.01,121.65,128.7,4.07,3.58,0.4,27.69,14.49,15.27,85572245,101524503,124386742,231017816,265311252,309977234,206385409,240468919,272085171,39.86,31.53,27.68,45607992,56580937,69884399,55015822,66067919,71126376,16.53,13.31,12.65,9.13,6.76,7.47
농업회사법인(주)농우바이오,054050,,40.83,79.74,,9920947,8430002,,9.62,0,,0,69.74,,0,88.93,,0,-7.83,,0,-8.52,,0,-15.03,,21.89,21.72,,81.14,81.4,,22.53,13.61,,17.24,11.69,,18.86,18.6,,3.97,3.17,,2.36,2.02,,0.79,0.54,,2.99,2.69,,30.69,9.29,,494.03,992.2,,576.91,818.86,,217.96,653.38,,52.5,36.51,,47.72,59.88,,36.94,143.6,,8852478,5439160,,37697913,63987645,,29691879,27367763,,25.29,31.65,,4565446,4294630,,22554610,42611399,,7.54,6.29,,6.7,5.83
대동금속(주),020400,2.19,-0.23,-3.54,770072,-65631,-761749,17.6,17.74,24.79,-4.84,-4.43,1.22,-1.43,2.58,-5.02,1.4,-6.2,2.65,-94.77,-1105.11,0,-39.75,-108.52,0,0.15,-1.63,-2.59,10.32,6.83,3.99,0.65,-6.84,-12.39,0.21,-2.19,-3.64,89.68,93.17,96.01,7.74,8.09,8.35,12.98,12.13,13.36,1.37,1.34,1.4,2.37,2.32,2.45,207.21,217.54,266.15,81.04,90.8,73.29,220.95,204.29,179.34,48.65,68.36,46.57,205.28,204.45,243.8,-7.76,-3.61,-12.18,1.1,0.04,0.04,10987919,10665820,11455279,16290635,15568767,15759365,22837813,21421332,21988412,19.58,14.71,10.52,6669672,6106044,7184957,5405093,5544545,5266212,9.42,7.33,5.48,9.93,10.12,6.46
대동기어(주),008830,1.55,-0.12,0.37,1280198,-87716,277703,12.15,12.38,29.83,17.13,1.15,0.9,9.09,7.95,1.71,14.56,-12.43,-3.95,16.45,0,0,-17.25,0,0,0.68,-1.32,0.5,8.07,6.4,7.6,2.2,-3.09,1.15,0.81,-1.26,0.46,91.93,93.6,92.4,8.63,6.8,6.81,6.56,5.62,4.79,1.18,0.96,0.91,2.03,1.58,1.51,140.25,149.25,155.09,90.12,84.17,84.48,694.72,677.35,667.77,49.2,43.24,39.91,156.31,156.3,159.2,-3.83,-7.02,-6.91,0.01,0.03,0.21,31274872,32448689,33243226,53574141,54190420,54677378,58810275,51500118,49467577,13.92,2.18,-10.25,20770281,24009088,24330063,18718640,20207257,20553261,7.4,1.38,-6.89,10.83,10.63,6.59
대림비앤코(주),005750,1.81,2.97,6.68,4370595,7235932,13124701,34.38,34.58,35.06,5.32,10.04,22.51,2.76,22.58,19.76,8.73,27.47,25.29,97.32,153.98,137.99,40.34,65.56,81.38,3.14,6.25,11.88,17.13,21.28,25.49,4.24,10.21,21.13,1.89,4.47,9.12,82.87,78.72,74.51,2.22,2.51,3.01,5.37,6.4,6.13,0.6,0.71,0.77,1.45,1.77,1.94,127.13,129.81,133.34,88.15,97,97.64,331.7,360.74,435.26,66.12,72.95,69.67,130.93,121.39,125.73,-5.69,-1.46,-1.12,1.59,0.37,0.61,42168095,46829751,58037836,75338502,82904159,101563423,44333026,56511127,70800881,11.59,8.93,14.72,36198310,40323363,47973366,31909613,39113407,46840673,11.02,7.4,12.07,10.58,8.93,6.11
대림통상(주),006570,1.54,1.79,2.25,10543123,14053937,11687881,30.25,29.9,28.41,4.81,8.55,-0.65,14.17,5.23,-3.67,12.05,-3.7,6.18,8.7,20.75,-13.22,-1.31,33.3,-16.84,3.62,4.54,3.71,15.49,17.28,15.32,6.23,7.13,5.88,3.43,3.88,3.25,84.51,82.72,84.68,4.51,3.99,4.07,6.52,5.56,5.73,0.95,0.86,0.88,2.19,2.09,2.15,84.38,83.36,78.75,134.73,155.67,152.77,653.92,713.77,727.38,90.11,104.53,99.87,96.95,99.07,99.07,12.22,16.44,15.4,12,15.01,14.16,88288794,95201200,91655217,192916758,209404006,208036666,178671777,172063772,182705462,8.4,9.12,13.55,67899135,61842611,60701729,91480789,96268692,92735222,4.15,5.05,6.8,12.34,12.95,8.53
대상(주),001680,1.1,1.04,0.45,80772768,77701541,25588637,54.91,49.77,44.94,3.19,-5.4,-18.8,6.15,-14.1,-28.15,-7.67,8.69,-2.75,-80.35,0,0,13.45,-3.8,-67.07,0.71,-1.44,-14.66,24.83,24.77,22.98,1.05,-2.33,-26.52,0.38,-0.84,-9.46,75.17,75.23,77.02,6.54,6.91,10.37,1.75,2,2.33,0.53,0.58,0.65,1.79,2.06,2.08,180.81,173.19,189.7,118.78,85.3,83.94,1559.01,1448.67,1109.3,47.07,29.3,28.28,144.02,152.35,176.32,7.7,-7.62,-7.49,1.16,2.15,8.75,1243395939,1158053409,971334172,1931062398,1826725641,1483361003,1010082546,1097908353,1067722592,1.24,8.81,23.25,791975915,947267231,691632664,940707104,808033707,580532244,1.53,9.3,21.15,7.24,7.56,7.21
대성홀딩스(주),016710,5.88,2.34,1.45,22843227,18198849,16677219,23.31,37.57,41.45,8.79,16.47,23.91,-1.03,-25.13,43.52,32.64,19.92,-0.71,22.68,-29.04,-39.48,14.25,-20.33,-8.36,5.85,3.46,2.11,20.68,17.21,18.35,11.57,7.65,4.49,5.39,3.39,1.7,79.32,82.79,81.65,7.66,7.54,6.5,20.35,20.17,18.19,0.92,0.98,0.81,1.93,2.01,1.7,115.34,135.12,191.56,122.21,134.78,106.31,943.06,1005.97,1005.24,109.15,111.05,93.34,120.39,168.47,195.83,8.01,7.31,1.95,37.4,11.86,14.22,155548196,194376346,275367389,290405342,338229953,419117210,257168790,308397378,306203550,18.06,8.18,7.22,104781384,71140309,129440049,128056078,95880618,137606419,10.92,5.16,6.49,5.23,8,7.65
대아티아이(주),045390,,54.77,10.61,1425345,1051558,437571,,1.05,19.48,,0,66.38,,0,70.77,,0,36.04,,0,-55.52,,0,-58.39,,10.02,3.28,,35.39,23.08,,16.16,6.94,,11.73,3.92,,64.61,76.92,,2.72,2.73,,0,13.21,,1.17,1.19,,31.21,43.13,,37.85,113.96,,364.04,158.71,,385.56,413.28,,364.04,128.38,,36.06,51.8,,53.56,28.04,,134.32,32.31,1751383,2188862,7064673,4439517,7972187,13263837,8440202,9325620,12687004,,25.68,-2.72,1262092,1617098,6334075,3555078,5886886,10052825,,6.03,-1.52,,22.86,3.09
대양제지공업(주),006580,2.98,2.13,999999999,13381345,7045968,6557133,53.84,53.24,47.77,-3.81,-25.06,4.54,31.68,-50.17,-5.44,16.65,-23.91,7.89,2377.39,-51.21,80.62,159.63,-47.34,-6.94,6.68,4.28,7.17,25.14,20.05,19.33,19.9,9.84,17.63,6.06,3.45,7.11,74.86,79.95,80.67,6.12,5.23,8.32,15.46,13.92,19.66,0.91,0.8,0.99,1.62,1.43,1.74,199.98,168.05,131.65,109.3,98.96,53.67,183.78,154.12,186.44,89.09,77.16,40.53,197.04,206.89,183.83,2.92,-0.24,-17.82,1.86,4.43,4.84,49338986,34771956,32950027,74011112,55462797,57979300,68484724,52112952,56223115,7.66,29.78,37.39,23235215,12788236,22297582,25396918,12655841,11967454,5.52,19.87,21.91,10.33,9.52,0
대영포장(주),014160,-3.28,-0.42,0.21,-36783508,-6895031,2303460,61.09,54.2,6.28,-33.96,0,-5.92,-72.01,0,21.18,24.76,0,3.57,0,0,0,0,0,0,-47.58,-34.12,0.81,-6.37,4.38,12.5,-287.31,0,1.86,-34.43,-63.3,0.8,106.37,95.62,87.5,7.55,858.08,14.29,16.6,56.02,27.33,0.72,1.86,0.99,1.25,2.3,1.24,0,641.44,34.53,72.78,55.71,171.51,-18.47,232.3,128.43,59.81,44.38,139.17,0,620.71,106.32,-6.15,-12.94,8.74,1.29,3.22,20.71,114276832,75457798,21063658,106793157,87221661,82062181,97145741,80920386,83812797,-5.02,0.41,28.93,24141119,25492135,10034264,17569630,14201631,17210096,-5.91,0.39,7.27,14.29,68.9,41.24
대우전자부품(주),009320,0.95,0.74,1.83,18508574,10842862,14202968,56.1,56.88,53.42,0.63,-8.27,-6.42,0.45,-20.37,-2.17,-1.96,-17.87,-1.41,0,-31.27,41.31,0,-41.42,30.99,0.41,0.34,0.49,12.02,12.35,14.3,1.83,1.22,1.65,0.38,0.27,0.42,87.98,87.65,85.7,3.75,3.3,4.11,9.76,7.04,6.8,0.94,0.8,0.85,2.42,2,2.03,373.18,321.79,273.29,121.6,140.8,153.07,125.1,128.74,136.13,89.71,98.47,99.54,267.04,262.27,225.71,7.74,10.96,13.71,2.54,1.12,4.28,216607362,192207785,172611892,274650923,251938320,235773607,257109136,211172965,208192233,3.7,7.88,11.4,98395237,67674276,60894651,119652015,95283375,93213731,3.12,7.17,9.45,13.12,9.84,5.76
대우조선해양(주),042660,,2.33,13.72,125212076,292370896,270978801,,18.98,15.6,,0,8.41,,0,3.93,,0,11.68,,0,61.26,,0,-7.32,,5.33,7.7,,16.66,14.25,,20.69,25.49,,4.9,7.59,,83.34,85.75,,3.56,4.27,,24.18,19.72,,0.92,0.99,,1.96,2.1,,322.13,182.92,,63.75,64.77,,78.32,130.64,,57.31,53.82,,263.4,180.93,,-21.38,-19.6,,0.74,4.8,2593021625,2502759723,2298780376,3215634802,3279692910,3555467506,781458996,3015588842,3367832126,,34.05,24.45,1536743783,1934440602,1978774968,1355832645,1233271317,1281746009,,28.26,16.69,,20.13,3.36
대원강업(주),000430,3.31,2.76,9.45,12841773,8336049,21978078,13.36,11.67,12.67,-5.31,-2.64,2.08,-10.58,9.71,2.27,3.07,-0.16,30.56,434.25,-43.82,310.13,598.75,-35.09,163.65,2.44,1.37,4.31,10.77,9.72,11.27,5.92,3.22,12.22,2.61,1.53,6.29,89.23,90.28,88.73,6.42,6.44,8.29,10.68,10.73,14.22,1.07,1.11,1.46,2.29,2.28,2.95,115.64,106.11,83.83,67.27,73.29,76.23,368.62,375.47,429.75,42.79,48.38,52.24,155.66,141.5,126.1,-13.54,-11.42,-9.8,0.67,0.55,2.36,127885213,119528188,108083364,238472537,232168823,237007949,262634143,262216433,342357756,6.5,9.53,18.31,98616907,99300240,97649423,66335515,72779289,74434346,3.17,4.35,5.78,10.58,10.26,8.15
대원미디어(주),048910,,5509.83,999999999,2133856,2462893,3042113,,0,0,,0,7.2,,0,-27.93,,0,3.85,,0,-22.6,,0,23.52,,17.75,13.23,,25.35,38,,9.97,7.48,,8.61,6.43,,74.65,62,,5.06,4.46,,12.81,14.08,,0.48,0.49,,4.89,5.2,,15.84,16.75,,507.66,345.14,,1275.53,1356.6,,473.68,316.66,,50.3,72.34,,45.43,27.02,,184.6,10.82,7478163,5778177,6500675,24431719,42258343,45299466,19779440,20493679,21283301,,35.9,51.23,6278219,4709645,4992837,13172042,23908844,17232176,,10.12,15.65,,0,0
대원산업(주),005710,2.46,17.99,118.91,3522798,3722583,12723087,5.33,2.03,1.36,10.92,13.39,29.56,-1.27,45.78,46.89,44.41,32.7,47.13,112.58,73.01,118.93,-14.64,5.67,241.78,1.6,2.09,3.11,4.26,4.2,6.46,17.97,20.03,34.16,4.8,7.4,13.28,95.74,95.8,93.54,9.55,16.38,16.27,40.89,57.2,78.28,2.99,3.54,4.27,7.54,8.35,13.42,177.27,165.25,151.44,89.74,113.7,128.64,430.75,510.56,697.79,76.07,103.49,118.2,148.13,106.42,80.74,-5.32,7.22,15.11,18.11,9.77,52.57,45814627,50620471,63403994,71659596,81254042,105271457,203786389,270434236,397890121,24.89,29.09,21.39,37190463,42791799,55557104,33376213,48654576,71466466,5.59,5.44,3.41,39.64,7.56,6.95
대원전선(주),006340,1.24,2.87,4.1,2043681,4879105,4885816,22.83,19.57,12.8,9.85,0,-12.65,15,0,-2.67,21.7,0,3.57,0,0,156.45,0,0,0.14,1.38,1.11,2.74,6.02,8.08,7.93,3.57,3.3,8.46,1.58,1.72,4.72,93.98,91.92,92.07,3.55,3.99,4.37,13.28,24.18,20.69,1.14,1.56,1.72,2.72,4.2,5,88.97,91.23,66.97,138.13,151.47,172.6,139.08,144.23,144.29,109.71,132.84,141.62,100.47,91.16,69.61,12.93,17.78,24.53,0.45,18,3.72,34337690,36516163,26815316,72931956,76541184,66855612,79613239,119116935,123364013,3.01,25.23,23.47,24726989,26444406,22587570,34155184,40055727,38985104,1.3,7.73,5.1,8.34,11.36,11.26
